"t","S [м²]","N активних","T життя [с]"
74,0.010139882988542778,75,55.5
75,0.010548164369803312,76,85.5
76,0.010967260683773825,77,104.5
77,0.011397313302123731,78,29.5
78,0.011838463596522446,79,22.5
79,0.012290852938639376,80,75.5
80,0.01275462270014394,81,116
81,0.01322991425270554,82,64.5
82,0.013716868967993592,83,84
83,0.014215628217677509,84,158
84,0.014726333373426704,85,44
85,0.015249125806910582,86,90.5
86,0.015784146889798546,87,45
87,0.016331537993760036,88,31
88,0.016891440490464444,89,36.5
89,0.017463995751581186,90,99.5
90,0.018049345148779674,91,19.5
91,0.018647630053729315,92,47
92,0.01925899183809953,93,41
93,0.019883571873559717,94,84
94,0.02052151153177929,95,123.5
95,0.021172952184427673,96,62
96,0.02183803520317427,97,31.5
97,0.02251690195968849,98,83
98,0.02320969382563975,99,27
99,0.023893084475575147,98,140
100,0.02459040023494757,99,109.5
101,0.025301782475426447,100,17.5
102,0.026027372568681182,101,81
103,0.026747943967671804,100,66
104,0.027482723219438298,101,29.5
105,0.02823185169565005,102,36.5
106,0.028995470767976494,103,41.5
107,0.02977372180808702,104,47
108,0.030566746187651064,105,73.5
109,0.03137468527833804,106,52.5
110,0.03219768045181732,107,50
111,0.03303587307975836,108,43.5
112,0.033889404533830526,109,66
113,0.03474003786867976,108,30.5
114,0.03560601002966016,109,86
115,0.03648746238844112,110,44
116,0.037384536316692044,111,18
117,0.03829737318608236,112,46.5
118,0.039199960609440344,111,31
119,0.04011831097393771,112,38.5
120,0.04105256565124388,113,81
121,0.04200286601302825,114,15.5
122,0.04296935343096025,115,54
123,0.043937749366429316,114,46.5
124,0.044922332358046,115,31
125,0.045890304178506806,114,97
126,0.04687446305511525,115,29.5
127,0.047842434875576066,114,81
128,0.04882659375218452,115,63.5
129,0.04980728902289238,114,15
130,0.050804171349747865,115,28
131,0.05181738210442036,116,75.5
132,0.05284706265857932,117,33
133,0.05386479730667301,116,73.5
134,0.05489900175425314,117,76.5
135,0.055949817372989125,118,31
136,0.05700395522595626,117,19
137,0.05807470425007927,118,9
138,0.05916220581702755,119,45
139,0.0602666012984705,120,32
140,0.06136230242224465,119,32
141,0.06247489746051346,120,65.5
142,0.06360452778494635,121,49.5
143,0.06475133476721273,122,73
144,0.06591545977898208,123,21
145,0.06709704419192374,124,62.5
146,0.06829622937770713,125,29
147,0.06951315670800166,126,24
148,0.07074796755447675,127,45.5
149,0.07197351855660537,126,110
150,0.07321695307491459,127,62.5
151,0.07447841248107376,128,76.5
152,0.07572057465435826,125,83.5
153,0.07698047897215392,126,61
154,0.07821924822537255,125,62
155,0.07945723993440938,124,7
156,0.08071283241628799,125,39.5
157,0.08198616704267776,126,70
158,0.08327738518524805,127,20
159,0.08457333927874364,126,35.5
160,0.08588717688841976,127,37.5
161,0.08715994602813189,124,8
162,0.08845031594068571,125,63.5
163,0.0897500163834207,125,52
164,0.09103041959328102,124,32
165,0.09232842357598309,125,52.5
166,0.09360642346746337,124,52
167,0.09490202413178546,125,75.5
168,0.09621536694061864,126,28.5
169,0.09752892180695595,125,1.5
170,0.09886021881780448,126,104
171,0.10020939934483349,127,74
172,0.10156359856612664,126,122
173,0.10288818042267803,125,1.5
174,0.10418851703792541,122,39
175,0.10550617168267562,123,32.5
176,0.10682799679167354,122,20.5
177,0.10816480729762903,122,73.5
178,0.10948543074743698,121,41.5
179,0.11082323085507835,122,104.5
180,0.11216951326288446,122,90.5
181,0.11353311370019345,123,26
182,0.11491417353867484,124,23
183,0.11629254731543728,124,94
184,0.11767176932221633,124,31
185,0.11901472949579124,121,38
186,0.12032581035791387,118,34.5
187,0.12165364376286174,119,23
188,0.1229983710823043,120,51
189,0.12434832915351512,120,27.5
190,0.12571532251089004,121,87
191,0.12709949252609842,122,105.5
192,0.12850098057080975,123,23.5
193,0.12991992801669333,124,66
194,0.13135647623541874,125,51.5
195,0.13273880841892471,122,43
196,0.13412750232755433,122,83.5
197,0.13550114015339157,121,70.5
198,0.13686445784736173,119,13.5
199,0.13820084423830906,118,64.5
200,0.1395539831720815,119,35
201,0.14088584566960766,118,40
202,0.14223446070995902,119,58.5
203,0.14357833979938506,118,12.5
204,0.14492158271629887,117,34.5
205,0.14628143680436848,118,2
206,0.14765804343526331,119,123.5
207,0.1490515439806529,120,27
208,0.15046207981220658,121,72.5
209,0.15188915612908127,121,78.5
210,0.153287675368735,119,10
211,0.15470308852288323,120,20.5
212,0.15613553696319565,121,76.5
213,0.15758516206134154,122,10.5
214,0.15900799722813402,121,48.5
215,0.16044800905276,122,41
216,0.1618921206557989,122,47
217,0.1632666067116526,119,50
218,0.16465798668200093,120,106.5
219,0.16602568689772296,119,79.5
220,0.1674102810279395,120,34
221,0.16881191044432026,121,31.5
222,0.17023071651853441,122,45
223,0.17166684062225165,123,100
224,0.17312042412714107,124,24.5
225,0.1745267188086123,121,29
226,0.1759501901479171,122,76.5
227,0.17739097951672492,123,25.5
228,0.17879458813647728,119,21
229,0.18021509067072447,120,96
230,0.18160286566350287,117,12.5
231,0.18300725182743716,118,66.5
232,0.18442839053419652,119,28.5
233,0.18582648565884208,117,22.5
234,0.187238152463751,117,34.5
235,0.18862578608485991,115,47.5
236,0.19002974813378595,116,14
237,0.19145017998219838,117,71.5
238,0.1928872230017666,118,25.5
239,0.19429712266080795,116,28
240,0.19568475628191687,115,37.5
241,0.19707465184973638,115,9
242,0.19848087584537308,116,57.5
243,0.19990356964049594,117,27
244,0.2012560724017562,114,21.5
245,0.20259599308443887,114,47
246,0.20389336089462848,112,68.5
247,0.20520663301762698,113,77
248,0.20653595082510376,114,60
249,0.20788145568872798,115,3.5
250,0.20921946785387358,115,4.5
251,0.21057380844683607,116,39.5
252,0.21192765423895574,115,14
253,0.2132978284588924,116,88
254,0.21460212348088326,114,45.5
255,0.21587029804133942,111,6
256,0.21715317525541455,111,57.5
257,0.2184518154106289,112,57
258,0.21976635987865217,113,61
259,0.22109299162441,112,53.5
260,0.22243552768297667,113,65
261,0.223739964076637,110,55
262,0.22506002203976724,111,16.5
263,0.22637230456107982,111,51.5
264,0.2276733480346742,110,89
265,0.2289900130777386,111,98
266,0.23026942668591294,110,48.5
267,0.23151632481012288,108,10
268,0.23277856176046371,109,14.5
269,0.23405627890860528,110,21
270,0.2352862124324857,106,20.5
271,0.2365312020391584,107,11.5
272,0.23777279872576523,107,34.5
273,0.23901276963817394,106,14.5
274,0.24026779663337483,107,111
275,0.24150296090902348,106,12
276,0.24275318126746442,107,81.5
277,0.2440185990803671,108,68
278,0.24520018349330872,104,60
279,0.24639654124570398,105,3.5
280,0.2475829322954056,104,73.5
281,0.24876048761576897,103,45.5
282,0.24990828419972125,102,79.5
283,0.25103042182567553,101,8.5
284,0.252157931575067,101,42
285,0.25323786975770196,100,64.5
286,0.25430656889261843,99,61.5
287,0.25535858617054435,97,51.5
288,0.2563864995788357,96,34
289,0.2573102927526054,91,10
290,0.25823253083801145,91,30
291,0.2591677044311689,92,35
292,0.2601159549037468,93,94.5
293,0.2610774236274147,94,103
294,0.26204892973961086,94,7
295,0.26302107202431935,93,4.5
296,0.2640064325601177,94,4.5
297,0.2649471196483821,90,54.5
298,0.2659006008727282,91,27.5
299,0.26686355399892486,91,37
300,0.2678369686286581,91,19.5
301,0.26882331876614246,92,13.5
302,0.26981857531879955,92,34
303,0.2708170834198533,92,28.5
304,0.27180562481821346,91,33.5
305,0.27280575869346546,91,58
306,0.27381882807646885,92,91
307,0.27484497433889227,93,54.5
308,0.2758822889631994,93,41.5
309,0.27692992371937397,93,56
310,0.2779774171038786,93,51.5
311,0.2790124697814751,91,58.5
312,0.2800147949176027,90,3.5
313,0.28102991418981244,91,32.5
314,0.2820579689697731,92,25
315,0.28308842706811377,92,115
316,0.2841319620458754,93,21
317,0.2851745074219507,93,19.5
318,0.28620885324120016,93,3.5
319,0.2871355445341928,88,135.5
320,0.2880747472199282,89,46
321,0.2890266026700763,90,45
322,0.2899912522563059,91,95
323,0.2909688373502867,92,25
324,0.29193864700244987,92,58
325,0.2929017415003159,91,40.5
326,0.2938777715059333,92,5
327,0.2948668783909711,93,42.5
328,0.2958470081750013,92,17.5
329,0.2968402148384521,93,62
330,0.2977805484975427,91,26.5
331,0.2987338176643848,92,15
332,0.2997001637106475,93,24
333,0.300679728008,94,14
334,0.30167265192811205,95,13
335,0.30267907684265277,96,23
336,0.30369765972076296,96,33
337,0.3047298849649713,97,43.5
338,0.30575588985572555,97,57
339,0.3067767346805463,96,37.5
340,0.30781122187146526,97,44.5
341,0.3088146779809481,96,51
342,0.3098317764565295,97,17
343,0.31086265866987844,98,20
344,0.31186130814260166,98,13
345,0.31286094721701074,98,50
346,0.31387451140085665,99,101
347,0.3149021420658091,100,52.5
348,0.3159439805835376,101,56
349,0.31700016832571104,102,10
350,0.318062293678,102,11
351,0.3191389096264036,103,63
352,0.32023015754259126,104,23
353,0.3213077630926807,103,11
354,0.3223522876721279,103,34.5
355,0.3234114442193592,104,97
356,0.3244701059657476,103,0.5
357,0.3255268591945988,102,42.5
358,0.3265920947236148,102,7
359,0.32767182084874513,103,37.5
360,0.32875430372142944,102,3
361,0.32980731060104124,99,5
362,0.3308743839617596,100,1.5
363,0.33191318298859557,98,18
364,0.33291522538138435,96,2.5
365,0.33390871478817413,95,24
366,0.33486269081336323,92,2.5
367,0.3358297437179729,93,24.5
368,0.33678103368144313,92,74.5
369,0.33771055240782405,90,1.5
370,0.33863943496169246,89,16.5
371,0.3394943801324588,83,3
372,0.34034246877725877,80,53
373,0.3411842663827696,79,1.5
374,0.3420373030359988,80,30
375,0.34289853924605407,80,10.5
376,0.34376578375205896,79,10.5
377,0.3446433483899313,79,18
378,0.34547086745683153,77,28
379,0.346247987523587,76,10.5
380,0.3469914611330222,74,38.5
381,0.34773889314920087,74,29
382,0.34849685735475083,75,3.5
383,0.3492327675798728,73,43.5
384,0.3499790686226964,74,37
385,0.3507359018548912,75,16
386,0.3515034086481262,76,16
387,0.35228173037407157,77,5.5
388,0.3530413910396544,77,142.5
389,0.35381094772209604,77,124.5
390,0.35455837973827486,76,11.5
391,0.3553048221527678,76,6
392,0.3560620794999707,77,10
393,0.35683029315155307,78,51.5
394,0.357609604479184,79,50
395,0.35840015485453347,80,55.5
396,0.35919904615837817,80,40.5
397,0.3600062783907182,80,46.5
398,0.3607996561994555,78,29
399,0.3615542274849398,77,34.5
400,0.3623167155839107,77,39
401,0.36306831806433726,77,19.5
402,0.3637915755250467,76,22
403,0.36451914482167314,75,2
404,0.3652573876793402,76,40
405,0.3660064454697173,77,49
406,0.36673945757561605,76,1.5
407,0.36748264844171286,76,45
408,0.3682366542405192,77,20
409,0.36898366214168976,76,76.5
410,0.36974148497557024,77,12
411,0.37049746997774824,77,54.5
412,0.37123634900792785,75,32.5
413,0.3719366335723577,71,21.5
414,0.3726180450189214,70,19
415,0.3733094231681786,71,16.5
416,0.3739538659231912,69,7.5
417,0.3746035394299719,69,4.5
418,0.37525844368852085,69,3
419,0.37592317327809394,70,80
420,0.3765978695703606,71,60
421,0.377223085778333,69,36
422,0.37785812731732943,70,47.5
423,0.3784649652082785,69,40
424,0.3790683394933271,68,37.5
425,0.37968139773773024,69,63
426,0.38030293828229816,69,22.5
427,0.3809134518366519,69,6.5
428,0.38151717955087366,69,69.5
429,0.38209312773205645,68,5.5
430,0.38267875987259364,69,55.5
431,0.38324184323185995,68,81
432,0.38381461055048066,69,18.5
433,0.3843972032001258,70,11.5
434,0.3849590849002018,67,62
435,0.3855305091879632,68,4
436,0.38611161743507944,69,15
437,0.38670255101321954,70,25.5
438,0.3873034512940535,71,39
439,0.38788307513864073,70,30
440,0.38844707741375795,67,6
441,0.38899807349528953,67,57.5
442,0.38952129004378155,66,35
443,0.39003821555298496,65,17
444,0.3905644009065348,66,53.5
445,0.39108577962332436,66,32.5
446,0.3916102685168412,66,1.5
447,0.39214415862637386,67,22
448,0.3926771298200555,66,31.5
449,0.39321900742890986,66,71
450,0.39377028625378013,67,30
451,0.39433110766633567,68,78
452,0.3948633013158355,65,4
453,0.39535216454866057,64,90
454,0.3958501462541627,65,45.5
455,0.3963573878040114,66,21
456,0.3968562884253645,64,4
457,0.39735335121501564,64,25.5
458,0.39784900028797243,64,52
459,0.3983537678336063,65,20
460,0.39885068925158795,64,12.5
461,0.39932894960920695,64,46.5
462,0.3998163284395033,65,70.5
463,0.4003129671141461,66,24.5
464,0.40081780534561456,66,14.5
465,0.40133204479309914,67,3
466,0.40185151499235194,67,56
467,0.40238052777928995,68,15
468,0.40290939919455854,68,13
469,0.4034426531315789,68,35
470,0.4039732210068805,68,75
471,0.40450612151472726,67,15
472,0.40504856461025923,68,7.5
473,0.405600691665146,69,5.5
474,0.4061626440510569,70,23.5
475,0.40673456313966133,71,19
476,0.4073165903026285,72,38
477,0.40786532443744933,69,25.5
478,0.40839773014445324,68,39.5
479,0.4089398198108119,69,12
480,0.4094917348081946,70,41.5
481,0.41002682657691725,70,12
482,0.4105718850483334,71,13.5
483,0.41112705159411267,72,19
484,0.41167946139233813,71,20
485,0.41223837428735666,71,16
486,0.412807395256738,72,95.5
487,0.4133844744112761,72,10
488,0.41393872204120385,71,21.5
489,0.41450307774549483,72,29.5
490,0.4150644646447281,72,18.5
491,0.41562980995070503,72,49
492,0.4162054047027138,73,38
493,0.4167769703621447,72,6.5
494,0.41734083126559285,71,19
495,0.41791480024340366,72,59.5
496,0.4184529315030185,71,2.5
497,0.41897805656904785,69,52.5
498,0.4195130069661011,70,52.5
499,0.4200037787164632,67,13
500,0.42050409305451064,68,28.5
501,0.42100900197181396,67,26.5
502,0.42152345347680253,68,44.5
503,0.42201881980642064,66,52.5
504,0.42252358735205436,67,44.5
505,0.4230344338794731,67,23.5
506,0.42353715153590066,66,33.5
507,0.4240463722891208,66,57.5
508,0.4245577136173826,66,34
509,0.4250745684407511,66,69
510,0.42558301164978957,65,18
511,0.4260917376021672,65,1
512,0.4265658274955388,63,3
513,0.42704309825147196,62,74
514,0.4275292047367437,63,55
515,0.42802428832302286,64,17.5
516,0.42851739270593026,64,17
517,0.428980384923253,62,52
518,0.4294512939540629,62,22.5
519,0.429931038714211,63,17.5
520,0.4304042803775662,63,4
521,0.4308743411783596,62,21
522,0.4313532377084911,63,19
523,0.4318411113396302,64,45.5
524,0.43233237789083534,64,11.5
525,0.4328290165654782,64,16.5
526,0.4333347737127978,65,18.5
527,0.43384448926686114,65,11.5
528,0.43435498236510633,64,17
529,0.43487459393602845,65,96
530,0.43540346535129704,66,32.5
531,0.4359355883149621,66,39
532,0.43647166968537066,66,33.5
533,0.43701715227179505,67,58
534,0.43757217744590476,68,15.5
535,0.43813688657936906,69,32
536,0.4387114210438576,70,32
537,0.4392959222110395,71,42
538,0.4398905314525846,72,20.5
539,0.44048542343746844,72,69
540,0.4410735295822203,72,3.5
541,0.4416561222318655,72,52.5
542,0.4422489643275426,73,34.5
543,0.4428521972409215,74,24.5
544,0.4434659623436719,75,9
545,0.4440448793299121,74,26.5
546,0.44462916843959,74,22
547,0.4452196072168873,73,29
548,0.4457833974345006,72,29.5
549,0.4463299403084455,72,0.5
550,0.446873302319829,69,0.5
551,0.4473931966340897,67,3
552,0.44790510344902884,66,17
553,0.44842641147998397,67,27
554,0.44893146176895676,65,9.5
555,0.4494457719022759,66,8.5
556,0.44995315482379394,66,0.5
557,0.45044944006926296,63,23
558,0.450932365691973,62,14
559,0.4514241270440209,63,47.5
560,0.4519194226878043,63,8
561,0.45242369543259514,64,14.5
562,0.4528931200608762,61,11
563,0.45334169236791916,58,6.5
564,0.45379853491762245,59,30.5
565,0.45425933587406925,59,26
566,0.4547285484448463,60,63
567,0.45518659265373973,60,1
568,0.45564237491592235,60,61.5
569,0.456106356734931,60,79
570,0.4565788915399391,61,32
571,0.457060120702616,62,33.5
572,0.4575477115904164,62,82.5
573,0.4580318388723163,61,32.5
574,0.45852466051188484,62,16.5
575,0.4590263178807918,63,2
576,0.4595230272412691,61,39.5
577,0.4600284309594156,62,44
578,0.4605267660940913,62,11.5
579,0.46100474370837147,60,5.5
580,0.4614912743086511,61,27
581,0.46198649926660007,62,40.5
582,0.4624905599538869,63,9.5
583,0.46300359774218136,64,30
584,0.46352257314059114,64,2
585,0.46405066701167796,65,22.5
586,0.46457911431193805,64,35
587,0.46511668008487556,65,42.5
588,0.465662869529647,65,10.5
589,0.4662043937093281,65,3.5
590,0.4667047080473754,62,24.5
591,0.4671810598874575,61,2.5
592,0.4676591081875726,61,37
593,0.4681102251846652,60,73
594,0.4685698951677567,61,39
595,0.4690289996641707,61,1.5
596,0.469494960686551,60,44.5
597,0.4699694746949309,61,38.5
598,0.47044462487582295,60,15
599,0.4709096669823524,59,63.5
600,0.47137400223053455,59,26.5
601,0.4718406701112622,58,51.5
602,0.4723006935235272,58,9.5
603,0.4727274945934807,56,38
604,0.4731622831627558,57,13
605,0.4735969303603617,57,31
606,0.47403970642895843,58,34.5
607,0.47444777575271485,55,66
608,0.4748487764930006,55,63.5
609,0.47524348619399787,54,1.5
610,0.47564590065097767,55,50.5
611,0.47604633590458595,55,14.5
612,0.4764541224850036,55,45.5
613,0.4768697551930734,56,38.5
614,0.47726354597821935,55,28.5
615,0.47766518289101756,56,33
616,0.4780748073031375,57,58.5
617,0.4784851385736044,57,16
618,0.4789035987150625,58,48
619,0.4793303290991815,59,40.5
620,0.4797441946613834,59,56
621,0.4801369958448435,57,0.5
622,0.4805213854139735,56,5
623,0.4809137624824252,57,3
624,0.4812986468523979,57,19.5
625,0.4816829657356933,57,37
626,0.4820754134899799,58,5.5
627,0.4824761314869267,59,18.5
628,0.4828809492622868,59,36.5
629,0.4832932597361257,59,6
630,0.4837038030640966,58,122
631,0.4841226166347284,59,53
632,0.4845483574171613,59,12.5
633,0.48495699222759536,59,35
634,0.4853572154236993,58,15
635,0.48576570886246406,59,2
636,0.4861826139155588,60,7
637,0.48660644618045445,60,34
638,0.4869847567677999,58,6
639,0.48736370352765757,57,10.5
640,0.4877466086942586,57,61
641,0.48813587558598326,57,25
642,0.4885332713486991,58,22
643,0.4889303843680761,58,18
644,0.4893357676301137,59,9
645,0.48974956250648133,60,6
646,0.49015699565772547,60,10.5
647,0.4905534018187553,60,32.5
648,0.49095836096578466,61,7
649,0.49135095009174057,60,14
650,0.4917482751686216,59,25.5
651,0.49215401185983265,60,10
652,0.49256830153704334,61,4.5
653,0.49298372218760916,61,6.5
654,0.4933943362014148,61,29
655,0.4938024055251714,61,2.5
656,0.49420920250390316,61,52.5
657,0.4946193217168659,60,5
658,0.49503799391582826,61,2.5
659,0.4954653604724594,62,15
660,0.49589774572335454,61,8.5
661,0.4963164886081515,60,1.5
662,0.4967275974228003,58,32
663,0.4971406147549861,57,20.5
664,0.4975516528838001,55,7.5
665,0.49795802574752374,55,10
666,0.4983598040319912,54,29
667,0.49875592744968245,52,41.5
668,0.49915947288001766,53,36
669,0.4995705816946664,54,14.5
670,0.4999893952652981,55,15
671,0.5004050279733678,54,7.5
672,0.5008051804836369,53,56.5
673,0.5011725347666032,53,19
674,0.5015364961295029,53,21
675,0.5018981955456923,53,23.5
676,0.5022674583461954,54,35.5
677,0.5025912701549824,51,42
678,0.5029223626047443,52,16.5
679,0.503242710807631,50,33
680,0.5035701982798227,51,0.5
681,0.5038953531194692,50,12
682,0.5042276472284213,51,24.5
683,0.5045672219783476,52,5
684,0.5049142187409182,53,34.5
685,0.5052532280041672,52,66.5
686,0.5055911769798956,51,24
687,0.5059364065965984,52,15
688,0.5062890582259457,53,25
689,0.5066449614036892,53,67
690,0.5069974716613662,53,46.5
691,0.5073329466328804,52,33
692,0.5076579601008573,52,35.5
693,0.5079889111789498,52,42
694,0.5083272842696864,53,33
695,0.5086732207447362,54,58.5
696,0.5090268619757694,55,41.5
697,0.5093883493344546,56,28
698,0.5097536537282141,56,28.5
699,0.5101164134319239,56,40.5
700,0.5104713270079817,55,50
701,0.5108164152530155,54,28.5
702,0.5111692082540316,55,16.5
703,0.5115069451722559,54,22
704,0.5118318879543983,53,0.5
705,0.5121510344980946,51,17
706,0.5124774616827659,52,22
707,0.5128113108800815,53,43
708,0.5131527234617105,54,27
709,0.513501840799322,55,23.5
710,0.5138588042645862,56,8.5
711,0.5141992272445289,54,18.5
712,0.514529824893448,53,2
713,0.5148679859266806,54,0.5
714,0.5151999972922934,53,1
715,0.5155395720422198,54,11
716,0.5158798536504935,52,11
717,0.516223245435494,52,45.5
718,0.5165740592331389,53,9.5
719,0.5169324364150972,54,9
720,0.5172985183530383,55,22.5
721,0.51764523237227,55,38.5
722,0.5179930773648572,55,2.5
723,0.5183487684850969,56,61
724,0.5187041768619972,56,25
725,0.5190675727382196,57,4
726,0.519411954124906,56,46.5
727,0.5197386640529158,54,45
728,0.5200730787369091,55,33
729,0.5204153395485545,56,2.5
730,0.5207655878595215,57,17.5
731,0.521116967143844,57,15.5
732,0.5214605709863487,57,13.5
733,0.5217944908694989,56,4.5
734,0.5221287641818223,55,18.5
735,0.522448122783023,54,27.5
736,0.5227751861402066,55,32.5
737,0.5230630895449632,51,17.5
738,0.5233479534588273,50,50.5
739,0.5235956366236362,48,55.5
740,0.5238399268683798,48,1.5
741,0.524091073639089,49,19
742,0.5243478752765749,49,6
743,0.524611180010854,49,27
744,0.524881482642769,50,2
745,0.5251495233279735,50,39.5
746,0.5254247032824829,51,41
747,0.5256907647643152,50,42.5
748,0.5259580279053379,49,42.5
749,0.526232288943996,50,12.5
750,0.5264955936782751,49,37
751,0.5267658963101898,50,7.5
752,0.5270433382114101,51,52.5
753,0.5273102479232592,50,31
754,0.5275825297585461,50,19
755,0.5278538219921468,50,22
756,0.5281255383407557,50,65.5
757,0.5283949927426537,50,15.5
758,0.5286634575428667,50,29.5
759,0.5289351738914755,50,35
760,0.5292046282933737,50,27.5
761,0.5294543613473894,49,1.5
762,0.5296816163059684,47,5.5
763,0.5299054783444817,47,15
764,0.5301355607364485,47,8
765,0.5303609071774908,46,12.5
766,0.5305906361402842,46,16
767,0.5308269388857059,47,13.5
768,0.5310699567854242,48,8.5
769,0.5313198312111094,49,4
770,0.5315767035344299,50,15
771,0.531835413689453,50,11
772,0.5320962444195175,50,21.5
773,0.532362588644689,50,27.5
774,0.5326253278922902,49,7.5
775,0.5328950650375269,50,30
776,0.5331719414520698,51,17
777,0.5334429509423319,50,2
778,0.5337210997018991,51,23
779,0.5339892817587725,50,28
780,0.5342507486613494,49,11
781,0.5345185772890495,49,26
782,0.5347934038143856,50,36
783,0.5350621513579371,50,4
784,0.5353380381707935,51,76.5
785,0.535602685935932,50,20.5
786,0.5358744729703754,51,32
787,0.5361535406457939,52,18.5
788,0.5364355771262698,52,1
789,0.5367228443585144,52,27.5
790,0.5370057290690069,50,48
791,0.5372945513896147,50,14.5
792,0.5375850701702553,50,8.5
793,0.5378630068723185,48,25.5
794,0.5381345111634237,47,4
795,0.5384127306088252,48,1
796,0.5386978065801935,49,50.5
797,0.5389818222640412,48,1.5
798,0.5392571435902201,47,28
799,0.5395328890314077,47,82.5
800,0.539796335137356,45,39.5
801,0.5400569538099164,45,5.5
802,0.5403196223716826,44,56
803,0.5405885819727384,45,4
804,0.5408639739847521,46,11.5
805,0.5411459397793933,47,27
806,0.5414346207283318,48,11
807,0.5417301582032367,49,64
808,0.5420197580680262,49,5.5
809,0.5423138818262365,49,5
810,0.5426101261594886,49,1.5
811,0.5429121667311864,49,45
812,0.5432029682551659,48,34
813,0.543500131504269,48,26
814,0.5438041512793386,49,8
815,0.5440923374274341,47,15
816,0.5443872387298265,48,28.5
817,0.5446677908077735,47,4
818,0.5449361849221511,47,42.5
819,0.5451949657630093,45,26
820,0.5454560085505777,45,21.5
821,0.5457234837491043,46,5
822,0.5459975327302586,47,23.5
823,0.5462592823761739,47,42
824,0.5464941007190665,44,14
825,0.5467340084420579,44,31.5
826,0.5469743402800578,44,49
827,0.5472176409231148,44,24.5
828,0.5474445424525205,42,1
829,0.5476674855751825,42,15.5
830,0.5478937509320756,41,43
831,0.5481243988107205,41,2.5
832,0.5483488263359113,41,26.5
833,0.5485596114950043,40,36.5
834,0.5487761222067077,41,51.5
835,0.5489819593573712,40,29.5
836,0.5491927445164637,40,22
837,0.549409255228168,41,23
838,0.5496316328641518,42,25
839,0.5498456695716412,42,60.5
840,0.5500657145750802,43,43.5
841,0.5502919092461384,44,20
842,0.5505243949564859,45,7
843,0.550763313077791,46,26.5
844,0.5509936782130974,45,36.5
845,0.5512088458939416,44,2
846,0.551430304614075,45,20.5
847,0.5516581957451663,46,46.5
848,0.5518926606588852,47,77.5
849,0.5521332045543891,47,13.5
850,0.5523555821903735,46,26
851,0.5525845336089855,47,14
852,0.5528161710893161,47,28
853,0.5530545237239444,48,56
854,0.5532814959391843,47,27
855,0.5535151833087215,48,43.5
856,0.5537536773150188,48,40
857,0.5539841131361597,48,17
858,0.5542214054832669,49,8.5
859,0.5544579909720271,49,33.5
860,0.5546971211508369,49,8.5
861,0.5549432492272821,50,14.5
862,0.555196516573033,51,18.5
863,0.5554509148921392,51,5.5
864,0.5557125938522198,52,12
865,0.5559742728123007,52,30
866,0.5562433737850254,53,5
867,0.5565200381420641,54,28.5
868,0.5568044072550852,55,19
869,0.5570899073414618,55,30.5
870,0.5573832535554907,56,34
