"t","S [м²]","N активних","T життя [с]"
104,0.2073113430159002,61,51
105,0.21146688469843608,61,2
106,0.21571903035506984,62,80
107,0.21997902999333763,60,19
108,0.22433406280937648,61,15
109,0.22878569959951323,62,47
110,0.23323262400066958,62,8
111,0.23777772317225063,63,28
112,0.2421296143956359,61,48
113,0.24639039943206703,59,55
114,0.2507446468499426,60,77
115,0.2551939274455892,61,43
116,0.25953639389101374,59,8
117,0.2637029311478373,57,47
118,0.26781213433873274,56,50
119,0.2720100875220921,57,24
120,0.2758938814400924,55,20
121,0.2796716466060343,54,56
122,0.2835350201717864,55,59
123,0.28734734285691743,54,2
124,0.2912319221730813,54,16
125,0.29469788426815413,51,18
126,0.2982141118456846,51,4
127,0.3018112354340451,52,22
128,0.3054908258295621,53,63
129,0.3092544538285626,54,31
130,0.31277774998956365,52,7
131,0.31638351295772116,53,6
132,0.32007331352936247,54,28
133,0.3238487225008141,55,35
134,0.32771131066840264,56,19
135,0.3315770404286449,56,21
136,0.33553152018135113,57,47
137,0.33948914152671084,55,19
138,0.34347660800227975,55,26
139,0.34725987095536526,53,33
140,0.35106905204784294,52,6
141,0.3548326800468435,52,16
142,0.3586787748530008,53,12
143,0.3625413630205893,52,25
144,0.3662877122599952,52,106
145,0.37011652830655783,53,55
146,0.37401917178047966,53,33
147,0.37800585285788524,54,19
148,0.3820781423351009,55,38
149,0.3861040933206763,54,5
150,0.38987321910682077,53,7
151,0.39372638249644865,54,62
152,0.39766515428588683,55,38
153,0.4016604747430895,55,7
154,0.40532278637901176,51,59
155,0.40886493209593433,50,53
156,0.412045794657694,46,34
157,0.41512455545821203,44,2
158,0.41820488705505676,44,5
159,0.421351192097627,44,32
160,0.424158990531773,39,77
161,0.42702883542082715,40,45
162,0.42972824890842415,39,61
163,0.43248106947113224,39,4
164,0.4349747086399192,37,24
165,0.4375272526709608,38,2
166,0.439989475913212,37,42
167,0.44249960844343017,36,11
168,0.44480475205300174,33,21
169,0.4471625173395209,34,21
170,0.44957447509931436,35,62
171,0.4518450611896963,35,1
172,0.45411643267824175,34,13
173,0.4562621404606436,34,46
174,0.4584620407163201,35,54
175,0.46071770424159747,36,8
176,0.4625908788613003,35,49
177,0.4644310667581404,35,8
178,0.46606783653066086,34,16
179,0.46770617709950785,34,11
180,0.4693987101416293,35,18
181,0.47088625426310415,34,55
182,0.4724279908578534,35,12
183,0.4739375261279033,34,89
184,0.47550125387122766,35,12
185,0.47708618736496367,34,34
186,0.4785383885690854,33,18
187,0.48004321145015505,34,64
188,0.48142315602324454,33,12
189,0.4828219501522554,33,28
190,0.4841068615475735,30,29
191,0.4848671269697422,26,5
192,0.485669018494571,27,25
193,0.4865141069183867,28,53
194,0.487358409944039,27,25
195,0.4882459098686781,28,55
196,0.48914990315474843,27,19
197,0.49009709333980583,28,71
198,0.491059991488131,28,38
199,0.4920676573317699,29,28
200,0.49301484751682734,28,17
201,0.49400680539719827,29,38
202,0.4950451017692097,30,27
203,0.4961313074291883,31,23
204,0.4972379334414154,31,2
205,0.4983940395379364,32,1
206,0.4995234420969019,30,47
207,0.5007007539438345,31,44
208,0.501776749427689,30,2
209,0.5029006541995107,31,7
210,0.5040701120648096,31,7
211,0.5052890500144024,32,22
212,0.506559038844616,33,1
213,0.5076876560054181,31,19
214,0.5088657532505143,32,19
215,0.5100642708478587,32,19
216,0.511302058353373,32,61
217,0.5124668038296911,29,2
218,0.5136778877976503,30,61
219,0.5147193257623154,26,48
220,0.5158023898296404,27,8
221,0.5169286507959523,28,51
222,0.518099679457578,29,38
223,0.5192204426367463,29,6
224,0.5203875443075545,30,17
225,0.5215248008481541,30,3
226,0.5226730529630412,30,18
227,0.523824446670582,30,19
228,0.5249192917103579,28,43
229,0.5260054973703365,27,5
230,0.5271348999293021,28,20
231,0.5283090701835813,29,1
232,0.5293984174362135,27,9
233,0.5304649881421073,26,28
234,0.5315339150424913,25,1
235,0.5326405410547183,25,39
236,0.5336395675185598,24,16
237,0.5345553417770813,24,49
238,0.5355096005456088,25,9
239,0.5364434389618888,25,22
240,0.5374173326845015,26,16
241,0.5383904410089508,25,56
242,0.5394036046397336,26,10
243,0.5404583943731762,27,46
244,0.5415273212735602,27,41
245,0.542639445072931,28,14
246,0.5436816684357593,27,16
247,0.54475216613247,27,19
248,0.5458658607281678,28,39
249,0.5470243230191789,29,23
250,0.5479424534721905,27,20
251,0.548732564024568,26,21
252,0.5495218891787826,25,4
253,0.5502766568138076,25,18
254,0.5510714797551658,26,23
255,0.5519079287991842,27,33
256,0.5527545880193264,26,47
257,0.5536428733421291,27,4
258,0.5545743555639183,28,46
259,0.555527828934283,28,21
260,0.5564655943413794,28,10
261,0.5573609482476525,26,7
262,0.5582720101171935,26,35
263,0.5592246980893949,27,19
264,0.5602205829605825,28,44
265,0.5612612355270842,29,8
266,0.5623175960568536,29,6
267,0.5633441114564142,29,7
268,0.5642928724377982,28,15
269,0.565286401114496,29,17
270,0.5662775735967036,28,9
271,0.5672161244019636,27,4
272,0.5678954938133024,23,47
273,0.568598425169543,23,9
274,0.569264442812104,22,28
275,0.5699587347885474,22,10
276,0.5706883696823438,23,4
277,0.5713214006020421,22,12
278,0.571989774439093,23,8
279,0.5725835354506217,22,27
280,0.5731717986750063,21,6
281,0.5737938340204172,22,15
282,0.5744056591897038,21,6
283,0.5750269091369511,21,7
284,0.5756819312052247,22,35
285,0.5762906147818576,21,53
286,0.5768042651807195,18,39
287,0.5772849288567187,18,1
288,0.5777294642172017,16,29
289,0.5781072407337956,15,7
290,0.5784975836210043,15,9
291,0.5789122738512781,16,4
292,0.5793528822209442,17,32
293,0.579820979526329,18,43
294,0.5803181365637595,19,21
295,0.5808388555460919,19,21
296,0.5813540767412806,18,2
297,0.5817538444064501,17,7
298,0.5821771740165212,17,37
299,0.5826130699972067,17,63
300,0.5830764549136113,18,12
301,0.5835688995620614,19,43
302,0.5840472070435703,19,20
303,0.5844815322279291,19,45
304,0.5848616649390135,18,13
305,0.5852708573821437,19,33
306,0.5856674834546595,19,101
307,0.5860947400555475,20,4
308,0.5864842975445926,20,20
309,0.5869060563583369,21,16
310,0.5873615872931075,22,18
311,0.5878453925617603,22,2
312,0.5883449057936811,22,23
313,0.5888758349521378,22,54
314,0.5894421070279475,23,1
315,0.5900091645019203,22,30
316,0.5905777927722201,22,28
317,0.5911142197178206,21,35
318,0.5916844187844472,22,27
319,0.5921595846733028,21,65
320,0.5926685226831842,22,26
321,0.5932128036104187,23,18
322,0.5937617969266334,23,25
323,0.5943477039565278,24,16
324,0.594921044615808,24,36
325,0.5954449051907942,23,4
326,0.5960056794794598,24,36
327,0.5966049382781322,25,75
328,0.5971829913263925,24,7
329,0.5977924603011889,24,4
330,0.5984404137859918,25,54
331,0.599128422577128,26,6
332,0.5998580574709244,27,15
333,0.6006238206802367,27,28
334,0.601432780788536,28,32
335,0.6021789090437637,26,18
336,0.6028983337614356,26,23
337,0.6036491744056437,26,24
338,0.6043049818720805,25,25
339,0.604945866773413,24,34
340,0.6056252361847516,25,37
341,0.6063446609024237,26,9
342,0.6071057117227558,27,12
343,0.6079099594420748,28,11
344,0.6086458775211782,27,45
345,0.6093338863123146,26,10
346,0.6100218951034507,26,22
347,0.6106871273478482,25,14
348,0.6113209436657101,25,15
349,0.6119948152899048,26,20
350,0.6126953904516556,26,22
351,0.613437591716066,27,14
352,0.6141672266098623,27,12
353,0.6149109986705997,27,23
354,0.6156602685184807,26,19
355,0.6164346711075906,26,61
356,0.6172506997993606,27,45
357,0.6181099253901174,28,15
358,0.6190139186761879,29,3
359,0.6199273367402194,29,22
360,0.6208297592299629,29,3
361,0.6216669936721445,26,8
362,0.6223887745843066,25,14
363,0.62308071036626,23,4
364,0.6237899249078077,23,17
365,0.6245132766162967,23,20
366,0.625222491157845,23,45
367,0.6258759424297912,22,7
368,0.6265293937017381,22,5
369,0.6271726347975606,21,18
370,0.6278496480144091,22,29
371,0.6285620041486106,23,7
372,0.6292515837360736,22,11
373,0.6298830438594453,20,19
374,0.630534924335065,20,24
375,0.6312190061353841,21,22
376,0.6318771697963114,20,35
377,0.6325086299196829,20,5
378,0.6331605103953026,20,1
379,0.6338422360011318,20,40
380,0.6345561629316598,21,8
381,0.6352410301301425,20,44
382,0.635949459273527,20,68
383,0.6366720255838526,20,10
384,0.6372382976596621,19,6
385,0.6378029989391448,19,23
386,0.6383983307470003,20,13
387,0.638996804147509,20,14
388,0.6396141271039395,20,10
389,0.6401921801521999,20,9
390,0.6407922243490356,20,22
391,0.6414244698705704,21,2
392,0.6420598569847591,21,19
393,0.6427085958677252,20,3
394,0.6433895360753912,21,19
395,0.6441042484040826,22,36
396,0.6448488058629834,22,8
397,0.6455933633218841,22,1
398,0.6463010070671052,19,9
399,0.6469717370986469,18,56
400,0.647671526862234,19,2
401,0.6483076993745859,18,56
402,0.6488504095054937,17,5
403,0.6494206085721201,18,4
404,0.6500065156020144,18,6
405,0.6506214823639549,19,12
406,0.6512670796542674,20,13
407,0.6517548119137372,17,5
408,0.6522331193952464,17,10
409,0.652738915812474,18,1
410,0.6532612055911337,17,4
411,0.6536531192746688,15,29
412,0.6540253980041194,14,15
413,0.6543898227519357,14,1
414,0.6547675992685298,13,42
415,0.6551665815355359,14,15
416,0.6554917363751823,14,43
417,0.6558200328074824,14,10
418,0.6561546124250898,14,5
419,0.6564271455877888,13,36
420,0.6567208845008994,14,32
421,0.6570373999607487,15,16
422,0.657378262763663,16,38
423,0.6577364043261724,16,9
424,0.6581204640280738,17,20
425,0.6584621122291515,17,3
426,0.6588312493659483,18,41
427,0.6591886055302942,17,1
428,0.659565596648725,16,3
429,0.6599685059065478,17,24
430,0.6603745567570242,17,17
431,0.6607452646901478,16,11
432,0.6611269681975589,16,24
433,0.6615345898443623,17,6
434,0.6619697004268844,18,4
435,0.6624338707414523,19,4
436,0.6629286715843926,20,9
437,0.6634297556126402,20,28
438,0.6639559723821163,20,3
439,0.6644971117166972,19,4
440,0.6650225430880102,19,17
441,0.6655731072005517,19,11
442,0.6661362376837077,19,14
443,0.6667229301117655,19,6
444,0.6673080517434965,19,37
445,0.6679088813384956,19,80
446,0.6685403414618671,20,13
447,0.669176513974219,20,20
448,0.6698448878112704,21,16
449,0.6705368235932235,21,1
450,0.6711525757533271,20,2
451,0.6718005292381299,21,7
452,0.672409212814763,19,3
453,0.673010042409762,19,35
454,0.6736415025331334,20,26
455,0.6741535821356687,18,44
456,0.6745667015696155,16,2
457,0.674889500214772,15,2
458,0.6752209382397257,14,31
459,0.6754816904299736,12,10
460,0.6757016019157249,12,18
461,0.6759411483555611,13,27
462,0.676201900545809,14,22
463,0.6764854292827954,15,1
464,0.6767650310289649,14,8
465,0.6770226416265595,14,12
466,0.6773030287708923,15,2
467,0.6775103738860291,14,35
468,0.6777365685570875,14,8
469,0.6779690464134532,14,5
470,0.6782243008165573,15,6
471,0.6785039025627269,16,6
472,0.6787960706795106,16,17
473,0.6791141569356868,17,9
474,0.6794510927477844,17,8
475,0.6798155174956007,18,27
476,0.6801854400305608,17,4
477,0.6805530063710308,16,21
478,0.6809174311188473,16,3
479,0.6813077740060559,17,16
480,0.6816769111428524,16,20
481,0.6820075637696429,15,10
482,0.6823342894056162,14,10
483,0.6826837915883279,15,7
484,0.6830222981967525,15,3
485,0.6833851521482419,16,13
486,0.6837739242391236,17,8
487,0.6841846874785807,17,9
488,0.6845239794851683,16,19
489,0.6848122206111351,15,11
490,0.6851130281077162,15,1
491,0.6854193333914413,14,14
492,0.6857319218604736,14,11
493,0.6860672868762442,15,9
494,0.6864136474663024,15,18
495,0.6867584372600339,15,21
496,0.6871126518317262,15,30
497,0.6874912137464838,16,28
498,0.6878407159291956,15,7
499,0.6881446650184304,15,15
500,0.6884226959682731,14,9
501,0.6887235034648543,15,31
502,0.6889347755708082,13,5
503,0.6891491892694157,13,26
504,0.6893848087184349,14,7
505,0.6896086471950031,13,3
506,0.6898536914219832,14,12
507,0.6900822422875319,13,1
508,0.6903241449218583,12,8
509,0.6905707599451649,12,7
510,0.6908370099225568,13,5
511,0.6911126846779091,13,3
512,0.6913805054516278,13,8
513,0.6916695319757579,14,8
514,0.6919514899164175,13,23
515,0.6922460142276916,13,5
516,0.6925028394271227,11,21
517,0.6927777287843119,12,23
518,0.6930526181415009,12,25
519,0.6933471424527748,13,43
520,0.6936408813658855,12,4
521,0.6939409034643036,12,7
522,0.6942605605168062,13,8
523,0.6946014233197209,14,4
524,0.694957994085903,14,6
525,0.6951661245992035,13,48
526,0.6953475515749482,13,24
527,0.6955431157176342,13,35
528,0.6957481046382807,13,14
529,0.6959326732066793,13,4
530,0.6961148855805875,12,10
531,0.6963167329085805,13,2
532,0.6964903059026913,13,5
533,0.6966740890729262,12,1
534,0.6968751510027561,12,52
535,0.6970958478866707,13,1
536,0.6973353943265069,13,16
537,0.6975168213022519,11,15
538,0.6977163124357549,12,16
539,0.6979354385233428,13,6
540,0.6981223632862313,12,18
541,0.6983289230032048,13,7
542,0.6985339119238515,13,13
543,0.6987200512885768,13,20
544,0.6989273964037136,14,15
545,0.6991473078894651,14,26
546,0.6993899959219548,15,22
547,0.6996570312975101,16,10
548,0.6999382038400062,16,25
549,0.7002452945218947,17,44
550,0.7005413896294953,17,7
551,0.7008649736728152,18,4
552,0.701167351965723,17,32
553,0.70149721919435,18,10
554,0.7018302280156306,18,4
555,0.7021640222350743,17,12
556,0.7025253053902373,18,7
557,0.7028873739435634,17,9
558,0.7032408031170923,16,16
559,0.7035958030869478,16,14
560,0.7039767211961956,17,6
561,0.7043851282411623,18,6
562,0.7046985021083578,17,15
563,0.7049788892526906,15,2
564,0.7052836237400889,16,13
565,0.7056103493760623,16,4
566,0.705937860410199,15,2
567,0.7062598736571919,14,35
568,0.7065653935427535,13,27
569,0.7068850505952564,13,17
570,0.7072259133981706,14,7
571,0.7075479266451637,14,2
572,0.7078927164388952,15,20
573,0.7081189111099538,12,4
574,0.708338822595705,12,7
575,0.7085783690355412,13,5
576,0.7088391212257892,14,24
577,0.7090582473133769,11,1
578,0.7092930813642329,11,9
579,0.7095459795728467,12,14
580,0.7098098733557484,12,1
581,0.7100792649257938,11,2
582,0.710366720653597,12,13
583,0.7106698843446685,12,3
584,0.7109416321092039,12,23
585,0.7112330148278244,13,4
586,0.711430149766837,11,21
587,0.7116304262985034,11,6
588,0.7118487669879281,12,31
589,0.7120796740479668,12,4
590,0.7123302160620903,13,14
591,0.7126019638266261,14,1
592,0.7128619306187105,13,1
593,0.713030791223841,9,19
594,0.713214574394076,10,4
595,0.7133504482763439,9,6
596,0.7135012447237161,10,26
597,0.7136685345325199,11,13
598,0.7138468199156108,11,1
599,0.7140408132619701,11,14
600,0.7142143862560809,11,5
601,0.7143958132318258,11,6
602,0.7145395410957274,11,5
603,0.7147013331173873,12,6
604,0.7148599835463937,12,4
605,0.7150296295496875,12,2
606,0.7152189105070664,13,18
607,0.7153359348334125,9,4
608,0.7154608131413929,9,1
609,0.7155880476438632,8,6
610,0.7157074281646996,8,6
611,0.7158330918708431,8,7
612,0.715941476817392,8,5
613,0.7160404369859801,8,2
614,0.7161527489233459,9,7
615,0.7162658462588751,8,22
616,0.716382085187058,8,23
617,0.7165030365042212,8,7
618,0.7166255586177112,8,28
619,0.7167119524156849,8,22
620,0.7168116979824363,9,3
621,0.7169145851418413,9,14
622,0.7169907687636908,9,5
623,0.7170763771635011,9,7
624,0.7171360674239192,8,3
625,0.7172091094531152,9,11
626,0.7172970740474157,10,5
627,0.7173873948362065,9,3
628,0.7174926381901018,10,8
629,0.7176143749054282,11,20
630,0.7177368970189183,10,1
631,0.717864916919552,9,12
632,0.7180078593852904,10,2
633,0.71816729521246,11,5
634,0.7183408682065708,11,18
635,0.7185097288117014,11,12
636,0.7186652376480541,10,2
637,0.7188018969284852,10,15
638,0.7189424831997335,9,2
639,0.7190610783224065,9,30
640,0.719190669019367,9,2
641,0.7192998393640793,9,1
642,0.719417649088589,8,16
643,0.7195291756277913,8,14
644,0.7196540539357715,9,3
645,0.719793854808856,10,2
646,0.7199053813480587,10,39
647,0.7200043415166467,8,5
648,0.7201166534540124,9,28
649,0.7202116866317835,9,27
650,0.7203216423746592,10,6
651,0.7204480914789662,11,8
652,0.7205305582861229,9,8
653,0.7206279476583841,10,2
654,0.7207418303920767,11,4
655,0.7208698502927107,11,6
656,0.7210057241749783,11,1
657,0.7211345294737754,10,29
658,0.7212468414111413,9,2
659,0.7213607241448341,9,6
660,0.7214722506840364,8,14
661,0.7215869188158925,8,6
662,0.7217149387165261,9,8
663,0.7218578811822645,10,12
664,0.7220173170094342,11,38
665,0.7221846068182378,11,15
666,0.7223699607847996,12,10
667,0.7225647395293222,12,24
668,0.7227791532279297,13,3
669,0.7229668633889819,13,7
670,0.7231624275316678,13,4
671,0.7233736996376215,13,7
672,0.7236061774939873,14,14
673,0.7238614318970914,15,34
674,0.7241111885130518,14,6
675,0.7243640867216657,14,3
676,0.7245235225488355,11,15
677,0.7247010225337633,12,18
678,0.7248808787131813,11,12
679,0.7250787990503573,12,10
680,0.725261796822429,11,7
681,0.7254628587522587,12,3
682,0.7256835556361733,13,1
683,0.7259231020760095,13,33
684,0.7261783564791138,13,16
685,0.7263927701777213,13,1
686,0.7265569183938713,11,4
687,0.7267273497953285,11,7
688,0.726915845354544,12,2
689,0.7271074825064129,12,20
690,0.7272881240839942,10,17
691,0.7274224271699351,9,4
692,0.7275716528209806,10,1
693,0.7277350156389674,10,1
694,0.7279007346514441,9,19
695,0.7280452479135092,8,17
696,0.7282031129443521,9,3
697,0.7283759005402995,10,11
698,0.7285651814976782,11,21
699,0.7287670288256715,11,2
700,0.7289610221720304,11,21
701,0.7291691526853309,11,30
702,0.7293348716978079,11,1
703,0.7295162986735525,11,5
704,0.7297157898070554,12,1
705,0.7299325597001531,12,2
706,0.7301689645473357,13,13
707,0.73034096674512,11,8
708,0.7305043295631064,10,8
709,0.7306519844178251,10,11
710,0.7308161326339752,11,3
711,0.7309983450078834,12,6
712,0.7311727034001576,12,14
713,0.7313305684310005,11,1
714,0.7315041414251112,11,10
715,0.7316824268082025,11,11
716,0.7318128029033265,10,7
717,0.7319494621837576,10,2
718,0.7321026148256202,11,21
719,0.732214926762986,9,1
720,0.7323217409132081,8,17
721,0.7324081347111819,8,7
722,0.7325078802779333,9,3
723,0.7326107674373383,9,2
724,0.7327120838004166,9,18
725,0.7328188979506388,8,5
726,0.7328982231651417,7,4
727,0.7329893293520959,8,21
728,0.7330820063353767,8,30
729,0.7331880350874355,9,36
730,0.7332932784413306,8,13
731,0.7333639642760366,8,4
732,0.73344800187952,9,5
733,0.7335469620481081,10,8
734,0.7336624155781274,11,6
735,0.7337888646824343,11,12
736,0.7339333779444995,12,21
737,0.7340613978451334,11,23
738,0.7342074819035252,12,19
739,0.734339428794976,12,7
740,0.7344808004643877,12,15
741,0.7346284553191064,12,18
742,0.7347666853958643,12,10
743,0.7349033446762954,12,13
744,0.7350596389108115,13,18
745,0.7352371388957393,14,23
746,0.7354256344549546,14,4
747,0.7356172716068237,14,3
748,0.7357979131844051,14,5
749,0.7360013313087252,15,18
750,0.736216530405496,14,6
751,0.7364545060490052,15,9
752,0.7367003356741487,15,12
753,0.7369618732625601,15,6
754,0.7372477581940368,16,23
755,0.7375352139218401,16,11
756,0.7378171718625,15,10
757,0.7380590744968265,14,5
758,0.7382758443899242,14,8
759,0.7384761209215903,13,5
760,0.7386457669248842,12,9
761,0.7388350478822631,13,3
762,0.7390078354782105,12,3
763,0.7392002580282429,13,17
764,0.7393801142076608,11,2
765,0.7395152026917653,10,3
766,0.7396149482585167,7,12
767,0.7396974150656735,7,1
768,0.7397468951499674,5,9
769,0.7397900920489542,5,8
770,0.7398419283277385,6,13
771,0.7399039747826468,7,10
772,0.7399778022100062,8,4
773,0.7400649814061433,9,32
774,0.740167083167385,10,1
775,0.7402833220955679,10,3
776,0.7404089858017113,10,9
777,0.7404859548217243,8,14
778,0.7405511428692862,7,8
779,0.7406281118892991,8,26
780,0.740690943742371,8,17
781,0.7407506340027892,8,5
782,0.7408236760319852,9,2
783,0.7408904348758739,9,19
784,0.7409681892940503,9,8
785,0.7410459437122267,9,20
786,0.7411166295469325,8,11
787,0.7412006671504159,9,12
788,0.741299627319004,10,14
789,0.7414150808490234,11,14
790,0.741548598536801,12,5
791,0.741678974631925,12,6
792,0.7418156339123563,12,3
793,0.7419719281468723,13,6
794,0.7421494281318001,14,1
795,0.7423332113020351,12,3
796,0.742536629426355,13,16
797,0.7427054900314854,11,1
798,0.74288456081274,10,2
799,0.7430502798252169,9,1
800,0.7432246382174912,8,2
801,0.7434123483785432,9,20
802,0.7435576470387717,7,24
803,0.7436919501247127,7,5
804,0.7438380341831045,8,30
805,0.743872591702294,6,19
806,0.7439173593976076,7,3
807,0.7439739080653722,8,8
808,0.7440351691221173,8,9
809,0.7441042841604963,8,13
810,0.7441867509676529,9,2
811,0.7442841403399142,10,9
812,0.7443681779433977,9,7
813,0.7444671381119858,10,6
814,0.7445825916420052,11,12
815,0.744702757561005,11,1
816,0.7448386314432728,11,17
817,0.7449776469181941,11,7
818,0.7451347265508736,12,4
819,0.7452894499890627,11,4
820,0.7454473150199056,11,1
821,0.7455886866893172,10,1
822,0.7457159211917875,8,3
823,0.7458494388795651,8,11
824,0.7459538968352969,7,6
825,0.7460646379763359,7,13
826,0.7461290406257344,6,5
827,0.7462036534512572,7,38
828,0.746290047249231,8,22
829,0.7463897928159824,9,10
830,0.7464942507717143,9,37
831,0.7466049919127532,9,10
832,0.746730655618897,10,5
833,0.7468453237507529,10,46
834,0.7469105117983149,9,2
835,0.7469906224109814,10,6
836,0.7470832993942623,10,8
837,0.7471838303591772,10,6
838,0.7472796489351117,10,2
839,0.7473754675110462,10,26
840,0.7474838524575952,10,7
841,0.7475820272280198,9,5
842,0.7476951245635489,10,8
843,0.7478145050843854,10,12
844,0.7479370271978754,10,11
845,0.7480760426727967,11,7
846,0.7482244829256789,11,2
847,0.7483792063638681,11,10
848,0.7485480669689987,11,2
849,0.7487349917318872,12,3
850,0.7488889297719131,10,3
851,0.7490593611733705,11,8
852,0.749230577972991,10,4
853,0.7494127903468991,10,13
854,0.7496114960822386,11,5
855,0.7497905668634932,10,17
856,0.7499790624227086,10,18
857,0.7501675579819239,10,3
858,0.7503725469025707,11,2
859,0.7505736088324007,10,19
860,0.7507817393457009,9,5
861,0.7510047924241057,10,9
862,0.7512443388639419,11,7
863,0.7515019494615363,12,20
864,0.7517791950132156,13,6
865,0.7519669051742676,11,26
866,0.752151473742666,11,3
867,0.7522952016065677,11,11
868,0.7524569936282277,12,2
869,0.7526211418443776,11,4
870,0.75277429448624,9,3
871,0.752942369693207,10,21
872,0.7530994493258867,10,15
873,0.7532604559493828,9,17
874,0.7534073254059382,9,8
875,0.7535691174275981,10,5
876,0.7537474028106894,11,5
877,0.7539437523515387,12,3
878,0.7541110421603423,11,3
879,0.754223354097708,11,7
880,0.7543395930258909,10,19
881,0.7544581881485639,9,1
882,0.7545759978730735,8,14
883,0.7546749580416616,8,14
884,0.7547872699790276,9,3
885,0.7549145044814979,10,13
886,0.7550464513729486,10,13
887,0.7551650464956216,9,10
888,0.7552985641833989,10,2
889,0.755448575232608,11,3
890,0.755585234513039,10,2
891,0.7556967610522416,10,8
892,0.7557815840538885,8,5
893,0.7558797588243131,9,5
894,0.7559928561598424,10,3
895,0.756122446856803,11,4
896,0.7562473251647832,11,3
897,0.7563368605554106,8,2
898,0.7564099025846066,7,1
