"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
70,0.000015393339046877216,71,614,2.0071007145254476e-7
71,0.000016272783927952527,72,405,2.0071007145254476e-7
72,0.000017189383639943673,73,535,2.1470822291877744e-7
73,0.00001814417019603738,74,460,2.1470822291877744e-7
74,0.000019138189746587266,75,602,2.2934254689736204e-7
75,0.000020172502579113942,76,440,2.446271805552397e-7
76,0.000021248183118304913,77,538,2.605762610593516e-7
77,0.000022366319926014665,78,467,2.772039255766389e-7
78,0.00002352801570126461,79,513,2.772039255766389e-7
79,0.000024734387280243093,80,401,2.9452431127404283e-7
80,0.00002598656563630539,81,530,2.9452431127404283e-7
81,0.00002728569587997375,82,689,3.1255155531850435e-7
82,0.00002863293725893735,83,319,3.1255155531850435e-7
83,0.000030029463158052313,84,356,3.3129979487696476e-7
84,0.00003147646109934168,85,211,3.3129979487696476e-7
85,0.00003297513274199546,86,592,3.5078316711636514e-7
86,0.000034526693882370576,87,439,3.710158092036467e-7
87,0.00003613237445399093,88,343,3.920118583057506e-7
88,0.00003779341852754734,89,541,3.920118583057506e-7
89,0.000039511084310897526,90,384,4.13785451589618e-7
90,0.00004128664414906626,91,532,4.3635072622219e-7
91,0.00004312138452424516,92,462,4.5972181937040774e-7
92,0.00004501660605579278,93,393,4.5972181937040774e-7
93,0.00004697362350023469,94,326,4.5972181937040774e-7
94,0.00004899376575126334,95,742,4.839128682012124e-7
95,0.00005107837583973814,96,577,5.089380098815451e-7
96,0.000053228810933685456,97,290,5.34811381578347e-7
97,0.00005544644233829856,98,464,5.615471204585595e-7
98,0.00005773265549593768,99,480,5.891593636891234e-7
99,0.000060088849986130015,100,395,5.891593636891234e-7
100,0.00006251643952556966,101,707,6.1766224843698e-7
101,0.00006501685196811767,102,743,6.470699118690706e-7
102,0.00006759152930480207,103,226,6.773964911523361e-7
103,0.00007024192766381777,104,441,6.773964911523361e-7
104,0.00007296951731052668,105,498,7.086561234537178e-7
105,0.00007577578264745756,106,350,7.408629459401567e-7
106,0.00007866222221430631,107,546,7.408629459401567e-7
107,0.00008163034868793543,108,351,7.408629459401567e-7
108,0.00008468168888237473,109,421,7.740310957785941e-7
109,0.00008781778374882074,110,284,7.740310957785941e-7
110,0.00009104018837563694,111,591,8.081747101359711e-7
111,0.00009435047198835387,112,176,8.081747101359711e-7
112,0.00009775021794966892,113,738,8.43307926179229e-7
113,0.00010124102375944641,114,425,8.794448810753088e-7
114,0.00010482450105471768,115,390,9.165997119911517e-7
115,0.00010850227560968095,116,353,9.547865560936989e-7
116,0.00011227598733570133,117,421,9.940195505498912e-7
117,0.00011614729028131099,118,611,9.940195505498912e-7
118,0.00012011785263220899,119,238,0.0000010343128325266702
119,0.00012418935671126139,120,459,0.0000010343128325266702
120,0.00012836349897850098,121,391,0.0000010343128325266702
121,0.00013264199003112774,122,311,0.000001075680539190977
122,0.00013702655460350843,123,264,0.000001075680539190977
123,0.0001415189315671769,124,776,0.000001075680539190977
124,0.00014612087393083372,125,738,0.0000011181368077097526
125,0.0001508341488403467,126,379,0.000001161695775249938
126,0.00015566053757875046,127,357,0.000001161695775249938
127,0.00016060183556624617,128,356,0.000001206371578978475
128,0.00016565985236020273,129,396,0.0000012521783560623042
129,0.00017083641165515517,130,717,0.0000012521783560623042
130,0.00017613335128280612,131,576,0.0000012521783560623042
131,0.00018155252321202484,132,425,0.0000012991302436683665
132,0.00018709579354884734,133,651,0.0000012991302436683665
133,0.00019276504253647723,134,631,0.0000012991302436683665
134,0.0001985621645552842,135,492,0.0000012991302436683665
135,0.0002044890681228054,136,441,0.0000013472413789636037
136,0.00021054767589374484,137,483,0.0000013472413789636037
137,0.00021673992465997362,138,316,0.0000013472413789636037
138,0.00022306776535052945,139,289,0.0000013965258991149567
139,0.00022953316303161718,140,481,0.0000013965258991149567
140,0.0002361380969066087,141,495,0.0000014469979412893665
141,0.00024288456031604236,142,336,0.0000014469979412893665
142,0.0002497745607376242,143,727,0.0000014986716426537743
143,0.00025681011978622673,144,262,0.0000014986716426537743
144,0.00026399327321388925,145,251,0.0000015515611403751218
145,0.0002713260709098186,146,697,0.0000015515611403751218
146,0.0002788105769003878,147,286,0.0000016610440735563983
147,0.00028644886934913746,148,401,0.0000017176657833502102
148,0.00029424304055677465,149,751,0.000001775559838168726
149,0.00030219519696117383,150,189,0.000001775559838168726
150,0.0003103074591373757,151,236,0.0000018347403751788868
151,0.00031858196179758907,152,202,0.0000018347403751788868
152,0.00032702085379118865,153,533,0.0000018952215315476334
153,0.0003356262981047163,154,256,0.0000019570174444419075
154,0.0003444004718618814,155,449,0.0000020201422510286505
155,0.00035334556632355947,156,238,0.0000020201422510286505
156,0.00036246378688779325,157,376,0.0000020201422510286505
157,0.0003717573530897927,158,448,0.0000020846100884748027
158,0.00038122849860193465,159,372,0.0000021504350939473055
159,0.00039087947123376225,160,690,0.0000021504350939473055
160,0.00040071253293198664,161,389,0.0000021504350939473055
161,0.0004107299597804851,162,185,0.0000022862131576391287
162,0.00042093404200030203,163,277,0.0000022862131576391287
163,0.00043132708394964906,164,290,0.0000022862131576391287
164,0.00044191140412390433,165,342,0.000002356194490192331
165,0.0004526893351556133,166,529,0.0000024275895394396488
166,0.0004636632238144877,167,455,0.0000024275895394396488
167,0.00047483543100740723,168,500,0.0000024275895394396488
168,0.0004862083317784182,169,497,0.0000024275895394396488
169,0.000497784315308733,170,436,0.000002500412442548023
170,0.000509565784916732,171,276,0.000002574677336684395
171,0.0005215551580579624,172,595,0.000002650398359015706
172,0.0005337548663251375,173,658,0.000002650398359015706
173,0.0005461673554481388,174,250,0.0000027275896467088966
174,0.000558795085294013,175,482,0.0000027275896467088966
175,0.0005716405298669756,176,430,0.0000028864395668486827
176,0.0005847061773084086,177,469,0.0000028864395668486827
177,0.0005979945298968597,178,274,0.000002968126473629161
178,0.0006115081040480447,179,371,0.000002968126473629161
179,0.0006252494303148466,180,217,0.000002968126473629161
180,0.0006392210533873145,181,675,0.0000030513401944392825
181,0.0006534255320926639,182,430,0.0000030513401944392825
182,0.0006678654393952795,183,348,0.000003136094866445991
183,0.000682543362396711,184,501,0.000003222404626816226
184,0.0006974619023356747,185,715,0.0000033102836127169293
185,0.000712623674588056,186,128,0.000003399745961315042
186,0.0007280313086669052,187,232,0.0000034908058097775046
187,0.0007436874482224404,188,324,0.0000034908058097775046
188,0.000759594751042047,189,545,0.0000034908058097775046
189,0.0007757558890502767,190,355,0.0000034908058097775046
190,0.0007921735483088474,191,377,0.000003583477295271259
191,0.0008088504290166458,192,414,0.000003583477295271259
192,0.0008257892455097243,193,266,0.000003677774554963246
193,0.0008429927262613032,194,203,0.000003677774554963246
194,0.0008604636138817681,195,266,0.000003677774554963246
195,0.0008782046651186726,196,198,0.0000037737117260204067
196,0.000896218650856738,197,426,0.000003871302945609683
197,0.0009145083561178519,198,271,0.000003970562350898016
198,0.0009330765800610672,199,308,0.000004071504079052344
199,0.0009519261359826057,200,101,0.000004174142267239613
200,0.0009710598513158564,201,628,0.00000427849105262676
201,0.0009904805676313733,202,589,0.00000427849105262676
202,0.0010101911406368799,203,131,0.000004384564572380729
203,0.0010301944401772643,204,479,0.000004492376963668459
204,0.0010504933502345827,205,219,0.000004492376963668459
205,0.0010710907689280575,206,216,0.000004601942363656891
206,0.0010919896085140796,207,465,0.000004601942363656891
207,0.0011131927953862055,208,689,0.0000047132749095129705
208,0.0011347032700751592,209,329,0.0000047132749095129705
209,0.0011565239872488296,210,416,0.0000047132749095129705
210,0.0011786579157122773,211,282,0.000004826388738403633
211,0.0012011080384077247,212,388,0.000004826388738403633
212,0.0012238773524145645,213,533,0.000004826388738403633
213,0.001246968868949355,214,441,0.000004826388738403633
214,0.0012703856133658201,215,590,0.000004941297987495822
215,0.0012941306251548527,216,180,0.000004941297987495822
216,0.0013182069579445142,217,649,0.000004941297987495822
217,0.001342617679500029,218,514,0.00000505801679395648
218,0.0013673658717237895,219,351,0.000005176559294952545
219,0.0013924546306553584,220,616,0.0000052969396276509625
220,0.0014178870664714606,221,679,0.0000052969396276509625
221,0.0014436663034859902,222,284,0.000005419171929218669
222,0.0014697954801500088,223,454,0.000005419171929218669
223,0.001496277749051745,224,380,0.000005543270336822609
224,0.001523116276916592,225,229,0.000005669248987629721
225,0.001550314244607113,226,408,0.000005669248987629721
226,0.001577874847123036,227,673,0.000005669248987629721
227,0.001605801293601256,228,86,0.0000057971220188069505
228,0.001634096807315837,229,474,0.0000057971220188069505
229,0.001662764625678007,230,176,0.000005926903567521233
230,0.001691808000236164,231,126,0.000006058607770939514
231,0.0017212301966758714,232,457,0.000006192248766228731
232,0.0017510344948198568,233,274,0.000006192248766228731
233,0.0017812241886280195,234,255,0.00000632784069055583
234,0.001811802586197425,235,339,0.000006465397681087748
235,0.001842773009762304,236,611,0.000006465397681087748
236,0.0018741387956940528,237,174,0.0000066049338749914266
237,0.0019059032945012364,238,101,0.0000066049338749914266
238,0.0019380698708295894,239,379,0.00000674646340943381
239,0.001970641903462009,240,530,0.000006890000421581835
240,0.002003622785318561,241,418,0.000007035559048602447
241,0.002037015923456478,242,256,0.000007183153427662584
242,0.002070824739070162,243,168,0.000007183153427662584
243,0.002105052667491175,244,411,0.00000733279769592919
244,0.0021397031581882556,245,304,0.00000733279769592919
245,0.0021747796747673027,246,654,0.000007484505990569203
246,0.002210285694971382,247,173,0.000007484505990569203
247,0.002246224710680731,248,433,0.000007638292448749564
248,0.002282600227912748,249,299,0.000007638292448749564
249,0.002319415766822006,250,28,0.00000779417120763722
250,0.0023566748617002337,251,265,0.00000779417120763722
251,0.002394381060976337,252,345,0.000007952156404399104
252,0.0024325379272163872,253,365,0.000007952156404399104
253,0.002471149037123617,254,360,0.000008112262176202163
254,0.0025102179815384303,255,408,0.000008274502660213336
255,0.0025497483654383975,256,359,0.000008274502660213336
256,0.0025897438079382547,257,403,0.000008274502660213336
257,0.0026302079422899096,258,432,0.000008438891993599563
258,0.0026711444158824256,259,447,0.00000860544431352779
259,0.002710952425466784,256,225,0.00000860544431352779
260,0.002751226695310221,257,402,0.000008774173757164951
261,0.002791970858664646,258,214,0.000008774173757164951
262,0.002833188562919124,259,505,0.000008945094461677992
263,0.0028748834695998945,260,477,0.000008945094461677992
264,0.002917059254370364,261,341,0.000009118220564233854
265,0.002959719607031102,262,634,0.000009118220564233854
266,0.00300286823151985,263,581,0.000009118220564233854
267,0.003046508845911511,264,474,0.000009471145512141802
268,0.003090645182418156,265,305,0.000009471145512141802
269,0.0031352809873890306,266,442,0.000009471145512141802
270,0.0031804200213105334,267,516,0.00000965097263182777
271,0.003226066058806243,268,454,0.000009833061698224325
272,0.003272222888636897,269,245,0.000010017426848498405
273,0.003318894313700404,270,385,0.000010017426848498405
274,0.003366084151031836,271,345,0.000010017426848498405
275,0.003413796231803438,272,175,0.000010204082219816956
276,0.0034620344013246134,273,386,0.000010204082219816956
277,0.003510279566387233,272,109,0.000010393041949346913
278,0.00355905431207966,273,235,0.000010584320174255219
279,0.0036083624978484746,274,105,0.000010777931031708816
280,0.003658207997277415,275,372,0.000010777931031708816
281,0.003708594698087391,276,211,0.000010973888658874645
282,0.00375952650213648,277,437,0.000010973888658874645
283,0.003811007325419923,278,416,0.000011172207192919645
284,0.0038630410980701286,279,280,0.000011172207192919645
285,0.0039156317643566745,280,547,0.000011172207192919645
286,0.003968783282686302,281,228,0.000011172207192919645
287,0.0040218215882268735,280,395,0.000011372900771010762
288,0.0040754225977793984,281,473,0.000011372900771010762
289,0.004129590283887784,282,444,0.000011575983530314932
290,0.004184328633233115,283,419,0.000011575983530314932
291,0.0042396416466336274,284,608,0.000011575983530314932
292,0.004295533339044741,285,264,0.000011575983530314932
293,0.004352007739559028,286,606,0.000011781469607999098
294,0.004409068891406237,287,486,0.000011989373141230205
295,0.004465982095445205,286,422,0.000011989373141230205
296,0.004523483719002797,287,192,0.000012199708267175187
297,0.0045815778194459224,288,329,0.000012199708267175187
298,0.004640268468278656,289,530,0.000012199708267175187
299,0.004699559751142246,290,373,0.000012412489123000988
300,0.004758778182828395,289,244,0.000012412489123000988
301,0.004818599878058447,290,598,0.000012412489123000988
302,0.004879028936610822,291,333,0.000012627729845874552
303,0.0049400694724011035,292,335,0.000012627729845874552
304,0.0050007808077657916,291,309,0.000012627729845874552
305,0.005062104567558567,292,364,0.000012845444572962817
306,0.005124044879832173,293,593,0.000012845444572962817
307,0.005186605886776523,294,314,0.000012845444572962817
308,0.005249791744718699,295,591,0.000013065647441432726
309,0.005313606624122958,296,394,0.000013065647441432726
310,0.005378054709590704,297,263,0.00001328835258845122
311,0.005443140199860511,298,326,0.00001328835258845122
312,0.005508867307808146,299,370,0.00001351357415118524
313,0.005575070652142327,298,170,0.000013741326266801724
314,0.005641921028689267,299,585,0.000013741326266801724
315,0.005709422664461884,300,521,0.000013741326266801724
316,0.005777579800610257,301,396,0.000013741326266801724
317,0.005846396692421625,302,233,0.000014204478705349857
318,0.005915877609320419,303,393,0.00001443990730261539
319,0.005986026834868215,304,41,0.00001443990730261539
320,0.006056848666763766,305,342,0.00001443990730261539
321,0.006128347416842989,306,311,0.000014677923001431154
322,0.006200527411078962,307,162,0.000014918539938964087
323,0.006273392989581943,308,379,0.000014918539938964087
324,0.00634694850659935,309,159,0.000014918539938964087
325,0.006421198330515769,310,503,0.00001540763407884924
326,0.006496146843852941,311,573,0.000015907302819606378
327,0.006571798443269791,312,365,0.000015907302819606378
328,0.006647104612793412,311,396,0.000015907302819606378
329,0.00672311507005591,312,481,0.00001641765925857103
330,0.006799834225853345,313,275,0.00001641765925857103
331,0.006877266505118994,314,566,0.00001641765925857103
332,0.006955416346923271,315,76,0.000016676880707798523
333,0.007033577637476571,314,384,0.000016938816493078717
334,0.007112459459373564,315,177,0.00001720348075157856
335,0.007192066265821824,316,549,0.000017470887620464983
336,0.007272402524166111,317,396,0.000017741051236904932
337,0.007353472715888335,318,412,0.000017741051236904932
338,0.007434954678515865,317,561,0.00001828970526111317
339,0.0075171754518439365,318,79,0.000018568223943215337
340,0.007600139531491627,319,398,0.0000188495559215388
341,0.0076838514272152,320,172,0.00001913371533325049
342,0.007768315662908071,321,342,0.000019420716315517356
343,0.007853536776600846,322,163,0.00001971057300550633
344,0.007939519320461256,323,77,0.00001971057300550633
345,0.00802626786079423,324,531,0.00002000329954038436
346,0.008112762269058084,323,482,0.00002000329954038436
347,0.008200024511626203,324,385,0.000020298910057318388
348,0.008288059168940683,325,551,0.00002059741869347535
349,0.00837687083558078,326,128,0.00002059741869347535
350,0.008466464120262899,327,549,0.000020898839586022195
351,0.00855684364584066,328,353,0.00002120318687212585
352,0.008648014049304804,329,547,0.000021820717173671396
353,0.0087388217472577,328,269,0.000021820717173671396
354,0.008830421807499513,329,233,0.00002213392846344716
355,0.008922818881158175,330,292,0.00002213392846344716
356,0.009015502442148693,329,306,0.000022450122695447505
357,0.009108987187020292,330,325,0.000022450122695447505
358,0.009203277781038065,331,383,0.000022769314006839382
359,0.009298378903604278,332,189,0.000023091516534789716
360,0.00939362336054991,331,251,0.000023091516534789716
361,0.009489682827525889,332,259,0.000023416744416465462
362,0.009586561998071648,333,416,0.000023745011789033553
363,0.009684265579863778,334,242,0.000023745011789033553
364,0.009782798294716025,335,489,0.000023745011789033553
365,0.009882164878579326,336,226,0.00002407633278966094
366,0.009982370081541783,337,263,0.00002407633278966094
367,0.010083418667828636,338,317,0.000024410721555514548
368,0.010185315415802322,339,269,0.000024748192223761337
369,0.010288065117962418,340,372,0.000024748192223761337
370,0.010391672580945706,341,227,0.000024748192223761337
371,0.010496142625526103,342,368,0.000025088758931568236
372,0.010601480086614695,343,527,0.000025088758931568236
373,0.010707689813259758,344,356,0.000025088758931568236
374,0.010814776668646709,345,155,0.000025432435816102184
375,0.01092274553009814,346,108,0.000025779237014530135
376,0.01103160128907383,347,523,0.000026482268901735773
377,0.011141348851170688,348,228,0.00002683852786484736
378,0.011251993136122828,349,320,0.00002683852786484736
379,0.011363539077801502,350,369,0.0000271979676905207
380,0.011475991624215118,351,406,0.0000271979676905207
381,0.011589355737509313,352,407,0.00002756060251592274
382,0.01170363639396684,353,334,0.00002756060251592274
383,0.011818838584007608,354,312,0.00002756060251592274
384,0.011934139717723604,353,504,0.000027926446478220416
385,0.012050366301018084,354,170,0.000027926446478220416
386,0.012165952180838227,351,217,0.000027926446478220416
387,0.012282460767626477,352,512,0.000027926446478220416
388,0.012399897037665593,353,420,0.00002829551371458068
389,0.012517342242394222,353,400,0.00002829551371458068
390,0.012635720007696314,354,243,0.000028667818362170474
391,0.012755035338128969,355,508,0.000028667818362170474
392,0.012875293252386472,356,471,0.00002904337455815673
393,0.012994431326307615,353,365,0.00002904337455815673
394,0.013114507036045185,354,465,0.00002904337455815673
395,0.013234847984952705,353,400,0.00002942219643970639
396,0.013355503356233952,352,425,0.0000298042981439864
397,0.013477099303862351,353,419,0.0000298042981439864
398,0.013599640818257775,354,290,0.000030189693808163697
399,0.01372313290397736,355,48,0.000030578397569405224
400,0.013847580579715359,356,499,0.00003097042356487793
401,0.013971442960248645,355,337,0.00003136578593174874
402,0.014096261651795849,356,497,0.00003136578593174874
403,0.01422204168718842,357,496,0.000031764498807184606
404,0.014348788113394935,358,495,0.000031764498807184606
405,0.014475798718483897,357,70,0.000031764498807184606
406,0.014603779630382058,358,306,0.000031764498807184606
407,0.01473273591019519,359,277,0.000031764498807184606
408,0.01486263126545954,359,122,0.00003216657632835247
409,0.014992187510144288,358,474,0.00003257203263241927
410,0.015122308786761152,357,489,0.000033393138137917436
411,0.01525341124166857,358,488,0.000033393138137917436
412,0.015385499935972356,359,204,0.000033393138137917436
413,0.015518579944915407,360,293,0.00003380881561368268
414,0.01565265635787783,361,177,0.00003380881561368268
415,0.0157877342783769,362,261,0.00003380881561368268
416,0.01592381882406704,363,195,0.00003422792842101464
417,0.016060915126739853,364,432,0.00003422792842101464
418,0.016198601554816096,363,49,0.00003422792842101464
419,0.016336339312589293,362,318,0.00003422792842101464
420,0.016475092771614776,363,171,0.00003465049069708023
421,0.016614493286414928,362,478,0.00003465049069708023
422,0.01675491560972346,363,414,0.0000355060202040801
423,0.016895580750655156,362,338,0.0000355060202040801
424,0.01703727131920998,363,51,0.00003593901570934827
425,0.017179992447179517,364,154,0.000036375517232017846
426,0.017323749280492507,365,173,0.00003681553890925577
427,0.017466848888695364,364,328,0.00003681553890925577
428,0.01761098483841422,365,471,0.00003681553890925577
429,0.017756162289715,366,470,0.00003725909487822897
430,0.017901552378143733,366,469,0.00003725909487822897
431,0.018047989467512317,367,468,0.00003725909487822897
432,0.018194212659188896,366,467,0.00003770619927610441
433,0.018341484774460036,367,379,0.00003815686624004902
434,0.018489811001666002,368,168,0.00003861110990722974
435,0.018639196543284206,369,261,0.000039068944414813523
436,0.018789646615929297,370,22,0.000039068944414813523
437,0.01894116645035303,371,462,0.000039068944414813523
438,0.019093761291444297,372,377,0.000039068944414813523
439,0.019245993709767716,371,460,0.000039530383899967286
440,0.019399302689847023,372,45,0.000039530383899967286
441,0.019553693490708367,373,458,0.000039530383899967286
442,0.019709171385515034,374,180,0.000039530383899967286
443,0.019865741661567397,375,299,0.00003999544249985799
444,0.020023409620303148,376,159,0.00003999544249985799
445,0.02018218057729699,377,4,0.00003999544249985799
446,0.0203415194525612,377,413,0.00004046413435165257
447,0.020500900991439013,376,368,0.00004093647359251796
448,0.02066139148032225,377,285,0.00004093647359251796
449,0.020822996105194953,377,323,0.000041412474359621125
450,0.02098422880712356,376,44,0.00004189215079012899
451,0.02114462976061615,375,306,0.00004189215079012899
452,0.021306142222941374,376,447,0.00004189215079012899
453,0.02146709460841148,374,357,0.000042375517021208486
454,0.021629157301055014,375,392,0.000042375517021208486
455,0.02179039484731952,374,314,0.00004286258719002657
456,0.021951383678405993,374,135,0.00004286258719002657
457,0.022113482053258873,375,434,0.00004335337543375017
458,0.0222739879822846,372,347,0.00004335337543375017
459,0.02243559886049747,373,140,0.00004335337543375017
460,0.02259651398982028,372,101,0.000043847895889546246
461,0.022758534775188636,373,189,0.00004434616269458172
462,0.02292166648976572,374,368,0.00004434616269458172
463,0.023085914420852012,375,17,0.00004434616269458172
464,0.023251283869885106,376,212,0.00004535399190103866
465,0.023417780152439786,377,324,0.000045863582576793994
466,0.02358540859822796,378,433,0.000045863582576793994
467,0.02375296029098064,377,257,0.000045863582576793994
468,0.023920243968966214,376,99,0.000045863582576793994
469,0.024088660474632182,377,430,0.000046376976150456505
470,0.024258215137690414,378,305,0.000046376976150456505
471,0.02442891330199006,379,364,0.00004689418675919313
472,0.024600760325517373,380,124,0.00004689418675919313
473,0.024772716558659303,380,284,0.000047415228540170816
474,0.02494582696660367,381,425,0.00004794011563055648
475,0.0251197178262738,379,227,0.000048468862167517085
476,0.025292338812567247,378,423,0.000048468862167517085
477,0.025465196509227774,377,126,0.000048468862167517085
478,0.025639206797328024,378,366,0.000048468862167517085
479,0.025814375020717123,379,291,0.00004900148228821957
480,0.025989564899889787,378,58,0.00004900148228821957
481,0.026165917506850885,379,418,0.000049537990129830864
482,0.0263434381995867,380,156,0.000049537990129830864
483,0.026519862050800577,376,416,0.00005007839982951793
484,0.02669690232254842,375,414,0.00005007839982951793
485,0.026873995790099255,374,238,0.00005007839982951793
486,0.027052250698956344,375,253,0.00005172318144870307
487,0.027231672350557266,376,412,0.00005227933995236257
488,0.027411542685206434,375,367,0.00005283947099993254
489,0.02759258406029812,376,17,0.00005283947099993254
490,0.02777480179140721,377,409,0.00005283947099993254
491,0.027958201208245586,378,14,0.00005340358872857991
492,0.028141907342701757,377,407,0.00005397170727547164
493,0.02832679886682496,378,406,0.00005397170727547164
494,0.02851176145613017,377,275,0.00005397170727547164
495,0.028697913902447175,378,127,0.00005454384077777464
496,0.028885261549625074,379,368,0.00005512000337265588
497,0.02907334469705027,379,231,0.0000562844723888208
498,0.029262630142194154,380,401,0.0000562844723888208
499,0.02945312325718021,381,400,0.00005687280708443838
500,0.02964482942826898,382,76,0.000057465227421301944
501,0.02983775405585829,383,116,0.000057465227421301944
502,0.030031902554483066,384,115,0.000057465227421301944
503,0.030227280352815383,385,174,0.00005806174753657845
504,0.03042179698326727,384,395,0.00005866238156743482
505,0.030615463809764796,382,82,0.00005866238156743482
506,0.030806557504589226,377,351,0.000059267143651038005
507,0.030998858233083272,378,339,0.000059267143651038005
508,0.03119237133909607,379,256,0.00006235336966109918
509,0.03138710218061385,380,29,0.00006298319694168905
510,0.031583056129760076,381,137,0.00006298319694168905
511,0.03177818812517079,379,127,0.00006361725123519431
512,0.03197454136210392,380,101,0.00006425554667878191
513,0.03217151885156149,379,366,0.00006619602128170825
514,0.03236761801061792,378,77,0.00006685142269729465
515,0.03256148386015167,376,239,0.00006685142269729465
516,0.03275655971216007,377,360,0.00006685142269729465
517,0.032952424870473125,377,220,0.00006685142269729465
518,0.03314950722707885,378,134,0.00006751113594879812
519,0.03334781212582635,379,380,0.00006751113594879812
520,0.03354734492470187,380,231,0.00006751113594879812
521,0.03374811099582889,381,128,0.00006884355450822396
522,0.033950115725467946,382,9,0.00006884355450822396
523,0.03415336451401686,383,376,0.00006951628809048023
524,0.034356751507509824,383,95,0.0000701933900573213
525,0.03455832871508342,382,157,0.00007087487454591413
526,0.0347611474934255,383,281,0.00007087487454591413
527,0.034965213257071005,384,372,0.00007156075569342568
528,0.035170531434691996,385,255,0.00007156075569342568
529,0.03537380960027378,383,370,0.00007156075569342568
530,0.035574526386880655,380,369,0.00007225104763702286
531,0.03577496459825672,379,368,0.00007294576451387262
532,0.03597404210495851,378,367,0.00007294576451387262
533,0.0361711042571965,377,366,0.00007434852961599765
534,0.03636938432872267,378,365,0.00007434852961599765
535,0.036568887663386083,379,364,0.00007505660611560681
