"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
254,0.0025050409133054665,253,189,0.000003136094866445991
255,0.002544359517732267,254,372,0.000003222404626816226
256,0.002584139830250394,255,515,0.0000033102836127169293
257,0.002624385455837415,256,147,0.0000033102836127169293
258,0.0026647691850520895,255,534,0.0000033102836127169293
259,0.002705621634392891,256,363,0.0000033102836127169293
260,0.00274694642297456,257,191,0.000003399745961315042
261,0.0027887471840489977,258,614,0.000003399745961315042
262,0.0028310275650052764,259,656,0.000003399745961315042
263,0.0028737912273696328,260,578,0.000003399745961315042
264,0.002916353885138224,259,438,0.000003583477295271259
265,0.002959400983562583,260,603,0.000003583477295271259
266,0.0030029361983061153,261,265,0.0000037737117260204067
267,0.0030469632191693873,262,152,0.0000037737117260204067
268,0.0030914857500901455,263,401,0.000003871302945609683
269,0.003136507509143291,264,209,0.000003871302945609683
270,0.003182032228540893,265,419,0.000003970562350898016
271,0.003228063654632195,266,416,0.000004071504079052344
272,0.003274605547903603,267,470,0.000004174142267239613
273,0.0033216616829786923,268,516,0.000004384564572380729
274,0.0033692358486182004,269,316,0.000004384564572380729
275,0.0034173318477200296,270,229,0.000004492376963668459
276,0.0034659534973192647,271,334,0.000004492376963668459
277,0.003515104628588139,272,201,0.000004601942363656891
278,0.003564789086836064,273,180,0.0000047132749095129705
279,0.003615010731509615,274,277,0.0000047132749095129705
280,0.00366577343619253,275,103,0.000004826388738403633
281,0.0037161474371142054,274,177,0.000004826388738403633
282,0.003767063035257588,275,325,0.000004941297987495822
283,0.003818524118343591,276,222,0.000004941297987495822
284,0.003870534588230287,277,339,0.00000505801679395648
285,0.0039230983609129235,278,194,0.00000505801679395648
286,0.003976219366523905,279,825,0.000005176559294952545
287,0.004029901549332811,280,187,0.000005176559294952545
288,0.004084148867746384,281,444,0.000005176559294952545
289,0.0041389652943085355,282,289,0.0000052969396276509625
290,0.0041943548157003414,283,286,0.0000052969396276509625
291,0.0042503214327400465,284,215,0.000005419171929218669
292,0.004306869160383059,285,534,0.000005543270336822609
293,0.004364002027721963,286,232,0.000005543270336822609
294,0.004421724077986505,287,115,0.000005543270336822609
295,0.00448003936854359,288,574,0.000005669248987629721
296,0.004538951970897297,289,285,0.000005669248987629721
297,0.004598465970688879,290,624,0.000005669248987629721
298,0.004658585467696746,291,512,0.000005669248987629721
299,0.004719314575836479,292,314,0.0000057971220188069505
300,0.004780657423160817,293,338,0.0000057971220188069505
301,0.004842618151859679,294,282,0.000005926903567521233
302,0.004905200918260148,295,8,0.000005926903567521233
303,0.004967740719454088,294,667,0.000005926903567521233
304,0.005030905583703363,295,650,0.000006058607770939514
305,0.005094699681472218,296,272,0.000006058607770939514
306,0.0051591271973620515,297,729,0.000006058607770939514
307,0.005224192330111471,298,703,0.000006192248766228731
308,0.0052898992925962075,299,378,0.000006192248766228731
309,0.005355478707204614,298,557,0.00000632784069055583
310,0.005421573602975002,297,352,0.00000632784069055583
311,0.00548831455549362,298,403,0.00000632784069055583
312,0.0055557057776362325,299,191,0.00000632784069055583
313,0.005623203591661385,298,459,0.000006465397681087748
314,0.005691354827898743,299,187,0.000006465397681087748
315,0.005760163713361248,300,226,0.000006465397681087748
316,0.00582963448919895,301,471,0.000006465397681087748
317,0.005898954150503027,300,177,0.0000066049338749914266
318,0.005968937511739687,301,238,0.00000674646340943381
319,0.0060395888281961786,302,258,0.00000674646340943381
320,0.0061109123692969156,303,59,0.000007035559048602447
321,0.006182912418603481,304,450,0.000007035559048602447
322,0.00625559327381463,305,578,0.000007183153427662584
323,0.006328959246766267,306,345,0.000007183153427662584
324,0.006403014663431495,307,498,0.00000733279769592919
325,0.006477763863920549,308,107,0.00000733279769592919
326,0.006553211202480858,309,113,0.00000733279769592919
327,0.006629361047496991,310,368,0.00000733279769592919
328,0.0067062177814907155,311,683,0.00000733279769592919
329,0.006783288804304742,310,426,0.000007484505990569203
330,0.006861070349348261,311,263,0.000007484505990569203
331,0.006939566813280179,312,108,0.000007484505990569203
332,0.007018782606896598,313,445,0.000007484505990569203
333,0.007098722155130757,314,468,0.000007638292448749564
334,0.007179389897053091,315,408,0.00000779417120763722
335,0.007260790285871173,316,446,0.00000779417120763722
336,0.007342927788929766,317,424,0.000008112262176202163
337,0.007425806887710784,318,280,0.000008112262176202163
338,0.007509432077833316,319,338,0.000008274502660213336
339,0.007593807869053608,320,313,0.000008438891993599563
340,0.0076789387852650975,321,461,0.00000860544431352779
341,0.007764829364498367,322,475,0.000008774173757164951
342,0.00785148415892116,323,715,0.000008774173757164951
343,0.007938907734838413,324,45,0.000009118220564233854
344,0.008027104672692208,325,159,0.000009118220564233854
345,0.008115641748426411,324,272,0.000009293566201999478
346,0.008204480508946949,323,259,0.000009293566201999478
347,0.008293381357548492,322,484,0.000009293566201999478
348,0.008382169968825496,321,374,0.000009293566201999478
349,0.008471731828941719,322,135,0.000009471145512141802
350,0.008562071490064894,323,473,0.000009471145512141802
351,0.008653193518499955,324,383,0.000009471145512141802
352,0.008745102494688992,325,386,0.000009471145512141802
353,0.008837803013211265,326,97,0.00000965097263182777
354,0.00893129968278317,327,194,0.000009833061698224325
355,0.009025597126258325,328,281,0.000009833061698224325
356,0.009120699980627488,329,169,0.000009833061698224325
357,0.009216612897018575,330,316,0.000009833061698224325
358,0.009313340540696666,331,89,0.000010017426848498405
359,0.00941088759106402,332,392,0.000010017426848498405
360,0.00950925874166009,333,339,0.000010017426848498405
361,0.009608458700161443,334,83,0.000010017426848498405
362,0.00970849218838183,335,285,0.000010204082219816956
363,0.009808566884087665,334,585,0.000010204082219816956
364,0.009909478149003427,335,330,0.000010393041949346913
365,0.01001123071908006,336,109,0.000010393041949346913
366,0.01011382934440565,337,531,0.000010393041949346913
367,0.010217278789205447,338,623,0.000010584320174255219
368,0.010320578547325468,337,467,0.000010584320174255219
369,0.01042473169788411,338,311,0.000010777931031708816
370,0.010529743019243767,339,480,0.000010973888658874645
371,0.010635617303904036,340,280,0.000010973888658874645
372,0.010742359358501678,341,365,0.000010973888658874645
373,0.010849974003810626,342,271,0.000010973888658874645
374,0.010958466074741973,343,418,0.000011172207192919645
375,0.01106784042034397,344,193,0.000011172207192919645
376,0.011178101903802069,345,541,0.000011172207192919645
377,0.011289255402438844,346,261,0.000011172207192919645
378,0.011401305807714073,347,490,0.000011172207192919645
379,0.011513619939482363,346,301,0.000011372900771010762
380,0.011626835784525858,347,140,0.000011372900771010762
381,0.011740958248441501,348,577,0.000011372900771010762
382,0.011855992250963374,349,226,0.000011372900771010762
383,0.011971364977648962,348,341,0.000011372900771010762
384,0.012086038619073095,347,572,0.000011575983530314932
385,0.012201623841514958,348,478,0.000011575983530314932
386,0.012318125564708671,349,493,0.000011575983530314932
387,0.01243554872252545,350,579,0.000011781469607999098
388,0.012552964993185731,349,416,0.000011989373141230205
389,0.012670042181540737,348,590,0.000012412489123000988
390,0.012786074263336273,347,276,0.000012412489123000988
391,0.012902494042797972,347,517,0.000012412489123000988
392,0.013019831312613198,348,477,0.000012627729845874552
393,0.013138090992516026,349,331,0.000012627729845874552
394,0.013257278016377733,350,68,0.000012845444572962817
395,0.01337739733220672,351,258,0.000012845444572962817
396,0.013498453902148596,352,342,0.000013065647441432726
397,0.013620452702486126,353,383,0.000013065647441432726
398,0.01374200189614725,352,322,0.000013065647441432726
399,0.013864494620823387,353,628,0.00001328835258845122
400,0.013987935866934453,354,439,0.00001328835258845122
401,0.014112330639037572,355,565,0.00001328835258845122
402,0.01423768395582698,356,406,0.00001351357415118524
403,0.014364000850134149,357,45,0.00001351357415118524
404,0.014490415528868825,356,767,0.00001351357415118524
405,0.014617797291138665,357,197,0.00001351357415118524
406,0.014746151183912244,358,312,0.000013741326266801724
407,0.014875482268295307,359,44,0.000013741326266801724
408,0.015005795619530811,360,146,0.000013741326266801724
409,0.015136015945851634,359,552,0.000013741326266801724
410,0.015267221804710471,360,306,0.000014204478705349857
411,0.015399418285487401,361,560,0.000014204478705349857
412,0.015532610491699676,362,206,0.00001443990730261539
413,0.01566680354100177,363,269,0.00001443990730261539
414,0.01580200256518525,364,311,0.00001443990730261539
415,0.01593821271017888,365,275,0.00001443990730261539
416,0.016075439136048596,366,479,0.00001443990730261539
417,0.016213687016997526,367,333,0.000014677923001431154
418,0.016351185894348533,366,603,0.000014677923001431154
419,0.01648914352041059,365,178,0.000014677923001431154
420,0.016628122658100514,366,539,0.000014918539938964087
421,0.016768128481621396,367,202,0.000014918539938964087
422,0.01690916617931351,368,574,0.000014918539938964087
423,0.01705124095365431,369,452,0.000015161772252381137
424,0.017194358021258342,370,353,0.000015161772252381137
425,0.017338522612877418,371,184,0.000015161772252381137
426,0.017481306802036297,368,144,0.000015161772252381137
427,0.017625132860343402,369,214,0.00001540763407884924
428,0.017770006004413384,370,139,0.00001540763407884924
429,0.01791593146499799,371,316,0.00001540763407884924
430,0.018062914486986124,372,183,0.00001565613955553534
431,0.018210960329403947,373,435,0.00001565613955553534
432,0.018356759302399734,370,236,0.000015907302819606378
433,0.018502089329074715,369,344,0.000015907302819606378
434,0.01864847100781749,370,459,0.000015907302819606378
435,0.018795909569379793,371,234,0.000016161138008229292
436,0.01894204707097516,370,443,0.00001641765925857103
437,0.019089240395102538,371,78,0.00001641765925857103
438,0.01923749478665087,372,303,0.00001641765925857103
439,0.019385968497494764,370,502,0.00001641765925857103
440,0.01953550628697616,371,174,0.00001641765925857103
441,0.019684738103397256,370,376,0.000016676880707798523
442,0.019833995406774167,369,202,0.000016676880707798523
443,0.019982253883963765,366,325,0.000016938816493078717
444,0.020130813904568022,365,197,0.00001720348075157856
445,0.02028042789573542,366,200,0.00001720348075157856
446,0.020431101031669098,367,207,0.00001720348075157856
447,0.020582279851708067,366,203,0.00001720348075157856
448,0.020733501208126143,365,284,0.000017470887620464983
449,0.020885786247341085,366,584,0.000017741051236904932
450,0.021038639951740042,365,164,0.000017741051236904932
451,0.02119228959041875,364,451,0.000018013985738065346
452,0.021347010206672432,365,85,0.000018013985738065346
453,0.02150280696056707,366,359,0.00001828970526111317
454,0.021657758818460424,365,500,0.00001828970526111317
455,0.021811615495948993,364,381,0.00001828970526111317
456,0.021966542331056833,365,319,0.000018568223943215337
457,0.02212254448384996,366,344,0.000018568223943215337
458,0.02227605854002912,361,472,0.0000188495559215388
459,0.022430634639093772,362,292,0.0000188495559215388
460,0.022586277898698336,363,264,0.0000188495559215388
461,0.022742993450634408,364,286,0.0000188495559215388
462,0.022900753272680912,364,225,0.0000188495559215388
463,0.023059594717589123,365,176,0.00001913371533325049
464,0.023215825939610583,362,393,0.00001913371533325049
465,0.02337121353797577,361,130,0.00001913371533325049
466,0.023526207472790352,361,377,0.00001913371533325049
467,0.023682266588941445,362,232,0.000019420716315517356
468,0.023839396004083545,363,37,0.000019420716315517356
469,0.023997600850008186,364,328,0.000019420716315517356
470,0.02415581154636377,363,145,0.000019420716315517356
471,0.024313581615500107,363,485,0.00001971057300550633
472,0.02447242820398089,364,329,0.00001971057300550633
473,0.02463235645773487,365,318,0.00001971057300550633
474,0.024790893013432253,362,511,0.00002000329954038436
475,0.024950506484314735,363,326,0.00002000329954038436
476,0.02511003474813586,362,719,0.00002000329954038436
477,0.025269026574801186,361,339,0.00002000329954038436
478,0.02542849579710081,360,242,0.00002000329954038436
479,0.025587917968552643,359,17,0.000020298910057318388
480,0.025748411499282958,360,377,0.000020298910057318388
481,0.025909981478671844,361,537,0.00002059741869347535
482,0.026071255381017316,360,493,0.00002059741869347535
483,0.026233607315384086,361,437,0.00002059741869347535
484,0.026396278549447188,360,211,0.00002059741869347535
485,0.026559537352442673,360,538,0.00002059741869347535
486,0.02672167784662828,359,382,0.00002059741869347535
487,0.026884896132503326,360,532,0.00002059741869347535
488,0.027049197299447932,361,320,0.000020898839586022195
489,0.027214586450979347,362,317,0.00002151047468895327
490,0.027381068704752036,363,558,0.00002151047468895327
491,0.027546104822950605,362,466,0.00002151047468895327
492,0.027712232332793223,363,183,0.00002151047468895327
493,0.02787779809995124,362,277,0.00002151047468895327
494,0.02804253252865109,361,390,0.000021820717173671396
495,0.028208354630920106,362,7,0.000021820717173671396
496,0.028374490575938976,361,300,0.00002213392846344716
497,0.028541719495964613,362,165,0.00002213392846344716
498,0.028710046508651457,363,345,0.00002213392846344716
499,0.02887947674579104,364,311,0.00002213392846344716
500,0.02905001535331224,365,254,0.000022450122695447505
501,0.029221418985804166,365,407,0.000022769314006839382
502,0.0293932030895138,364,4,0.000023091516534789716
503,0.02956566468631858,363,169,0.000023091516534789716
504,0.029738394703155875,362,162,0.000023091516534789716
505,0.02990652004915628,357,420,0.000023416744416465462
506,0.030071203904497596,353,371,0.000023416744416465462
507,0.03023696269582066,354,357,0.000023745011789033553
508,0.030401844471499122,353,410,0.00002407633278966094
509,0.030565416775596318,352,211,0.00002407633278966094
510,0.030730057342932472,353,408,0.00002407633278966094
511,0.03089577116392749,354,409,0.000024410721555514548
512,0.03106256324313846,355,170,0.000024410721555514548
513,0.031230438599259627,356,232,0.000024410721555514548
514,0.03139739975898721,355,685,0.000025432435816102184
515,0.031563868377462403,354,266,0.000025779237014530135
516,0.03173141703543654,355,146,0.000025779237014530135
517,0.03190005075160396,356,616,0.000025779237014530135
518,0.03206977455879606,357,457,0.000026129176664019016
519,0.03224059350398147,358,390,0.000026129176664019016
520,0.03241151461611617,357,198,0.000026482268901735773
521,0.03258353407538104,358,302,0.000026482268901735773
522,0.03275665694288188,359,403,0.000026482268901735773
523,0.0329308882938616,360,335,0.000026482268901735773
524,0.03310623321770027,361,230,0.00002683852786484736
525,0.033282111633451676,360,391,0.00002683852786484736
526,0.033459108145955395,361,380,0.00002683852786484736
527,0.03363722785872884,362,4,0.00002683852786484736
528,0.03381647588942638,363,259,0.0000271979676905207
529,0.033996857369839636,364,532,0.0000271979676905207
530,0.03417699337248608,364,286,0.0000271979676905207
531,0.03435458282604572,361,369,0.000027926446478220416
