"t","S [м²]","N активних","T життя [с]"
224,0.10302658328703183,170,139
225,0.1041036783283151,171,149
226,0.1051669817778491,170,150
227,0.10624099805833187,171,94
228,0.10732579000161643,172,30
229,0.10841011070600297,171,196
230,0.10948082831419936,170,58
231,0.11054966096680374,170,341
232,0.11162920645035682,171,16
233,0.1127195275967117,172,129
234,0.11382068723772149,173,122
235,0.11493274820523917,174,399
236,0.11605577333111791,175,197
237,0.1171759396076819,174,86
238,0.11830707004260693,175,53
239,0.11944922746774604,176,87
240,0.1206024747149523,177,107
241,0.12176687461607882,178,82
242,0.12294249000297865,179,121
243,0.12411072264714261,178,195
244,0.1252901707770798,179,3
245,0.12648089722464342,180,134
246,0.12764947544399918,177,24
247,0.12882898640578952,177,217
248,0.1300186132959244,177,157
249,0.1312081145223531,177,183
250,0.13240876840270202,178,260
251,0.13362063776882427,179,122
252,0.134843785452573,180,8
253,0.13606460835775794,180,44
254,0.1372967724124224,181,189
255,0.1385403404484195,182,121
256,0.139795375297602,183,56
257,0.1410505043945642,182,7
258,0.14228461623667393,179,98
259,0.14351448692870128,178,26
260,0.14475111204493388,177,80
261,0.14599888981508666,178,81
262,0.14725788307101273,179,153
263,0.14847022367603308,174,202
264,0.149655452336453,171,118
265,0.1508514566596746,172,9
266,0.15205829947755112,173,188
267,0.15327604362193561,174,293
268,0.15448188113016295,173,59
269,0.15567873368340115,171,15
270,0.1568848225190407,171,56
271,0.15810168701748226,172,272
272,0.1593179546133195,171,124
273,0.1605179801751377,170,126
274,0.16171219379054685,169,159
275,0.16291705740505152,170,225
276,0.164119501993213,169,20
277,0.16533259658047034,170,36
278,0.16655640399867613,171,66
279,0.16777220035561538,170,97
280,0.16899870954350335,171,162
281,0.17023599439419324,172,2
282,0.1714841177395379,173,132
283,0.172733906128989,172,107
284,0.17398636487219568,171,152
285,0.1752175236172109,169,89
286,0.17643910050463268,168,12
287,0.17765715880828267,168,83
288,0.1788647556083961,167,183
289,0.1800748656826323,167,245
290,0.1812820540757007,166,128
291,0.18248192255788634,165,75
292,0.18369218971175513,166,151
293,0.18491291836916054,167,60
294,0.18614417136195555,168,425
295,0.18738601152199297,169,61
296,0.1886265007971896,168,166
297,0.1898610524622707,167,16
298,0.19105777935180265,163,84
299,0.19225381509095082,163,225
300,0.1934430021581143,163,54
301,0.194616198518671,162,78
302,0.1957996050553515,163,113
303,0.1969932846000096,164,65
304,0.19819729998449784,165,207
305,0.19941171404066949,166,32
306,0.20063658960037772,167,59
307,0.2018719894954753,168,97
308,0.20311797655781558,169,82
309,0.2043746136192515,170,230
310,0.2056419635116362,171,56
311,0.20689608729894923,170,210
312,0.20815737391751257,170,4
313,0.2093995282368154,167,248
314,0.21062606884062998,166,92
315,0.211849530683644,166,128
316,0.21307377792482132,165,162
317,0.21430842383768223,166,24
318,0.21551790559338763,165,35
319,0.21673778602077662,166,337
320,0.21794607397127375,165,222
321,0.2191478588249781,164,131
322,0.22035997951851266,165,69
323,0.22155582676210153,163,82
324,0.22273882489173738,162,121
325,0.22390526682808878,161,192
326,0.2250329100951681,156,355
327,0.2261526051328342,155,246
328,0.2272631267199516,155,90
329,0.22838341866022174,156,5
330,0.2295135437854976,157,63
331,0.23062554192116222,156,74
332,0.23174737324183273,157,75
333,0.23287910057936193,158,231
334,0.23400941420019677,157,66
335,0.23512109817659618,156,124
336,0.2362426153380012,157,196
337,0.23734616258942773,155,265
338,0.2384594801940068,156,65
339,0.2395746199223252,156,83
340,0.2406802406249029,155,232
341,0.24179409230023327,155,150
342,0.24289685415349627,154,93
343,0.24400932352805896,155,108
