"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
106,0.20796313375977993,10,1.8000000000000005,5.089380098815465e-7
107,0.20883500082485046,10,11.899999999999974,6.470699118690727e-7
108,0.20981602360659246,10,2.800000000000001,6.470699118690727e-7
109,0.21074291105277643,9,11.299999999999976,6.470699118690727e-7
110,0.2114052287827645,10,11.099999999999977,6.470699118690727e-7
111,0.21195628141296372,8,1.2,6.470699118690727e-7
112,0.21245183034765475,8,17.899999999999984,6.470699118690727e-7
113,0.21295373158269137,8,2.0000000000000004,6.470699118690727e-7
114,0.21320811753177635,8,6.999999999999991,6.470699118690727e-7
115,0.21349503722533328,8,3.900000000000002,6.470699118690727e-7
116,0.21382152095867232,8,10.19999999999998,6.470699118690727e-7
117,0.21413920695630922,9,4.699999999999999,6.470699118690727e-7
118,0.21454352138962124,10,13.799999999999967,6.470699118690727e-7
119,0.2148587704931067,8,4.6,6.470699118690727e-7
120,0.2151388162837628,9,9.599999999999982,6.470699118690727e-7
121,0.21539899788224504,8,6.5999999999999925,6.470699118690727e-7
122,0.21553886247075585,7,5.899999999999995,6.470699118690727e-7
123,0.2157158453691678,8,22.100000000000044,6.470699118690727e-7
124,0.21594237167460079,8,5.1999999999999975,6.470699118690727e-7
125,0.21622577504240545,9,20.900000000000027,6.470699118690727e-7
126,0.2165887382624145,10,9.799999999999981,8.081747101359742e-7
127,0.21695709333899013,10,9.699999999999982,8.081747101359742e-7
128,0.21738311804285906,9,13.09999999999997,9.940195505498954e-7
129,0.21785829502546358,10,5.999999999999995,9.940195505498954e-7
130,0.21831238112213774,8,2.9000000000000012,9.940195505498954e-7
131,0.21857069101862184,9,5.999999999999995,9.940195505498954e-7
132,0.2188534408369798,9,12.299999999999972,9.940195505498954e-7
133,0.21908987582381692,9,2.1000000000000005,9.940195505498954e-7
134,0.21939964795320996,10,5.799999999999995,9.940195505498954e-7
135,0.2198000596448732,10,17.69999999999998,9.940195505498954e-7
136,0.22024457399595532,9,5.999999999999995,9.940195505498954e-7
137,0.2206914150890965,8,4.999999999999998,9.940195505498954e-7
138,0.22114976589779795,9,3.800000000000002,9.940195505498954e-7
139,0.22170534801738026,10,7.899999999999988,9.940195505498954e-7
140,0.22236485627996305,10,2.400000000000001,0.0000012063715789784806
141,0.22312634918128638,11,2.3000000000000007,0.0000012063715789784806
142,0.22385294654768567,8,4.799999999999999,0.0000012063715789784806
143,0.22463227967011584,8,3.900000000000002,0.0000012063715789784806
