"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
510,0.03056653325599933,384,385,0.0000052969396276509625
511,0.030761566899139618,385,84,0.000005419171929218669
512,0.030957028076126353,384,408,0.000005419171929218669
513,0.03115371494784312,385,183,0.000005543270336822609
514,0.031349294156036635,384,299,0.000005543270336822609
515,0.03154599622285166,384,144,0.000005669248987629721
516,0.031743927518688396,385,20,0.000005669248987629721
517,0.03194297021968516,384,311,0.000005669248987629721
518,0.03214325047649503,385,190,0.000005669248987629721
519,0.03234347453571009,384,228,0.0000057971220188069505
520,0.03254246743618012,380,73,0.0000057971220188069505
521,0.03274268935361437,381,473,0.0000057971220188069505
522,0.03294017293479889,377,453,0.0000057971220188069505
523,0.033136909392628644,376,432,0.0000057971220188069505
524,0.03333485876518953,377,415,0.000005926903567521233
525,0.03353335800285858,377,193,0.000006058607770939514
526,0.033732907745128646,377,192,0.000006058607770939514
527,0.03393367987403169,378,467,0.000006192248766228731
528,0.03413567973341677,379,124,0.000006192248766228731
529,0.03433891268127013,380,115,0.00000632784069055583
530,0.034543384089715246,381,213,0.00000632784069055583
531,0.03474909934501269,382,207,0.00000632784069055583
532,0.034956063847560254,383,643,0.000006465397681087748
533,0.03516313785660297,383,379,0.000006465397681087748
534,0.03536993456275993,382,250,0.0000066049338749914266
535,0.035577982721565,383,564,0.0000066049338749914266
536,0.035786340481969985,382,415,0.0000066049338749914266
537,0.035992285784316486,379,352,0.0000066049338749914266
538,0.03619794516010538,378,141,0.00000674646340943381
539,0.03640356394573182,377,270,0.00000674646340943381
540,0.0366078403296028,374,326,0.000006890000421581835
541,0.036811411504462835,372,175,0.000006890000421581835
542,0.037014511046940354,371,489,0.000006890000421581835
543,0.03721882884799808,372,374,0.000006890000421581835
544,0.03742362584246642,372,203,0.000006890000421581835
545,0.03762173821656211,365,179,0.000006890000421581835
546,0.03782104108384215,366,572,0.000006890000421581835
547,0.038018199199169295,365,385,0.000007035559048602447
548,0.03821473831628574,364,363,0.000007035559048602447
549,0.03841245959979517,365,43,0.000007035559048602447
550,0.038610759305489996,365,190,0.000007183153427662584
551,0.03881024735551977,366,218,0.000007183153427662584
552,0.03901092892408757,367,387,0.000007183153427662584
553,0.03921280919953367,368,393,0.000007183153427662584
554,0.039412668981655755,364,261,0.000007183153427662584
555,0.03961371867733835,365,292,0.000007183153427662584
556,0.039815896250336616,365,324,0.00000733279769592919
557,0.040019272685722064,366,60,0.00000733279769592919
558,0.04022190434452257,365,439,0.00000733279769592919
559,0.040425734978807464,366,356,0.00000733279769592919
560,0.04063076976277992,367,304,0.00000733279769592919
561,0.0408370138847802,368,198,0.00000733279769592919
562,0.041044472547285875,369,729,0.000007484505990569203
563,0.041253150966911345,370,443,0.000007484505990569203
564,0.041463054374408496,371,573,0.000007484505990569203
565,0.04167418801466619,372,382,0.000007484505990569203
566,0.04188655714671055,373,211,0.000007484505990569203
567,0.0421001670437049,374,427,0.000007484505990569203
568,0.042311084679832786,371,274,0.000007484505990569203
569,0.042522477605156914,370,149,0.000007638292448749564
570,0.04273510250211322,371,210,0.000007638292448749564
571,0.04294896461559059,372,371,0.000007638292448749564
572,0.043164069204615095,373,192,0.000007638292448749564
573,0.043380421542350035,374,147,0.000007638292448749564
574,0.04359573162923316,373,197,0.000007638292448749564
575,0.043808390464814946,369,186,0.00000779417120763722
576,0.04401939834554796,368,371,0.00000779417120763722
577,0.04423163250063477,369,231,0.00000779417120763722
578,0.04444509814669002,370,84,0.00000779417120763722
579,0.044659800514465504,371,8,0.00000779417120763722
580,0.04487574484885013,372,133,0.00000779417120763722
581,0.04509293640886998,373,172,0.00000779417120763722
582,0.04530954553174906,373,28,0.00000779417120763722
583,0.045522490689729,370,38,0.000007952156404399104
584,0.04573101737514176,364,249,0.000007952156404399104
585,0.04594075151833909,365,246,0.000007952156404399104
586,0.04615169827938699,366,163,0.000008112262176202163
587,0.046363341279413404,365,170,0.000008112262176202163
588,0.04657620328728985,366,361,0.000008112262176202163
589,0.046790289477219464,367,119,0.000008112262176202163
590,0.04700560503754239,368,416,0.000008274502660213336
591,0.04722215517073617,369,280,0.000008274502660213336
592,0.047438196236329375,368,313,0.000008274502660213336
593,0.047653432159634794,367,145,0.000008274502660213336
594,0.047869902104461494,368,189,0.000008274502660213336
595,0.04808196778692988,363,530,0.000008438891993599563
596,0.04829525054045646,364,342,0.000008438891993599563
597,0.04850975551096992,365,244,0.000008438891993599563
598,0.04872347746386179,364,331,0.00000860544431352779
599,0.04893842183166103,365,201,0.00000860544431352779
600,0.04915139240826716,364,266,0.00000860544431352779
601,0.04936147853393463,363,157,0.00000860544431352779
602,0.049572774237961775,364,354,0.00000860544431352779
603,0.04978528466627734,365,166,0.000008774173757164951
604,0.04999901497894728,366,561,0.000008774173757164951
605,0.050212297341345545,366,381,0.000008945094461677992
606,0.05042656244890375,366,193,0.000008945094461677992
607,0.050642053491523766,367,433,0.000008945094461677992
608,0.05085844126878001,367,318,0.000008945094461677992
609,0.051076062290013394,368,475,0.000008945094461677992
610,0.0512908406474174,366,316,0.000008945094461677992
611,0.051506847074595394,367,158,0.000009118220564233854
612,0.05172408675988771,368,101,0.000009118220564233854
613,0.051939833020782505,367,143,0.000009118220564233854
614,0.052152068690902414,364,160,0.000009118220564233854
615,0.05236187943633885,362,247,0.000009118220564233854
616,0.05257289485453801,363,93,0.000009293566201999478
617,0.052784522070417485,362,195,0.000009293566201999478
618,0.05299735934532041,363,327,0.000009293566201999478
619,0.05321141181103822,364,584,0.000009471145512141802
620,0.053422282092369204,361,218,0.000009471145512141802
621,0.05363048793477813,358,237,0.000009471145512141802
622,0.05383988561340231,359,91,0.00000965097263182777
623,0.05404456927020325,354,263,0.00000965097263182777
624,0.05425042543771225,355,230,0.00000965097263182777
625,0.05445387856722828,354,153,0.00000965097263182777
626,0.05465850043282875,355,325,0.00000965097263182777
627,0.05486429605320791,356,332,0.000009833061698224325
628,0.05506486584390911,351,304,0.000009833061698224325
629,0.05526591604146111,350,183,0.000009833061698224325
630,0.05546811690779808,351,294,0.000009833061698224325
631,0.055670240922139416,350,309,0.000010017426848498405
632,0.05587351755619485,351,186,0.000010017426848498405
633,0.05607795177210991,352,260,0.000010017426848498405
634,0.05628217072138398,352,160,0.000010017426848498405
635,0.05648590234602022,351,148,0.000010204082219816956
636,0.05669079087393215,352,243,0.000010204082219816956
637,0.05689640828589725,352,165,0.000010204082219816956
638,0.0571031890618232,353,101,0.000010204082219816956
639,0.057311138192130046,354,298,0.000010204082219816956
640,0.05752026068137491,355,458,0.000010204082219816956
641,0.05772868314052438,355,311,0.000010204082219816956
642,0.05793828171535934,356,42,0.000010204082219816956
643,0.05814906143871124,357,165,0.000010204082219816956
644,0.058360294764845444,356,188,0.000010393041949346913
645,0.05856959012101147,354,177,0.000010393041949346913
646,0.05877461927367914,353,48,0.000010393041949346913
647,0.05898081056037424,354,626,0.000010584320174255219
648,0.0591881689856538,355,97,0.000010584320174255219
649,0.0593966995682122,356,477,0.000010584320174255219
650,0.05960450321529028,355,183,0.000010584320174255219
651,0.05981347927411617,356,306,0.000010584320174255219
652,0.06002352321212127,356,692,0.000010777931031708816
653,0.0602333196648819,356,118,0.000010777931031708816
654,0.06044429552728795,357,346,0.000010777931031708816
655,0.06065560561823871,356,239,0.000010777931031708816
656,0.060866641938239145,354,368,0.000010777931031708816
657,0.061074881033621,353,85,0.000010777931031708816
658,0.06128428822891462,354,52,0.000010777931031708816
659,0.06149386179981372,352,259,0.000010973888658874645
660,0.061702704125752725,352,183,0.000010973888658874645
661,0.0619097553244765,350,259,0.000010973888658874645
662,0.06211155396013975,345,217,0.000011172207192919645
663,0.06231120829623946,344,229,0.000011172207192919645
664,0.06251131462584066,344,191,0.000011172207192919645
665,0.06271254619146345,345,395,0.000011172207192919645
666,0.06291126005253246,344,222,0.000011172207192919645
667,0.06311082444797608,344,94,0.000011172207192919645
668,0.06330911038878273,343,465,0.000011172207192919645
669,0.06350654330471708,342,367,0.000011172207192919645
670,0.06370431683919553,341,200,0.000011372900771010762
671,0.06390140713853286,341,650,0.000011372900771010762
672,0.0640990277230022,341,248,0.000011372900771010762
673,0.06428884654696142,337,417,0.000011575983530314932
674,0.06447974406738878,338,479,0.000011575983530314932
675,0.06467172506264672,339,223,0.000011575983530314932
676,0.06486479432523481,340,202,0.000011575983530314932
677,0.06505684163794284,339,28,0.000011575983530314932
678,0.06524997590322448,340,189,0.000011575983530314932
679,0.06543818522250845,336,600,0.000011781469607999098
680,0.0656274646287259,337,343,0.000011781469607999098
681,0.06581781888610205,338,121,0.000011989373141230205
682,0.06600925277299932,339,326,0.000011989373141230205
683,0.06620079027119308,339,351,0.000011989373141230205
684,0.06638950922120813,336,296,0.000011989373141230205
685,0.06657348309711278,334,79,0.000012199708267175187
686,0.06675851009535054,335,95,0.000012199708267175187
687,0.06694266949329698,334,310,0.000012412489123000988
688,0.06712557280396068,334,294,0.000012412489123000988
689,0.06730952536337378,335,444,0.000012627729845874552
690,0.0674945319074872,336,156,0.000012627729845874552
691,0.06768059718638907,337,248,0.000012627729845874552
692,0.06786772596430456,338,585,0.000012627729845874552
693,0.06805185723635739,337,410,0.000012845444572962817
694,0.06823486567335063,335,61,0.000012845444572962817
695,0.0684175721239647,334,2,0.000012845444572962817
696,0.06860011236155086,333,160,0.000013065647441432726
697,0.06878161077004398,331,192,0.000013065647441432726
698,0.0689619993944389,330,444,0.00001328835258845122
699,0.06914342062813776,331,101,0.00001328835258845122
700,0.06932587915054268,332,209,0.00001328835258845122
701,0.06950937965519334,333,256,0.00001351357415118524
702,0.06969118450327333,332,455,0.00001351357415118524
703,0.0698740288595947,333,286,0.00001351357415118524
704,0.07005791743183404,334,217,0.00001351357415118524
705,0.07024254485247307,333,488,0.000013741326266801724
706,0.07042685100599329,333,581,0.000013741326266801724
707,0.07061220597001071,334,423,0.000013971623072467616
708,0.07079825700336065,333,305,0.000013971623072467616
709,0.07098530011240074,333,199,0.000014204478705349857
710,0.07117338100259159,333,792,0.000014204478705349857
711,0.07136252312984945,334,466,0.000014204478705349857
712,0.07155273121598803,335,135,0.000014204478705349857
713,0.07174174776986035,331,237,0.000014204478705349857
714,0.0719310710012954,331,297,0.00001443990730261539
715,0.07212145450846992,332,611,0.00001443990730261539
716,0.07231200378570785,331,102,0.00001443990730261539
717,0.07250361585510104,332,278,0.00001443990730261539
718,0.07269023693907747,326,320,0.00001443990730261539
719,0.07287789946808704,327,163,0.000014677923001431154
720,0.07306645427852525,327,309,0.000014677923001431154
721,0.07325189431530098,326,37,0.000014677923001431154
722,0.0734357515242354,325,401,0.000014677923001431154
723,0.0736206396036023,326,197,0.000014677923001431154
724,0.07380633541000226,326,378,0.000015161772252381137
725,0.07399306877371463,327,126,0.000015161772252381137
726,0.07418038287810777,327,257,0.000015161772252381137
727,0.0743687401805429,328,194,0.000015161772252381137
728,0.07455558788801772,328,229,0.000015161772252381137
729,0.07474126804693008,327,154,0.000015161772252381137
730,0.07492798581970345,328,54,0.000015161772252381137
731,0.07511574584332868,329,205,0.00001540763407884924
732,0.07530455276893366,330,381,0.00001540763407884924
733,0.07549162796227403,330,285,0.00001565613955553534
734,0.07567975052412061,331,325,0.00001565613955553534
735,0.07586892513387562,332,449,0.00001565613955553534
736,0.07605388638015009,329,395,0.00001565613955553534
737,0.07623988573508636,330,412,0.000015907302819606378
738,0.07642233648440566,327,296,0.000015907302819606378
739,0.07660204512756402,325,209,0.000015907302819606378
740,0.07678251378481717,325,139,0.000015907302819606378
741,0.07695977498514135,324,235,0.000015907302819606378
742,0.07713799378060551,324,304,0.000015907302819606378
743,0.07731516052816123,323,208,0.000015907302819606378
744,0.07749333446639473,324,348,0.000015907302819606378
745,0.07767196590926845,323,378,0.000015907302819606378
746,0.077851608614324,324,93,0.000016161138008229292
747,0.07803160536823238,323,213,0.000016161138008229292
748,0.07820495261613448,321,252,0.000016161138008229292
749,0.07837600001086913,319,369,0.000016161138008229292
750,0.07854702405100389,319,68,0.000016161138008229292
751,0.07871903123449552,320,358,0.000016161138008229292
752,0.07889202608523731,321,379,0.00001641765925857103
753,0.079065258480439,320,163,0.00001641765925857103
754,0.07923948125722699,321,208,0.00001641765925857103
755,0.07941467221789286,321,51,0.00001641765925857103
756,0.07959071621521205,321,308,0.000016676880707798523
757,0.07976755583814947,321,72,0.000016676880707798523
758,0.0799452134210728,320,285,0.000016676880707798523
759,0.08012228749007437,319,236,0.000016676880707798523
760,0.0803003622183826,320,149,0.000016676880707798523
761,0.08047530193567377,316,270,0.000016938816493078717
762,0.08065123029567983,317,324,0.000016938816493078717
763,0.08082815177988241,318,116,0.000016938816493078717
764,0.08100576427231183,317,236,0.000016938816493078717
765,0.08118374942046166,317,122,0.000016938816493078717
766,0.08136273312148032,318,11,0.00001720348075157856
767,0.08154271987098674,319,453,0.00001720348075157856
768,0.08172371417873735,320,477,0.000017470887620464983
769,0.08190500956102,318,231,0.000017470887620464983
770,0.08208731385871457,319,62,0.000017470887620464983
771,0.08227025660264929,318,131,0.000017470887620464983
772,0.08245421281416372,319,189,0.000017470887620464983
773,0.08263918700301451,320,269,0.000017470887620464983
774,0.08282432450206152,319,471,0.000017741051236904932
775,0.08300887199822721,318,368,0.000017741051236904932
776,0.08319443485635312,319,342,0.000017741051236904932
777,0.0833771062868485,315,654,0.000018013985738065346
778,0.08356061497691868,315,365,0.000018013985738065346
779,0.08374512976910488,316,276,0.00001828970526111317
780,0.08392823851872237,315,129,0.00001828970526111317
781,0.08410908399980413,312,293,0.00001828970526111317
782,0.08429092113481725,313,417,0.000018568223943215337
783,0.08447177320146261,311,113,0.000018568223943215337
784,0.08464650853301908,308,449,0.000018568223943215337
785,0.08482020192709751,308,14,0.0000188495559215388
786,0.08499393834057498,308,299,0.0000188495559215388
787,0.08516864076316288,309,490,0.0000188495559215388
788,0.08534208496375602,309,303,0.0000188495559215388
789,0.08551649597927798,310,245,0.00001913371533325049
790,0.08569187819225055,311,338,0.00001913371533325049
791,0.08586823599933296,312,186,0.00001913371533325049
792,0.08604557381132102,313,12,0.000019420716315517356
793,0.08622389605314808,314,237,0.000019420716315517356
794,0.0864006725748409,312,345,0.000019420716315517356
795,0.08657842862077575,313,187,0.00001971057300550633
796,0.08675716861588585,314,232,0.00001971057300550633
797,0.08693689699924177,315,274,0.00001971057300550633
798,0.08711701346196729,315,289,0.00001971057300550633
799,0.08729785694028379,314,62,0.00001971057300550633
800,0.08747599426325486,312,472,0.00001971057300550633
801,0.08764673984832472,309,465,0.00001971057300550633
802,0.08781286894859866,306,351,0.00001971057300550633
803,0.08797994061856024,307,266,0.00002000329954038436
804,0.08814541679142274,305,230,0.000020298910057318388
805,0.08831183236724756,306,415,0.000020298910057318388
806,0.08847917292376806,306,56,0.000020298910057318388
807,0.08864746081420162,307,390,0.00002059741869347535
808,0.0888126037434088,304,232,0.00002059741869347535
809,0.0889740775665006,303,389,0.00002059741869347535
810,0.0891364774046575,304,109,0.000020898839586022195
811,0.08929980755557836,305,218,0.000020898839586022195
812,0.08946356415178376,304,416,0.000020898839586022195
813,0.08962762027214531,304,4,0.000020898839586022195
814,0.08978863815746603,303,24,0.00002120318687212585
815,0.089950096161068,303,172,0.00002120318687212585
816,0.09010935703686979,303,196,0.00002120318687212585
817,0.09026953674369967,303,272,0.00002120318687212585
818,0.09042445670814453,299,210,0.00002120318687212585
819,0.09058028095882885,300,154,0.00002120318687212585
820,0.09073701373690281,301,92,0.00002151047468895327
821,0.09089247021154534,301,35,0.00002151047468895327
822,0.09104663133763637,300,85,0.00002151047468895327
823,0.09120027403967844,300,240,0.00002151047468895327
824,0.09135481808742943,301,258,0.000021820717173671396
825,0.09150919535902206,301,305,0.000021820717173671396
826,0.09166220852123928,301,175,0.000021820717173671396
827,0.09181612229403276,302,157,0.000021820717173671396
828,0.09197025506567937,302,305,0.000021820717173671396
829,0.09212426406407309,301,104,0.000021820717173671396
830,0.09227917576534375,302,7,0.00002213392846344716
831,0.09243456493529066,302,106,0.00002213392846344716
832,0.09259058309371292,301,341,0.00002213392846344716
833,0.0927468316997374,300,398,0.00002213392846344716
834,0.09290240881860638,300,243,0.00002213392846344716
835,0.09305889012475484,301,23,0.00002213392846344716
836,0.0932162798734699,302,304,0.000022450122695447505
837,0.09336886789573429,298,137,0.000022450122695447505
838,0.09352200572420208,297,460,0.000022450122695447505
839,0.09367597405467903,297,59,0.000022450122695447505
840,0.09383083756705997,298,168,0.000022769314006839382
841,0.0939861779119446,298,304,0.000022769314006839382
842,0.09413979778953067,297,46,0.000022769314006839382
843,0.094294072458278,297,231,0.000022769314006839382
844,0.0944492415455224,298,147,0.000023091516534789716
845,0.09460331244350162,298,325,0.000023091516534789716
846,0.09475286168644448,294,353,0.000023091516534789716
847,0.09490254968332455,293,68,0.000023091516534789716
848,0.09504997847610461,293,424,0.000023416744416465462
849,0.09519827341304761,294,231,0.000023416744416465462
850,0.09534743865048108,295,62,0.000023416744416465462
851,0.09549736524504007,295,461,0.000023745011789033553
852,0.09564816869973485,296,457,0.000023745011789033553
853,0.09579985319916662,297,424,0.00002407633278966094
854,0.09595204738587824,297,119,0.00002407633278966094
855,0.09610361272077378,296,222,0.00002407633278966094
856,0.09625127107522666,294,348,0.00002407633278966094
857,0.09639761207191541,294,443,0.00002407633278966094
858,0.09654098600948662,291,214,0.00002407633278966094
859,0.0966828898796162,291,288,0.00002407633278966094
860,0.09682564456922,292,349,0.000024410721555514548
861,0.09696922659410756,292,264,0.000024410721555514548
862,0.09711321125729057,291,47,0.000024410721555514548
863,0.09725805394990301,292,431,0.000024410721555514548
864,0.09740310339858191,292,48,0.000024748192223761337
865,0.09754901483509691,293,251,0.000024748192223761337
866,0.09769088774483092,291,252,0.000024748192223761337
867,0.09783335854362916,291,163,0.000024748192223761337
868,0.09797668250867146,292,107,0.000024748192223761337
869,0.09812086376801032,293,223,0.000025088758931568236
870,0.09826562230442416,293,490,0.000025432435816102184
871,0.09840758502757971,291,118,0.000025432435816102184
872,0.09855039760888218,292,95,0.000025432435816102184
873,0.09869406417638421,293,208,0.000025432435816102184
874,0.0988385888722759,294,181,0.000025779237014530135
875,0.09898397585288396,295,210,0.000025779237014530135
876,0.099130229288673,296,521,0.000025779237014530135
877,0.09927735336424438,297,9,0.000025779237014530135
878,0.09942310299381522,296,233,0.000025779237014530135
879,0.09956873435891592,293,288,0.000025779237014530135
880,0.09971448416520123,293,75,0.000026129176664019016
881,0.09985964896138143,293,112,0.000026129176664019016
882,0.10000200641073141,292,213,0.000026129176664019016
883,0.10014504712349674,292,9,0.000026129176664019016
884,0.10028894178005028,293,278,0.000026482268901735773
885,0.10043369452258176,294,121,0.00002683852786484736
886,0.1005757208064399,291,244,0.00002683852786484736
887,0.10071849039426158,291,376,0.00002683852786484736
888,0.10086174652446445,290,376,0.0000271979676905207
889,0.10100471448030016,289,128,0.0000271979676905207
890,0.10114853090884038,290,447,0.0000271979676905207
891,0.10129319990986345,291,99,0.0000271979676905207
892,0.10143835265410882,290,317,0.0000271979676905207
893,0.10158388314345485,290,87,0.0000271979676905207
894,0.10172986602214303,290,451,0.00002756060251592274
895,0.10187565700292707,290,258,0.00002756060251592274
896,0.10202098204860685,289,184,0.00002756060251592274
897,0.10216716091084037,290,195,0.00002756060251592274
898,0.10231381957202643,289,41,0.000027926446478220416
899,0.10246133624850463,290,17,0.000027926446478220416
900,0.10260971504005348,291,2,0.000027926446478220416
901,0.10275896006058856,292,477,0.000027926446478220416
902,0.10289787994705564,287,165,0.000027926446478220416
903,0.103037638466759,288,224,0.00002829551371458068
904,0.10317649719819803,288,626,0.00002829551371458068
905,0.10330905056468585,286,211,0.00002829551371458068
906,0.10344242499191136,287,193,0.00002829551371458068
907,0.10357472349355351,286,46,0.00002829551371458068
908,0.1037053327993104,285,483,0.00002829551371458068
909,0.10383446661366598,281,610,0.00002829551371458068
910,0.10396440397280952,282,262,0.000028667818362170474
911,0.10409421487499475,282,128,0.000028667818362170474
912,0.10422370942272677,279,175,0.000028667818362170474
913,0.1043540060873929,280,229,0.000028667818362170474
914,0.1044851088273999,281,128,0.000028667818362170474
915,0.10461609008437517,280,237,0.000028667818362170474
916,0.1047476882284108,279,57,0.00002904337455815673
917,0.10487910441297074,279,289,0.00002904337455815673
918,0.10501085266544499,279,57,0.00002904337455815673
919,0.10514332451467204,279,230,0.00002904337455815673
920,0.1052742393458123,276,273,0.00002904337455815673
921,0.1054053513173893,275,464,0.00002904337455815673
922,0.10553726030238311,276,511,0.00002942219643970639
923,0.1056699702026519,277,5,0.00002942219643970639
924,0.10580137290742311,276,353,0.00002942219643970639
925,0.1059335736858988,277,164,0.00002942219643970639
926,0.10606515132397387,276,293,0.00002942219643970639
927,0.1061975258906427,277,15,0.00002942219643970639
928,0.10633070108748698,277,508,0.0000298042981439864
929,0.10646390419109884,277,317,0.0000298042981439864
930,0.10659791122120212,278,400,0.000030189693808163697
931,0.10673272610792933,279,143,0.000030189693808163697
932,0.10686664692958858,278,171,0.000030189693808163697
933,0.10700129655047792,278,38,0.000030578397569405224
934,0.10713675462175228,279,125,0.000030578397569405224
935,0.10727302508768102,280,83,0.000030578397569405224
936,0.10740981339803476,280,287,0.000030578397569405224
937,0.10754164928209464,277,294,0.00003097042356487793
938,0.10767345470055958,277,341,0.00003097042356487793
939,0.10780332753296089,274,186,0.00003097042356487793
940,0.10793330951842796,274,68,0.00003097042356487793
941,0.10806407726412717,275,233,0.00003136578593174874
942,0.108193197247621,273,644,0.00003136578593174874
943,0.10832309886329412,274,62,0.00003136578593174874
944,0.10845378598473025,275,100,0.00003136578593174874
945,0.10858450434930524,275,284,0.00003136578593174874
946,0.10871303844854578,274,331,0.00003136578593174874
947,0.10884034251294612,273,312,0.00003136578593174874
948,0.10896810924440889,273,106,0.00003136578593174874
949,0.10909293387356625,272,191,0.00003136578593174874
950,0.10921812346782532,272,76,0.000031764498807184606
951,0.1093418007056641,270,280,0.000031764498807184606
952,0.1094655466501343,270,384,0.00003216657632835247
953,0.10959003131812582,270,148,0.00003216657632835247
954,0.10971527316099774,271,43,0.00003216657632835247
955,0.10983991349333443,270,316,0.00003216657632835247
956,0.10996442316997414,270,344,0.00003216657632835247
957,0.11008818791216395,268,380,0.00003257203263241927
958,0.11021270172863758,269,241,0.00003257203263241927
959,0.11033718694562232,269,373,0.00003298088185655194
960,0.11046210194661933,269,190,0.00003298088185655194
961,0.11058751589064922,269,80,0.000033393138137917436
962,0.11071337645605706,269,304,0.000033393138137917436
963,0.11083999179302684,270,214,0.00003380881561368268
964,0.11096736571859381,271,21,0.00003380881561368268
965,0.11109550206393014,272,266,0.00003380881561368268
966,0.11122440467434515,273,315,0.00003380881561368268
967,0.11135401294144809,273,318,0.00003422792842101464
968,0.11148439384949196,274,116,0.00003422792842101464
969,0.11161555127206078,275,28,0.00003422792842101464
970,0.11174748909687496,276,377,0.00003465049069708023
971,0.11188020074779628,276,2,0.00003465049069708023
972,0.11201370006746708,277,22,0.00003465049069708023
973,0.11214769788484982,274,168,0.00003465049069708023
974,0.11227971829192492,273,210,0.00003465049069708023
975,0.112410963963402,271,145,0.00003465049069708023
976,0.11254259678119582,271,105,0.000035076516579046406
977,0.11267476341841336,271,283,0.000035076516579046406
978,0.1128077109385402,272,312,0.000035076516579046406
979,0.11293802396933322,272,365,0.0000355060202040801
980,0.11306844021322596,271,171,0.0000355060202040801
981,0.1131996336219531,272,199,0.0000355060202040801
982,0.11333074647474672,271,308,0.0000355060202040801
983,0.11346216867702756,271,397,0.0000355060202040801
984,0.11359258209113068,270,45,0.00003593901570934827
985,0.11372376533052234,270,82,0.00003593901570934827
986,0.1138512738772616,268,151,0.00003593901570934827
987,0.11397933320802463,268,154,0.000036375517232017846
988,0.11410815501510578,269,297,0.000036375517232017846
989,0.11423706363617306,268,361,0.000036375517232017846
990,0.11436666663246887,268,124,0.000036375517232017846
991,0.11449489327424661,267,281,0.00003681553890925577
992,0.11462214538455837,267,166,0.00003681553890925577
993,0.11475006575875141,267,68,0.00003681553890925577
994,0.11487432096638639,264,99,0.00003681553890925577
995,0.11499631918474383,262,87,0.00003681553890925577
996,0.11511905023378034,263,101,0.00003725909487822897
997,0.11524045185898049,260,49,0.00003725909487822897
998,0.11536258211612103,261,141,0.00003770619927610441
999,0.11548544469500246,262,477,0.00003770619927610441
1000,0.11560696977772533,259,86,0.00003770619927610441
1001,0.1157268440469712,258,411,0.00003770619927610441
1002,0.11584743631700778,259,242,0.00003770619927610441
1003,0.11596875024936143,260,558,0.00003770619927610441
1004,0.11609078951969551,261,36,0.00003770619927610441
1005,0.11621353020556749,261,117,0.00003770619927610441
1006,0.11633428184388701,259,367,0.00003861110990722974
1007,0.1164557551303864,260,445,0.00003861110990722974
1008,0.11657696635150976,258,364,0.00003861110990722974
1009,0.11669889859877777,259,180,0.000039068944414813523
1010,0.11682155553371647,260,170,0.000039068944414813523
1011,0.1169443152175846,260,182,0.000039068944414813523
1012,0.11706752980721044,260,254,0.000039068944414813523
1013,0.11719081342862253,260,168,0.000039530383899967286
1014,0.11731482515889982,261,200,0.000039530383899967286
1015,0.11743956868784274,262,256,0.000039530383899967286
1016,0.11756220197601362,262,188,0.000039530383899967286
1017,0.11768544878895536,262,392,0.000039530383899967286
1018,0.1178088022927398,261,64,0.00003999544249985799
1019,0.11793288642180512,262,27,0.00003999544249985799
1020,0.118057704880089,263,217,0.00003999544249985799
1021,0.11818326138566655,264,166,0.00003999544249985799
1022,0.11830955967074959,265,288,0.00004046413435165257
1023,0.1184357694430305,265,111,0.00004046413435165257
1024,0.11856176377902423,265,79,0.00004093647359251796
1025,0.1186885010820458,266,172,0.00004093647359251796
1026,0.11881594374487454,266,25,0.00004093647359251796
1027,0.11893812576760798,265,119,0.00004093647359251796
1028,0.11906034721654389,264,260,0.00004093647359251796
1029,0.11917970574073394,261,229,0.000041412474359621125
1030,0.11929919590786643,260,375,0.000041412474359621125
1031,0.1194171924950925,259,143,0.000041412474359621125
1032,0.119535899350079,260,162,0.00004189215079012899
1033,0.11965532014848934,261,149,0.00004189215079012899
1034,0.11977316224239892,258,460,0.00004189215079012899
1035,0.1198893195677125,258,310,0.000042375517021208486
1036,0.12000522308846813,258,344,0.000042375517021208486
1037,0.12012182592067974,259,52,0.000042375517021208486
1038,0.12023840563862347,259,161,0.000042375517021208486
1039,0.1203555707483759,259,256,0.000042375517021208486
1040,0.12046949928806017,256,131,0.000042375517021208486
1041,0.12058407177569866,256,58,0.00004286258719002657
1042,0.12069870639382968,255,228,0.00004286258719002657
1043,0.12081345508476068,255,15,0.00004335337543375017
1044,0.12092882219192252,255,210,0.00004335337543375017
1045,0.12104123219960075,255,237,0.000043847895889546246
1046,0.12114957215225951,252,68,0.00004434616269458172
1047,0.12125858502228398,253,56,0.00004434616269458172
1048,0.12136827438637682,254,236,0.00004434616269458172
1049,0.1214786438353789,255,22,0.00004434616269458172
1050,0.12158969697426746,256,589,0.00004434616269458172
1051,0.12170143282522207,256,21,0.00004434616269458172
1052,0.12181385925086355,257,364,0.000044848189986023544
1053,0.121926979884444,258,3,0.00004535399190103866
1054,0.12203851335007272,257,160,0.00004535399190103866
1055,0.12214996565187002,256,16,0.000045863582576793994
1056,0.1222621071264185,256,7,0.000046376976150456505
1057,0.1223749414376006,257,211,0.000046376976150456505
1058,0.12248847051985207,257,210,0.000046376976150456505
1059,0.12260183924186269,256,214,0.00004689418675919313
1060,0.12271479944216009,256,166,0.000047415228540170816
1061,0.1228284216577112,256,314,0.000047415228540170816
1062,0.12294274171445294,257,35,0.000047415228540170816
1063,0.1230573539982164,256,70,0.00004794011563055648
1064,0.12317199515007463,256,297,0.00004794011563055648
1065,0.12328733716847749,257,126,0.00004794011563055648
