"t","S [м²]","N активних","T життя [с]"
231,0.11241457319782777,173,195
232,0.11356885717060973,172,3
233,0.11473397963804664,173,259
234,0.11591000343199144,174,73
235,0.11707173297936244,171,162
236,0.11824423818953515,172,11
237,0.1194024491531342,169,287
238,0.12054049109189707,167,279
239,0.12168905736604953,168,287
240,0.12284227319732927,168,29
241,0.1240060761958516,169,209
242,0.12513780353338078,166,108
243,0.12625611627027913,163,30
244,0.12738470201515475,164,36
245,0.12849779970824812,163,47
246,0.1296211704093188,164,47
247,0.13074551500411205,163,140
248,0.13188013260688256,164,178
249,0.13302508604948338,165,53
250,0.1341804381637675,166,52
251,0.13533305709244306,165,152
252,0.13649607469280214,166,132
253,0.13766955379669754,167,180
254,0.1388535572359825,168,143
255,0.14004814784251,169,178
256,0.141237837564498,169,59
257,0.14241216489840977,168,189
258,0.14358859709939947,167,94
259,0.14476220186700117,167,177
260,0.14594633096999216,168,95
261,0.14713485830269837,168,28
262,0.14833397280264696,169,182
263,0.14954373730169138,170,40
264,0.15076421463168452,171,420
265,0.15199141496995613,171,58
266,0.15322939097102975,172,64
267,0.15447820546675822,173,166
268,0.1557379212889947,174,274
269,0.15700674772992673,174,149
270,0.15828653832921943,175,26
271,0.1595773559187265,176,147
272,0.16087926333030061,177,177
273,0.16218176764447897,176,14
274,0.16346287771268628,173,30
275,0.16475488910740163,174,112
276,0.1660362505030213,173,124
277,0.16732851322514888,174,72
278,0.16863174010563758,175,148
279,0.1699459939763404,176,165
280,0.17126103324520647,175,191
281,0.17254402826900603,173,231
282,0.17383792461931358,174,365
283,0.17511815504157793,173,263
284,0.17640928679035028,174,365
285,0.17771138269748374,175,112
286,0.1790245055948312,176,2
287,0.1803397333592566,175,162
288,0.18164955758431772,173,119
289,0.18296104685348527,172,196
290,0.18428337461730784,173,59
291,0.18561660370763827,174,158
292,0.18689978722699707,169,5
293,0.18816267605781367,167,46
294,0.1894360892240197,168,2
295,0.19068421256936446,167,155
296,0.19192099476522964,164,35
297,0.1931512110324488,163,106
298,0.19439170030764535,164,79
299,0.19564249400674566,164,undefined
300,0.1969035921297497,164,undefined
301,0.19817499467665742,164,undefined
302,0.1994500414710435,162,undefined
303,0.20066200508494522,156,undefined
304,0.20187478551293703,154,undefined
305,0.2030575008992341,151,undefined
306,0.20424970389534483,151,undefined
307,0.2054184077784068,147,undefined
308,0.20659634794387036,147,undefined
309,0.20776649695955304,145,undefined
310,0.20894575659393103,145,undefined
311,0.21013412684700442,145,undefined
312,0.2113316077187733,145,undefined
313,0.212521108945202,143,undefined
314,0.21371233804759018,142,undefined
315,0.21489571316834438,140,undefined
316,0.2160878847485286,140,undefined
317,0.2172612696046445,138,undefined
318,0.21843210977071081,137,undefined
319,0.21961155790064804,137,undefined
320,0.2207996139944561,137,undefined
321,0.2219695745145795,135,undefined
322,0.22314801733486755,135,undefined
323,0.22432181059802847,133,undefined
324,0.22550396049764768,133,undefined
325,0.2266944670337256,133,undefined
326,0.22784887667021367,130,undefined
327,0.22899565223655363,129,undefined
328,0.23015053311193973,129,undefined
329,0.23131351929637223,129,undefined
330,0.2324664838002395,126,undefined
331,0.23359811688998916,123,undefined
332,0.23473747829766659,123,undefined
333,0.23588456802327185,123,undefined
334,0.2370393860668049,123,undefined
335,0.23817780499668637,121,undefined
336,0.23931154295351378,120,undefined
337,0.24045282073270993,120,undefined
338,0.24159262196335882,119,undefined
339,0.24272695682279055,117,undefined
340,0.24386031778849943,116,undefined
341,0.24500096724916498,116,undefined
342,0.24613611892268653,115,undefined
343,0.24727849625931148,115,undefined
344,0.24841229704799203,114,undefined
345,0.24953865226208344,113,undefined
346,0.2506631539365096,112,undefined
347,0.2517946927784796,112,undefined
348,0.25293326878799366,112,undefined
349,0.25403493108382796,107,undefined
350,0.2551183093104184,105,undefined
351,0.25620828488158137,105,undefined
352,0.2572799763835006,103,undefined
353,0.2583401382403808,102,undefined
354,0.2594067089462745,102,undefined
355,0.2604548070873652,100,undefined
356,0.261509188413763,100,undefined
357,0.2625698529254681,100,undefined
358,0.26361754265951365,99,undefined
359,0.26467145274701354,99,undefined
360,0.2657315831879673,99,undefined
361,0.2667979339823754,99,undefined
362,0.26787050513023747,99,undefined
363,0.2689492966315537,99,undefined
364,0.27003430848632365,99,undefined
365,0.27111664998733864,98,undefined
366,0.2721848543214123,96,undefined
367,0.27325909051338065,96,undefined
368,0.27433935856324404,96,undefined
369,0.2754256584710023,96,undefined
370,0.27650407298120017,95,undefined
371,0.2775884565174398,95,undefined
372,0.27867880907972115,95,undefined
373,0.27975279394427727,94,undefined
374,0.2808326850030224,94,undefined
375,0.2819184822559562,94,undefined
376,0.2830101857030785,94,undefined
377,0.2841028002120707,93,undefined
378,0.2852012580833984,93,undefined
379,0.28630555931706175,93,undefined
380,0.28741570391306054,93,undefined
381,0.2884944639984503,90,undefined
382,0.28957887895061657,90,undefined
383,0.2906689487695591,90,undefined
384,0.29174406460747065,88,undefined
385,0.29282470964845236,88,undefined
386,0.29386759274573815,86,undefined
387,0.2948999829235611,84,undefined
388,0.29593765097704156,84,undefined
389,0.2969627840758346,83,undefined
390,0.2979931322184324,83,undefined
391,0.29902869540483545,83,undefined
392,0.30006947363504305,83,undefined
393,0.3011154669090557,83,undefined
394,0.30216667522687346,83,undefined
395,0.303223098588496,83,undefined
396,0.30428473699392367,83,undefined
397,0.30527323912237575,77,undefined
398,0.3062497089509646,76,undefined
399,0.30721923585978883,75,undefined
400,0.3081700388763976,73,undefined
401,0.3091254286182811,73,undefined
402,0.3100854050854385,73,undefined
403,0.31103369482792464,71,undefined
404,0.3119864456319785,71,undefined
405,0.3129148176770411,69,undefined
406,0.3138475251199654,69,undefined
407,0.31477705955430957,68,undefined
408,0.3157108665546625,68,undefined
409,0.3166489461210244,68,undefined
410,0.31759129825339527,68,undefined
411,0.3185379229517749,68,undefined
412,0.31948882021616337,68,undefined
413,0.320443990046561,68,undefined
414,0.32140343244296726,68,undefined
415,0.32235046554839186,67,undefined
416,0.32330170838797223,67,undefined
417,0.3242571609617086,67,undefined
418,0.32518034937889256,64,undefined
419,0.3260821121341791,62,undefined
420,0.32698777046435584,62,undefined
421,0.3278973243694231,62,undefined
422,0.32881077384938107,62,undefined
423,0.32972811890422926,62,undefined
424,0.3306493595339679,62,undefined
425,0.33155222184668315,61,undefined
426,0.332412923985987,57,undefined
427,0.3332772075409163,57,undefined
428,0.3341450725114705,57,undefined
429,0.3349992087221284,56,undefined
430,0.33585686351655836,56,undefined
431,0.33671803689476043,56,undefined
432,0.3375827288567345,56,undefined
433,0.3384179212636915,53,undefined
434,0.3392564437588611,53,undefined
435,0.34009829634224337,53,undefined
436,0.3409323263599185,52,undefined
437,0.3417155254084585,50,undefined
438,0.3425018660496519,50,undefined
439,0.34329134828349916,50,undefined
440,0.34408397210999997,50,undefined
441,0.34487973752915413,50,undefined
442,0.3456786445409618,50,undefined
443,0.3464806931454237,50,undefined
444,0.3472451997176744,47,undefined
445,0.34799516071593944,46,undefined
446,0.34870305578857286,43,undefined
447,0.34941365263088847,43,undefined
448,0.3501004676168163,42,undefined
449,0.350731173757951,38,undefined
450,0.35129810556821783,34,undefined
451,0.3518671736614891,34,undefined
452,0.3524383780377649,34,undefined
453,0.3530117186970449,34,undefined
454,0.3535871956393296,34,undefined
455,0.35416480886461865,34,undefined
456,0.3547445583729122,34,undefined
457,0.35532644416420994,34,undefined
458,0.35591046623851236,34,undefined
459,0.35649662459581916,34,undefined
460,0.3570849192361304,34,undefined
461,0.3576603019306352,33,undefined
462,0.35823775807629166,33,undefined
463,0.35879463679006696,32,undefined
464,0.3593535261231406,32,undefined
465,0.3599144260755127,32,undefined
466,0.36047733664718284,32,undefined
467,0.36104225783815136,32,undefined
468,0.36160918964841826,32,undefined
469,0.3621781320779832,32,undefined
470,0.3627490851268466,32,undefined
471,0.36329465410706924,30,undefined
472,0.36382611733627707,29,undefined
473,0.36433229074462326,28,undefined
474,0.36484022344485567,28,undefined
475,0.36534991543697415,28,undefined
476,0.36586136672097863,28,undefined
477,0.3663745772968692,28,undefined
478,0.3668895471646454,28,undefined
479,0.3674062763243079,28,undefined
480,0.3679247647758564,28,undefined
481,0.3684450125192909,28,undefined
482,0.3689670195546113,28,undefined
483,0.36949078588181794,28,undefined
484,0.3700163115009103,28,undefined
485,0.3705312499527604,27,undefined
486,0.37103107734394647,26,undefined
487,0.3715325383633125,26,undefined
488,0.3720356330108583,26,undefined
489,0.372540361286584,26,undefined
490,0.3730284705371723,25,undefined
491,0.37351815058408744,25,undefined
492,0.37399309656145713,24,undefined
493,0.37446955050330055,24,undefined
494,0.3749475124096177,24,undefined
495,0.3754021322825187,23,undefined
496,0.37585819728804043,23,undefined
497,0.3763157074261828,23,undefined
498,0.37677466269694565,23,undefined
499,0.3772350631003291,23,undefined
500,0.37769690863633343,23,undefined
501,0.3781601993049584,23,undefined
502,0.378624935106204,23,undefined
503,0.37909111604007006,23,undefined
504,0.37955874210655693,23,undefined
505,0.38002781330566454,23,undefined
506,0.38049832963739255,23,undefined
507,0.38097029110174135,23,undefined
508,0.38144369769871084,23,undefined
509,0.38191854942830095,23,undefined
510,0.38239484629051157,23,undefined
511,0.3828725882853431,23,undefined
512,0.38330609665561194,21,undefined
513,0.38374092449479524,21,undefined
514,0.3841770718028932,21,undefined
515,0.3846145385799056,21,undefined
516,0.3850533248258326,21,undefined
517,0.38547586903774045,20,undefined
518,0.38589966988670965,20,undefined
519,0.3863247273727402,20,undefined
520,0.3867510414958324,20,undefined
521,0.38715382508994933,19,undefined
522,0.3875578024892744,19,undefined
523,0.3879629736938079,19,undefined
524,0.38835127454579155,18,undefined
525,0.38871698734659593,17,undefined
526,0.38906570413114444,16,undefined
527,0.38941542622534203,16,undefined
528,0.3897661536291888,16,undefined
529,0.3901178863426847,16,undefined
530,0.3904177827773964,14,undefined
531,0.3907185588580512,14,undefined
532,0.39099190883484,13,undefined
533,0.39126607562571875,13,undefined
534,0.39154105923068755,13,undefined
535,0.39181685964974616,13,undefined
536,0.39209347688289475,13,undefined
