"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
521,0.22617133943157447,43,3.5,0.00015652229450778874
522,0.22640517789208348,44,34.5,0.00015652229450778874
523,0.22665324600016729,45,27.5,0.00015652229450778874
524,0.2269037032894642,45,12.5,0.0001623912804585466
525,0.2271440177505295,42,18,0.0001623912804585466
526,0.22735642662215005,42,76.5,0.0001623912804585466
527,0.22758235828299855,43,5.5,0.0001623912804585466
528,0.22782215850461635,43,48,0.0001623912804585466
529,0.22804531250668525,40,51,0.0001623912804585466
530,0.22827043952711534,38,32.5,0.0001623912804585466
531,0.22849950728283025,39,29.5,0.0001623912804585466
532,0.2287420483476887,40,15.5,0.0001623912804585466
533,0.22897947411430897,37,35.5,0.0001684051723704513
534,0.2292222914429714,38,48.5,0.0001684051723704513
535,0.22946605390014874,37,12,0.0001684051723704513
536,0.22971546945695676,37,64.5,0.00017456573738937044
537,0.22969390644855542,39,10,0.00017456573738937044
538,0.2299814708558297,40,25.5,0.00017456573738937044
539,0.23028378798585575,41,16,0.00017456573738937044
540,0.2305880542777738,41,62.5,0.00017456573738937044
541,0.22386989877799374,39,36,0.00017456573738937044
542,0.22417010181251346,43,30,0.0001808747426611717
543,0.2244652004461945,39,44,0.0001808747426611717
544,0.22474034240706797,37,76,0.0001808747426611717
545,0.22501383444274953,36,1.5,0.0001808747426611717
546,0.2253004817013186,37,30,0.0001808747426611717
547,0.22559986949254468,35,40.5,0.0001808747426611717
548,0.22588303076136557,34,48.5,0.0001808747426611717
549,0.22469980820420454,29,47,0.0001808747426611717
550,0.22492592570989345,31,34,0.0001808747426611717
551,0.22515651262200592,32,43.5,0.0001808747426611717
552,0.2253984734739713,33,51.5,0.0001808747426611717
553,0.22565226772371483,34,7,0.0001808747426611717
554,0.22591836896632944,35,14.5,0.00018733395533172278
555,0.22619193993452652,34,42,0.00018733395533172278
556,0.22614775834259232,36,36,0.00018733395533172278
557,0.2264351601724468,37,4.5,0.00018733395533172278
558,0.22673609892869612,38,39.5,0.00018733395533172278
559,0.22705110475510049,39,15,0.00018733395533172278
560,0.22738072193258713,40,46,0.00018733395533172278
561,0.2276870728675804,37,8.5,0.00018733395533172278
562,0.22800728529475944,37,36.5,0.00018733395533172278
563,0.2283342906306537,36,10,0.0001939451425468912
564,0.22864751635212066,35,25.5,0.0001939451425468912
565,0.22897357538140284,35,30.5,0.0001939451425468912
566,0.22931281407909015,36,11,0.0001939451425468912
567,0.2296664025902715,37,29.5,0.0001939451425468912
568,0.2300334708901311,37,16.5,0.0001939451425468912
569,0.2303395364310668,35,29,0.00020071007145254472
570,0.2306143296751556,34,48.5,0.00020071007145254472
571,0.23087615913715942,34,57.5,0.00020071007145254472
572,0.231142478916813,33,29,0.00020071007145254472
573,0.2314127020271638,33,23.5,0.00020071007145254472
574,0.23169376304312084,33,54,0.00020071007145254472
575,0.2319863055003043,34,26,0.00020071007145254472
576,0.23227526742543558,33,33.5,0.00020071007145254472
577,0.23255618294638303,31,30,0.00020071007145254472
578,0.2328315192933017,32,60.5,0.00020763050919455088
579,0.23311843456899406,33,22,0.00020763050919455088
580,0.23340810511961824,33,3.5,0.00020763050919455088
581,0.23370045672504808,34,20.5,0.00020763050919455088
582,0.23400506584326453,35,53,0.00020763050919455088
583,0.23432242020652688,36,16,0.00020763050919455088
584,0.23464876197914797,35,51,0.00021470822291877744
585,0.23498213257445738,34,9.5,0.00021470822291877744
586,0.2353289057930758,35,60,0.00021470822291877744
587,0.23563570440502218,34,41,0.0002219449797710919
588,0.2358894474075357,34,3.5,0.0002219449797710919
589,0.23615522172816467,35,93,0.0002219449797710919
590,0.236428736147694,35,3,0.00022934254689736206
591,0.23671489685210073,36,1,0.00022934254689736206
592,0.23182969131421138,35,13.5,0.00022934254689736206
593,0.23214287668584782,35,12,0.00022934254689736206
594,0.23247008112017642,36,23,0.00022934254689736206
595,0.23281112584094055,36,14.5,0.00022934254689736206
596,0.233152401763289,35,10,0.0002369026914434555
597,0.23346411657503913,31,43,0.0002369026914434555
598,0.23361944869680507,27,11.5,0.0002369026914434555
599,0.23376969615086124,26,34.5,0.0002369026914434555
600,0.23392713971741463,27,70,0.0002369026914434555
601,0.23408582175869697,25,27.5,0.0002369026914434555
602,0.23424529341965794,26,52.5,0.0002369026914434555
603,0.2343638636059392,24,51.5,0.00024462718055523984
604,0.23444918288105066,24,6.5,0.00024462718055523984
605,0.23453998767145962,24,38,0.00024462718055523984
606,0.23462717246355858,22,16,0.00024462718055523984
607,0.2347089106175692,22,101.5,0.00024462718055523984
608,0.23479292102664134,22,45.5,0.00024462718055523984
609,0.23488263637162277,23,15,0.0002525177813785827
610,0.23496759338183137,21,53,0.0002525177813785827
611,0.2350576751150561,21,35.5,0.0002525177813785827
612,0.2351534264412728,22,38,0.0002525177813785827
613,0.23525515130957092,23,7.5,0.0002605762610593518
614,0.23536316780620625,24,62,0.0002605762610593518
615,0.23547780815460229,25,57.5,0.0002605762610593518
616,0.2355976689464157,25,29.5,0.00026880438674341473
617,0.23572287034756528,26,9,0.00026880438674341473
618,0.23585544487032345,27,16,0.00026880438674341473
619,0.2359787948916524,27,50,0.00026880438674341473
620,0.23610958165184104,28,15,0.00026880438674341473
621,0.23620637323792526,27,64.5,0.00026880438674341473
622,0.2363066988212203,26,11.5,0.00026880438674341473
623,0.23641304713215672,27,23.5,0.00026880438674341473
624,0.23652453783756805,26,13,0.0002772039255766392
625,0.2355011689393996,28,22,0.0002772039255766392
626,0.23562531358732042,29,21.5,0.0002772039255766392
627,0.23451994558660166,30,36,0.0002772039255766392
628,0.23464477824331365,29,10.5,0.0002772039255766392
629,0.23475548904834853,29,1,0.0002772039255766392
630,0.23366588781758524,28,6,0.0002772039255766392
631,0.23380518367965086,31,34,0.0002857766447048928
632,0.23393740182799228,31,31.5,0.0002857766447048928
633,0.23407822303146608,32,44,0.0002857766447048928
634,0.23421890197969752,30,39.5,0.0002857766447048928
635,0.23434721561924443,28,107,0.0002945243112740431
636,0.23446305085277125,28,2,0.00030344869242995793
637,0.23457424173243357,27,54,0.00030344869242995793
638,0.23468034794438614,26,32,0.00030344869242995793
639,0.23477970630984307,25,68,0.00031255155531850477
640,0.2348729082336214,26,7,0.00031255155531850477
641,0.2349731439870016,27,25.5,0.00031255155531850477
642,0.23508078820490763,28,43,0.00031255155531850477
643,0.2351962296594302,29,53.5,0.00031255155531850477
644,0.23531987125982745,30,1.5,0.0003218346670855513
645,0.23544472070442518,28,60,0.0003218346670855513
646,0.23557159470913847,27,3,0.0003218346670855513
647,0.2356887991861884,24,42.5,0.0003218346670855513
648,0.23097842622471443,22,11,0.0003218346670855513
649,0.23111192702643146,27,34,0.0003218346670855513
650,0.2312484514147281,27,34.5,0.0003218346670855513
651,0.2313880049855661,28,62,0.0003312997948769652
652,0.23152873194126028,27,6.5,0.0003312997948769652
653,0.23167041138857708,28,35.5,0.0003312997948769652
654,0.2318055523961836,28,13,0.0003312997948769652
655,0.23194885820674732,29,16.5,0.00034094870583861416
656,0.23209898196059264,29,16.5,0.00034094870583861416
657,0.23225610037230648,30,54.5,0.00034094870583861416
658,0.23205231487799555,33,23.5,0.00034094870583861416
659,0.23225797649216934,32,70.5,0.00035078316711636574
660,0.2324744056206388,33,20.5,0.00035078316711636574
661,0.23163454539604744,35,13.5,0.00035078316711636574
662,0.23187331654972154,36,52,0.00035078316711636574
663,0.23212377207187257,36,24,0.00035078316711636574
664,0.2323503805495884,34,20,0.0003608049458560876
665,0.23255893586512028,34,53.5,0.0003608049458560876
666,0.23277886512050505,35,68,0.0003608049458560876
667,0.23300587709652737,35,26.5,0.0003608049458560876
668,0.23324487797916427,36,46,0.0003608049458560876
669,0.23349636963784237,37,18,0.0003710158092036474
670,0.23376086807915497,38,35,0.0003710158092036474
671,0.23398295708131428,35,14,0.0003710158092036474
672,0.2342147915984093,35,22,0.0003710158092036474
673,0.23089584926546525,33,4,0.0003814175243049128
674,0.22929302970300458,39,6.5,0.0003814175243049128
675,0.22953966229959527,38,27,0.0003814175243049128
676,0.22978578271840866,38,22.5,0.0003814175243049128
677,0.22370143263909087,39,8.5,0.00039201185830575134
678,0.22400969857115605,38,4.5,0.00039201185830575134
679,0.22431836358366292,38,15,0.00039201185830575134
680,0.22464010046867716,39,48.5,0.00040280057835203085
681,0.2249721789858331,39,44.5,0.00040280057835203085
682,0.22531070198944414,39,38,0.00040280057835203085
683,0.22002205763902016,35,15,0.00040280057835203085
684,0.2202957149028405,40,38,0.0004137854515896188
685,0.22057252063154825,39,25,0.0004137854515896188
686,0.22010656432155679,37,16.5,0.00042496824516438295
687,0.22040163409185531,40,12.5,0.00042496824516438295
688,0.2207066967775111,40,59,0.00042496824516438295
689,0.2210173083011912,40,4.5,0.00042496824516438295
690,0.22132961628490433,40,49.5,0.0004363507262221909
691,0.22165664871703528,41,15.5,0.0004363507262221909
692,0.22194342644987408,38,62,0.0004479346619089103
693,0.22218891275784536,39,22,0.0004479346619089103
694,0.2224395438164859,35,29,0.0004479346619089103
695,0.22269496325137922,36,18.5,0.0004597218193704088
696,0.2229635732520771,37,47,0.0004597218193704088
697,0.2232356789618256,37,35.5,0.0004597218193704088
698,0.21321014238641622,37,49,0.0004597218193704088
699,0.2134934308897395,40,28.5,0.0004597218193704088
700,0.21375495404645956,39,31,0.0004597218193704088
701,0.21403048772466704,40,19,0.0004839128682012136
702,0.21017843812780962,38,38.5,0.0004839128682012136
703,0.21049905994378143,42,31.5,0.0004963202938622552
704,0.21082446571814112,42,30,0.0004963202938622552
705,0.2098105522284619,41,28,0.0004963202938622552
706,0.21011111369906849,42,29,0.0004963202938622552
707,0.21040497886493387,41,37.5,0.0004963202938622552
708,0.21069738819712858,42,23.5,0.0004963202938622552
709,0.21100515108167012,43,14.5,0.0005089380098815464
710,0.21131678048137004,42,31,0.0005089380098815464
711,0.21163205550299496,43,69,0.0005089380098815464
712,0.2119336083424332,42,8.5,0.0005089380098815464
713,0.2122421310996978,43,37,0.0005217677834049551
714,0.2125563402378401,42,67.5,0.0005217677834049551
715,0.2128552344063206,40,29.5,0.0005348113815783486
716,0.20062337615985099,41,130,0.0005348113815783486
717,0.19911647933675625,42,2,0.0005348113815783486
718,0.19947295830952838,42,31,0.0005348113815783486
719,0.19984608762518963,42,12.5,0.0005348113815783486
720,0.20021514131343165,40,32,0.0005480705715475947
721,0.20057884850185104,40,44.5,0.0005480705715475947
722,0.2009539187327236,40,7.5,0.0005480705715475947
723,0.20133749070236556,40,7,0.0005480705715475947
724,0.20173326805399083,40,22,0.0005480705715475947
725,0.20214611662374637,41,2,0.0005615471204585611
726,0.2025632328507722,41,33,0.0005615471204585611
727,0.2016910774464009,38,39.5,0.0005615471204585611
728,0.20007384563129238,41,87,0.0005752427954571154
729,0.20053366906155018,45,36,0.0005752427954571154
730,0.2009765817894275,43,24,0.0005752427954571154
731,0.20044298590968185,45,13,0.0005891593636891253
732,0.20070637546696252,46,2,0.0006176622484369821
733,0.20116006896272975,44,37,0.0006176622484369821
734,0.20158755774694997,42,12,0.0006322520992445643
735,0.20201467925935412,40,19,0.0006322520992445643
736,0.20242583078002802,40,52,0.0006322520992445643
737,0.20279299951267776,39,56,0.0006322520992445643
738,0.20317371165125708,39,9,0.0006322520992445643
739,0.2035512019883955,39,5.5,0.0006470699118690727
740,0.20242797550606267,36,41,0.0006470699118690727
741,0.20275294832968477,39,6.5,0.0006470699118690727
742,0.20308870280476976,40,14,0.0006621174534563748
743,0.20335745240999137,40,7,0.0006621174534563748
744,0.20186330201003994,39,3,0.0006773964911523383
745,0.20214566393987987,40,31.5,0.0006929087921028309
746,0.20243587317546946,38,40.5,0.0007086561234537202
747,0.20268320438372656,34,7,0.0007246402523508737
748,0.20292090700319937,34,43,0.0007246402523508737
749,0.20316524348825943,33,15,0.0007408629459401593
750,0.20341592903389755,33,25.5,0.0007408629459401593
751,0.2036785272043538,34,31,0.0007408629459401593
752,0.20393484582196936,32,14,0.0007408629459401593
753,0.2041855837929349,32,54.5,0.0007408629459401593
754,0.2044202174690843,31,50.5,0.0007573259713674446
755,0.20459899755484368,30,33.5,0.0007740310957785971
756,0.20478669495317559,30,40.5,0.0007740310957785971
757,0.20498358533883515,31,31.5,0.0007740310957785971
758,0.20519076817107662,32,65,0.0007740310957785971
759,0.20492068260357915,31,12,0.0007909800863194844
760,0.2043427672945216,39,15,0.0007909800863194844
761,0.20458299811068237,39,38.5,0.0007909800863194844
762,0.20483587521172075,40,18.5,0.0008081747101359743
763,0.20502841488425427,40,52,0.0008256167343739343
764,0.20519568289825885,37,51,0.0008256167343739343
765,0.20536846617451637,37,25.5,0.0008256167343739343
766,0.20554059737394875,37,5.5,0.0008433079261792323
767,0.20570384778182332,36,93.5,0.0008612500526977358
768,0.20587768044820187,37,21,0.0008794448810753124
769,0.20606261137967802,38,20.5,0.0008794448810753124
770,0.20625144623089992,38,18,0.0008794448810753124
771,0.20643375795767582,37,13.5,0.0008794448810753124
772,0.20552863350190048,38,18.5,0.0008794448810753124
773,0.20438606236827878,38,13,0.0009165997119911554
774,0.20460897927827715,43,29.5,0.0009355632488211573
775,0.2048445474800663,43,53,0.0009355632488211573
776,0.20508508371793788,41,7,0.0009355632488211573
777,0.20533072494569687,41,15,0.0009940195505498955
778,0.20559007981443733,42,25.5,0.001014032772025278
779,0.20367812429509602,42,33.5,0.0010343128325266747
780,0.2027705435065647,45,55,0.0010343128325266747
781,0.20304885189830862,46,20,0.0010548614991999533
782,0.20330071966453217,45,46,0.0010548614991999533
783,0.20355679117625064,44,45,0.0010967717196456272
784,0.2037991084026325,44,3.5,0.0011181368077097576
785,0.2040545944000201,43,11.5,0.0011181368077097576
786,0.20431736751791724,42,55,0.0011397775705292404
787,0.20453859326932028,40,11,0.0011616957752499436
788,0.20476204856975955,38,6,0.0011616957752499436
789,0.2049507909403478,32,28,0.0011616957752499436
790,0.2050153274019585,33,29.5,0.0011838931890177343
791,0.20519742353693848,31,40.5,0.00125217835606231
792,0.20538201488188357,31,14,0.00125217835606231
793,0.20557583985851152,32,24,0.0012991302436683727
794,0.20577997465865555,32,47.5,0.0012991302436683727
795,0.20599480805440662,33,16.5,0.0013230400217819108
796,0.20621251689100867,33,6.5,0.0013230400217819108
797,0.20642068255087676,32,41,0.0013717360823593387
798,0.20663872655614507,32,30.5,0.0013717360823593387
799,0.20686743204695718,33,10,0.0014986716426537822
800,0.207096915081951,33,11.5,0.0015515611403751296
801,0.20731809223684255,31,5.5,0.0016056805716203578
802,0.2075301435559494,32,34,0.0016056805716203578
803,0.2077452570443204,31,61,0.0017176657833502195
804,0.20795250761715345,30,35.5,0.0017464528840584557
805,0.20815136778140692,30,10,0.0018648174923705132
806,0.2080757277532611,30,43,0.001895221531547644
807,0.2082848886107771,30,44,0.0019259542598561565
808,0.2084850437984272,29,48.5,0.0019570174444419187
809,0.20868358734904602,29,12,0.0022176314046131137
810,0.20889122492682405,30,17.5,0.0022862131576391422
811,0.20910870963042516,31,49,0.002356194490192345
812,0.2093334107687012,30,32,0.002356194490192345
813,0.20956023955060188,30,17.5,0.0024638216256882848
814,0.20919859903927462,34,66,0.0025746773366844104
815,0.20944273583685163,33,39,0.002766741057930883
816,0.20963761226527078,32,24.5,0.002886439566848701
817,0.20983773358262503,31,32,0.0035834772952712825
818,0.2100429937601625,32,1,0.005176559294952581
819,0.21006178205502724,31,38.5,0.006125185286027365
820,0.21028741182845667,34,17.5,0.008193114695608864
821,0.20853879419071036,35,1.5
822,0.2087944256831078,36,47.5
823,0.20905051280461473,35,28.5
824,0.20930694834838187,36,38
825,0.20956385365842545,35,17
826,0.20982733599086417,35,72.5
827,0.21010317479625812,36,2
828,0.20931219353184127,37,35
829,0.20960134071276443,35,61.5
830,0.2099028155032603,36,50.5
831,0.2101880137022178,33,42.5
832,0.21046361070315212,33,42
833,0.21074408149238938,33,0.5
834,0.21103541993418834,33,33
835,0.2113058456772654,32,58
836,0.21157285552738014,32,16.5
837,0.21184713571011882,33,4.5
838,0.2121248668342126,32,22
839,0.2124081099807919,33,23.5
840,0.2114717847975775,35,20
841,0.20601452086108446,32,18
842,0.20629090070763823,36,23
843,0.2065707229543421,36,33.5
844,0.20685131921093597,36,9
845,0.20714041926796933,37,4.5
846,0.20738214243881536,37,31
847,0.20757563342487428,38,51.5
848,0.20618260205671257,40,35.5
849,0.20640614276920216,39,49
850,0.20661501676003885,38,36
851,0.2068292561002542,38,13
852,0.20703871825614045,37,26
853,0.20725457365125172,36,32
854,0.20748121393759306,37,13
855,0.2077203591371426,38,43.5
856,0.20667465557687736,42,33
857,0.20384291182535108,46,33.5
858,0.20411619563234457,45,26
859,0.2043759283757765,44,30.5
860,0.2046336474564922,41,30
861,0.204853255091329,40,23
862,0.20504893203682628,41,35.5
863,0.20521694725900852,36,0.5
864,0.2053794354379655,34,34.5
865,0.20553663072052453,34,14.5
866,0.20570238811933667,35,4
867,0.20587449664039714,34,26
868,0.20605295628370585,35,9
869,0.20624250653447984,35,29.5
870,0.20574496278662857,38,28.5
871,0.20596301945644224,39,12
872,0.20619410411464073,40,26.5
873,0.20640716830285394,38,3.5
874,0.20658242322713172,36,24.5
875,0.2067504785046203,35,17.5
876,0.20691713243543602,36,22.5
877,0.20708254111746355,33,4
878,0.20725208109200532,33,1.5
879,0.20742955584601713,34,8.5
880,0.2076022413402034,33,3.5
881,0.20775146208251033,32,8.5
882,0.20791057913620042,33,16.5
883,0.2080795712955233,33,14
884,0.2082451566921376,30,14.5
885,0.20841278284770476,30,13.5
886,0.208582063051804,30,12.5
887,0.2082834392566414,30,6
888,0.20847437377167832,33,10.5
889,0.2081587709444951,37,9.5
890,0.2083704508684453,34,8.5
891,0.20855520214009154,33,7.5
892,0.2087462217726545,33,6.5
893,0.20894117625001613,32,5.5
894,0.20910793267529204,30,4.5
895,0.2092841545228838,31,3.5
896,0.20945307776351774,30,2.5
897,0.20962019851536673,30,1.5
898,0.20977826912417885,29,0.5
