"t","S [м²]","N активних","T життя [с]"
103,0.40295873790718534,32,33
104,0.40807403614539306,33,12
105,0.4132019007542149,33,6.5
106,0.41852061711674254,33,5
107,0.4231662472532383,31,9.5
108,0.4276453729790939,30,6.5
109,0.4321881159561849,30,9.5
110,0.43653136779977275,28,3
111,0.44048192056166185,26,32
112,0.44417329192962995,25,14
113,0.4478458137416764,25,25.5
114,0.45166677580660497,26,18
115,0.4552364104592464,24,13.5
116,0.4589183570492537,24,12.5
117,0.4625091974523069,23,7
118,0.4658479250449094,22,0.5
119,0.4689015531041986,20,1
120,0.4719771723120631,20,6
121,0.47517609903158087,21,30
122,0.47850697264254943,22,2
123,0.4814420055791657,22,29
124,0.4844854234623308,21,19
125,0.48722567765442454,20,8.5
126,0.49002719290326324,19,31.5
127,0.49288682761619335,20,26
128,0.4958721260352671,21,19
129,0.4988197253424977,20,31
130,0.501479083523761,18,10
131,0.5038423465974242,19,30.5
132,0.5062676561259953,19,4
133,0.5085484523925016,19,47
134,0.5104593261240475,18,11.5
135,0.5124832971911226,19,7
136,0.5142441598734597,17,11.5
137,0.5157340601894247,18,36.5
138,0.5173370578409189,19,13
139,0.5188960731952628,19,28
140,0.5205422677457439,19,20.5
141,0.5222772122886888,20,18.5
142,0.523963462145503,19,3.5
143,0.5254360837018732,18,11
144,0.5268631521647664,19,8
145,0.5284096011484959,20,6
146,0.5296733067934024,18,19.5
147,0.5309896341152566,18,6
148,0.5322847556866989,18,6.5
149,0.5336929745936706,19,11.5
150,0.5352205740214786,20,16
151,0.536717542920914,18,7.5
152,0.5380582175858335,17,11
153,0.5392889365078773,16,7
154,0.540485883308895,16,3.5
155,0.5417056066566512,16,13.5
156,0.5430258609693224,17,11.5
157,0.5444529294322155,18,24.5
158,0.5457669005595794,17,8.5
159,0.547137420354708,17,7
160,0.548374422462059,15,1.5
161,0.549380517509371,14,0.5
162,0.5502609488505397,12,39.5
163,0.5511814354980414,12,13.5
164,0.5521435482482033,13,28
165,0.5531873424073585,14,28.5
166,0.5541196100273114,12,3.5
167,0.5549112913760159,11,1
168,0.5556055833524592,10,17.5
169,0.5562723863931837,10,5
170,0.5569768885457512,10,9.5
171,0.5577442225513904,11,8
172,0.5585806715954087,12,34.5
173,0.5594925188631132,13,3.5
174,0.5602370763220141,12,11.5
175,0.5610421094394964,13,7.5
176,0.5619288239659721,14,7
177,0.5627904057512191,13,9
178,0.5637336689454596,14,14
179,0.5647389785946081,14,14
180,0.5655966333890381,13,1
181,0.5663851731450891,13,2
182,0.5670959584829638,13,9.5
183,0.5678083146171652,11,22
184,0.5685630822521903,12,1.5
185,0.5693932481109014,13,6.5
186,0.5700749737167302,10,18.5
187,0.5707920422399121,11,13.5
188,0.571578225801473,12,7.5
189,0.57243980758672,13,3
190,0.5733830707809602,14,9.5
191,0.5744142985695011,15,10.5
192,0.5752892321235259,11,10.5
193,0.5760494975456946,11,30.5
194,0.5766534687333471,11,1
195,0.5773226279685617,11,27.5
196,0.5780082805652076,11,34.5
197,0.5787630482002326,12,2.5
198,0.5795932140589437,13,16
199,0.5805050613266481,14,14
200,0.5814231917796597,13,21.5
201,0.5823350390473642,13,1
202,0.5830041982825789,11,12.5
203,0.5836710013233033,11,11.5
204,0.5844069194024067,12,52
205,0.5850289547478176,11,20.5
206,0.5856517754913917,12,18.5
207,0.5861300829729006,12,6
208,0.5866837886780959,13,11.5
209,0.5873191757922844,14,1.5
210,0.5880425275007735,15,8.5
211,0.5888475606182557,15,25
212,0.589746841515346,16,28.5
213,0.5906822507279522,15,6.5
214,0.5915995957828005,15,7.5
215,0.5924046289002828,14,5.5
216,0.5932976266120659,15,46
217,0.5942848721034564,16,6.5
218,0.5953726485597619,17,6.5
219,0.5965106904985246,17,9
220,0.5976361660666731,16,0.5
221,0.5988181903025863,15,10.5
222,0.5999059667588919,14,7.5
223,0.6009057786208968,14,7
224,0.6017547940355295,13,22.5
225,0.6025221280411689,12,21.5
226,0.6032329133790435,12,8
227,0.6040190969406043,13,4.5
228,0.6048579021791127,13,7
229,0.6057508998908957,14,11.5
230,0.606658820167783,13,18
231,0.6074073046175008,13,1
232,0.6081330125204801,11,20
233,0.6089254792673481,12,8.5
234,0.6097674260985103,12,21
235,0.6106376472635546,12,18.5
236,0.6114827356873702,12,0.5
237,0.6123191847313886,12,2.5
238,0.6132310319990929,13,24.5
239,0.6142245606757907,14,1
240,0.6152832774000505,13,23.5
241,0.616163708741219,12,13.5
242,0.6170629896383092,12,20
243,0.6180376687590853,13,10
244,0.6190940292888549,14,50
245,0.620238354412925,15,13
246,0.6214769273166028,16,18.5
247,0.6225332878463723,15,8
248,0.6236265620898216,15,14.5
249,0.6247583208432773,16,7.5
250,0.6259906105616478,17,4
251,0.6273297144302405,18,6.5
252,0.6287182983831274,18,4
253,0.6301257318919354,18,21.5
254,0.6314828999182864,17,1.5
255,0.6327544595448268,15,10
256,0.6338406652048055,13,11
257,0.6347839283990458,13,5
258,0.6357232646024692,12,39
259,0.6366979437232454,13,10
260,0.6377543042530149,14,8
261,0.6388986293770851,15,1
262,0.6399078660170509,12,7.5
263,0.6405181203900105,11,15.5
264,0.6410466933539771,11,10.5
265,0.6414927995107869,10,2
266,0.641971106992296,11,6
267,0.6424761180113603,10,7
268,0.6429787728359347,10,30
269,0.6434877108458162,10,4.5
270,0.6439785846979397,10,4.5
271,0.6445322904031348,11,0.5
272,0.6451291930073167,10,28.5
273,0.6457708633068125,11,11.5
274,0.6464274561714131,10,7.5
275,0.6468869140970005,8,11
276,0.6473966375050454,9,3.5
277,0.6479629095808549,10,5.5
278,0.6485920135097363,11,8.5
279,0.6491897015120817,11,18
280,0.6498313718115775,11,6.5
281,0.6505421571494521,12,11.5
282,0.6512780752285554,12,2.5
283,0.6520516924195018,12,22
284,0.6529007078341346,13,1
285,0.653733229887336,11,1.5
286,0.6545971678670729,11,3
287,0.6553833514286338,9,0.5
288,0.6562198004726522,9,7
289,0.6571025880083111,9,16
290,0.6580332848319369,10,17.5
291,0.6590268135086348,11,13.5
292,0.6600894572237114,12,7
293,0.6611521009387882,12,19
294,0.6621322778467081,12,7
295,0.6630087821970597,12,6.5
296,0.6639394790206856,13,3
297,0.6647712156757235,12,2.5
298,0.6654058173917485,12,6.5
299,0.6659885828289897,10,undefined
300,0.6665854854331718,9,undefined
301,0.6670339477844718,7,undefined
302,0.6674612043853599,6,undefined
303,0.6679261600980914,6,undefined
304,0.6684288149226657,6,undefined
305,0.6687162706504691,2,undefined
306,0.6688984830243774,2,undefined
307,0.6690932617688999,2,undefined
308,0.6691875095485076,1,undefined
309,0.6692880405134225,1,undefined
310,0.6693948546636446,1,undefined
311,0.6695079519991738,1,undefined
312,0.6695668568614286,0,undefined
