"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
524,0.23185709444518104,24,10.5,0.00007019339005732014
525,0.23193150571790014,25,35.5,0.00007364492046114066
526,0.23201074483312964,25,29,0.00007364492046114066
527,0.2320955051010983,26,22,0.00007364492046114066
528,0.23218596971592761,26,29,0.00007364492046114066
529,0.2322800496166779,25,4,0.00007364492046114066
530,0.2323776532062882,25,55.5,0.00007720778105462276
531,0.232480035452849,26,23,0.00007720778105462276
532,0.23258169670389575,26,19.5,0.00007720778105462276
533,0.23268972704317387,26,22.5,0.00007720778105462276
534,0.23280445162552285,27,41.5,0.00007720778105462276
535,0.23292300355129691,26,23,0.00007720778105462276
536,0.2330461821594767,27,12,0.00007720778105462276
537,0.23314812851005684,26,54.5,0.00008088373898363408
538,0.23322810393606452,27,33.5,0.00008088373898363408
539,0.23331468907666575,28,7.5,0.00008088373898363408
540,0.23340827270395156,29,26,0.00008088373898363408
541,0.23350925772717965,30,46,0.00008088373898363408
542,0.23361806119277473,31,11,0.00008467456139404229
543,0.23372925560672891,30,25.5,0.00008467456139404229
544,0.23384266778874688,31,8,0.00008467456139404229
545,0.2339643861453914,32,12.5,0.00008467456139404229
546,0.2340922314912834,32,31.5,0.00008467456139404229
547,0.23422591695974354,32,7,0.00008467456139404229
548,0.23435500402013193,30,6,0.00008858201543171503
549,0.23447714207391998,30,22,0.00008858201543171503
550,0.23459628658260828,30,20.5,0.00008858201543171503
551,0.2347002969595618,30,34.5,0.00008858201543171503
552,0.23478917408835343,27,2,0.00008858201543171503
553,0.23487091489308287,26,42.5,0.00008858201543171503
554,0.23495175504246843,23,25.5,0.00008858201543171503
555,0.23503353973132024,23,16,0.00009260786824251992
556,0.235106005376439,22,12.5,0.00009260786824251992
557,0.23518094708744275,22,88,0.00009260786824251992
558,0.23523759059203556,20,12,0.00009260786824251992
559,0.23529688687710007,21,7,0.00009260786824251992
560,0.2353609550450558,22,49,0.00009260786824251992
561,0.23542093757176555,22,23,0.00009260786824251992
562,0.23548579801011862,23,9.5,0.00009260786824251992
563,0.2355558544463712,24,40.5,0.00009675388697232463
564,0.2356189695336557,24,41,0.00009675388697232463
565,0.23568735837325783,25,13,0.00009675388697232463
566,0.23575874605939734,24,56,0.00009675388697232463
567,0.23583312905778253,25,60.5,0.00009675388697232463
568,0.2359133583637465,26,4,0.00009675388697232463
569,0.23599382034391644,25,33,0.00009675388697232463
570,0.2360797678393838,25,24,0.00009675388697232463
571,0.23616562609398484,23,27,0.00010102183876699678
572,0.2362456972403936,21,2.5,0.00010102183876699678
573,0.23633105598176277,22,16.5,0.00010102183876699678
574,0.23642205604179006,23,30.5,0.00010102183876699678
575,0.2365189513004318,23,55.5,0.00010102183876699678
576,0.23660961913703596,23,18,0.00010541349077240404
577,0.23670626051572136,24,5,0.00010541349077240404
578,0.2368013482786648,23,57,0.00010541349077240404
579,0.23690186324109205,24,50,0.00010541349077240404
580,0.2370039332918829,24,30.5,0.00010541349077240404
581,0.2371123091081781,25,33.5,0.00010993061013441405
582,0.23722723956302072,25,29.5,0.00010993061013441405
583,0.23734902507120814,26,14.5,0.00010993061013441405
584,0.23747619536737874,26,3,0.00010993061013441405
585,0.237608874151743,27,27,0.00011457496399889443
586,0.23771843807910994,26,25.5,0.00011457496399889443
587,0.23782720502369056,25,2,0.00011457496399889443
588,0.23793501594235664,26,37.5,0.00011457496399889443
589,0.23804963773572105,26,16.5,0.00011457496399889443
590,0.23816937335470217,26,33.5,0.00011457496399889443
591,0.23825449412042773,26,1,0.00011934831951171285
592,0.2383248006078205,25,17,0.00011934831951171285
593,0.23840124822162784,26,41,0.00011934831951171285
594,0.23848094384953974,25,28.5,0.00011934831951171285
595,0.23856380266855473,26,16,0.00012425244381873693
596,0.23864022200802815,26,21.5,0.00012425244381873693
597,0.23872303193600747,27,13.5,0.00012425244381873693
598,0.23880839156094952,26,22.5,0.00012425244381873693
599,0.2388977682029731,27,13.5,0.00012425244381873693
600,0.23899406557726297,28,1.5,0.00012425244381873693
601,0.23909767245591004,29,45.5,0.00012425244381873693
602,0.2392050554307519,28,47.5,0.00012425244381873693
603,0.2393162681052133,29,30,0.00012425244381873693
604,0.23942362133309972,29,19.5,0.00012928910406583433
605,0.23952602095659484,28,13.5,0.00012928910406583433
606,0.23962774700299014,28,21.5,0.00012928910406583433
607,0.23973686737674424,29,95.5,0.00013446006739887273
608,0.23985378498711502,30,19.5,0.00013446006739887273
609,0.23996929241508344,29,14.5,0.00013446006739887273
610,0.24008310691731055,30,33,0.0001397671009637197
611,0.24019592386569552,28,30,0.0001397671009637197
612,0.2403017611769519,26,4,0.0001397671009637197
613,0.2404105546287204,26,33.5,0.0001397671009637197
614,0.24052638897867432,27,30.5,0.0001397671009637197
615,0.24064146699019692,27,25.5,0.0001397671009637197
616,0.24076379766288453,27,16,0.0001397671009637197
617,0.240893720288744,28,19,0.00014521197190624295
618,0.24102825163102617,28,12,0.00014521197190624295
619,0.24116951226477232,28,43,0.00014521197190624295
620,0.24131908614172856,29,22,0.00014521197190624295
621,0.24147363630144808,29,7,0.00015079644737231007
622,0.24162580464306233,29,10,0.00015079644737231007
623,0.24176946211565367,29,40.5,0.00015079644737231007
624,0.2419089479459001,27,12.5,0.00015079644737231007
625,0.24205627342426392,28,42.5,0.00015652229450778874
626,0.24220161969925622,28,0.5,0.00015652229450778874
627,0.2423550453651552,28,2.5,0.00015652229450778874
628,0.24248420134423238,25,16.5,0.00015652229450778874
629,0.24261156013596213,25,9,0.0001623912804585466
630,0.2427365114859715,24,22,0.0001623912804585466
631,0.24284587631490392,24,23.5,0.0001623912804585466
632,0.24296055318431456,23,37.5,0.0001623912804585466
633,0.24307736447140899,23,4.5,0.0001684051723704513
634,0.2431915162039725,23,37.5,0.0001684051723704513
635,0.24329444302598488,23,33,0.0001684051723704513
636,0.2433904249647373,23,8,0.0001684051723704513
637,0.24348977302184335,23,7.5,0.0001684051723704513
638,0.24359458656659366,22,15,0.0001684051723704513
639,0.24370519487716835,23,42,0.0001684051723704513
640,0.24382218670766553,24,7,0.00017456573738937044
641,0.24393788115857162,23,29,0.00017456573738937044
642,0.24405495398325447,23,16.5,0.00017456573738937044
643,0.24417271776197147,23,3.5,0.00017456573738937044
644,0.2442925791428334,23,11.5,0.00017456573738937044
645,0.24438175403570372,20,30.5,0.00017456573738937044
646,0.24444832389315946,21,6.5,0.00017456573738937044
647,0.24449636375357137,18,54,0.00017456573738937044
648,0.2445481308191424,19,29,0.0001808747426611717
649,0.24460404773225936,20,11,0.0001808747426611717
650,0.24464810356231265,20,17.5,0.0001808747426611717
651,0.2446961890739928,21,13.5,0.0001808747426611717
652,0.24474684431028884,21,34,0.00018733395533172278
653,0.24479896392146056,20,53,0.00018733395533172278
654,0.24485459868028728,21,27,0.00018733395533172278
655,0.24491073530854038,21,18.5,0.00018733395533172278
656,0.2449703850227784,21,7.5,0.00018733395533172278
657,0.24503469352257215,22,40,0.0001939451425468912
658,0.24510396475701085,23,27.5,0.0001939451425468912
659,0.24517647340267915,23,6,0.0001939451425468912
660,0.24525390030982128,23,21.5,0.00020071007145254472
661,0.24533645400164986,24,18.5,0.00020071007145254472
662,0.24541826401959252,24,9,0.00020071007145254472
663,0.24549921373202185,25,34,0.00020071007145254472
664,0.2455737728559452,24,6,0.00020071007145254472
665,0.245652406723715,23,1.5,0.00020763050919455088
666,0.2457365720525749,24,20,0.00020763050919455088
667,0.2458266891287169,24,16,0.00020763050919455088
668,0.24590382916918005,22,25.5,0.00021470822291877744
669,0.24598246627671722,23,32.5,0.00021470822291877744
670,0.24605333972340926,21,27,0.00021470822291877744
671,0.24612575736106532,21,37.5,0.0002219449797710919
672,0.24619275133352933,21,10,0.0002219449797710919
673,0.2462645596003853,22,23,0.0002219449797710919
674,0.2463389337630412,22,21,0.00022934254689736206
675,0.24641846858067912,23,12,0.00022934254689736206
676,0.24649668864179167,23,8.5,0.00022934254689736206
677,0.24657725046570306,23,37.5,0.00022934254689736206
678,0.2466601717238721,24,47,0.00022934254689736206
679,0.24674870602636542,25,35.5,0.00022934254689736206
680,0.24684064738609143,25,8,0.00022934254689736206
681,0.24692969946232396,24,24.5,0.00022934254689736206
682,0.24701168383865885,23,7,0.0002369026914434555
683,0.2470976937732802,23,34,0.00024462718055523984
684,0.24718822082726355,24,12.5,0.00024462718055523984
685,0.24728390087859703,24,17,0.00024462718055523984
686,0.24737438139773923,22,19,0.00024462718055523984
687,0.24746403106379933,22,26,0.00024462718055523984
688,0.24755819755469705,22,48.5,0.00024462718055523984
689,0.247657409247047,22,20,0.0002525177813785827
690,0.2477621152904237,23,8.5,0.0002525177813785827
691,0.24787279487588176,24,57,0.0002525177813785827
692,0.24798978022684406,25,11,0.0002525177813785827
693,0.24811341770390083,26,33.5,0.0002605762610593518
694,0.24823928885333435,26,22.5,0.0002605762610593518
695,0.24837057659937647,26,12.5,0.00026880438674341473
696,0.24850551526878117,26,20.5,0.00026880438674341473
697,0.2486320588172173,23,2,0.0002772039255766392
698,0.24875232340186137,24,16.5,0.0002772039255766392
699,0.24887818954438157,23,14,0.0002772039255766392
700,0.2490104141722579,24,5,0.0002772039255766392
701,0.24913893869121168,24,21,0.0002772039255766392
702,0.2492547798152248,23,12,0.0002857766447048928
703,0.249309940095386,22,60,0.0002857766447048928
704,0.24936940013596764,23,42,0.0002857766447048928
705,0.249432479291286,22,47.5,0.0002945243112740431
706,0.24948480094613523,21,3.5,0.0002945243112740431
707,0.24953149453592033,22,24.5,0.0002945243112740431
708,0.2495815032913531,22,28,0.00030344869242995793
709,0.24962449264887535,21,17.5,0.00030344869242995793
710,0.24967011122492427,21,0.5,0.00030344869242995793
711,0.24972008404839108,21,33,0.00031255155531850477
712,0.24977470152024664,22,14.5,0.00031255155531850477
713,0.2498311144123038,21,16,0.00031255155531850477
714,0.24988867212035878,21,29,0.00031255155531850477
715,0.2499291435895439,19,6,0.00031255155531850477
716,0.24997342561426825,20,47,0.0003218346670855513
717,0.25001079014649374,18,26,0.0003218346670855513
718,0.2500473809633535,19,14.5,0.0003218346670855513
719,0.2500874854552467,20,27.5,0.0003218346670855513
720,0.25013137929692886,21,16,0.0003312997948769652
721,0.25017921416842004,21,20.5,0.0003312997948769652
722,0.2502296273057322,21,4,0.00034094870583861416
723,0.2502828098551433,22,35,0.00034094870583861416
724,0.2503405875728588,23,8,0.00034094870583861416
725,0.25039538794431176,23,15,0.00034094870583861416
726,0.2504469738774314,23,56,0.00034094870583861416
727,0.2504912989027052,21,29.5,0.00034094870583861416
728,0.25053983032419264,22,52.5,0.00034094870583861416
729,0.2505919387434405,22,31.5,0.00034094870583861416
730,0.2506477655321182,23,27.5,0.00034094870583861416
731,0.2507085055753565,24,7.5,0.00035078316711636574
732,0.25076983201649866,23,13.5,0.00035078316711636574
733,0.25083446626018063,23,17.5,0.00035078316711636574
734,0.250904324776096,24,13,0.00035078316711636574
735,0.2509797397876679,25,3,0.00035078316711636574
736,0.2510573036486149,24,14,0.00035078316711636574
737,0.2511199239350564,24,34.5,0.00035078316711636574
738,0.25118778056922814,24,21.5,0.0003608049458560876
739,0.2512607280561202,24,16.5,0.0003710158092036474
740,0.25133865035315395,24,17,0.0003710158092036474
741,0.2514217277092079,25,42,0.0003814175243049128
742,0.25150795765348977,25,32,0.0003814175243049128
743,0.25159505526639264,24,24.5,0.00039201185830575134
744,0.2516788762963327,24,17.5,0.00039201185830575134
745,0.2517646750570228,25,13.5,0.00039201185830575134
746,0.251848893694783,24,32,0.00039201185830575134
747,0.25192645843930295,23,6.5,0.00040280057835203085
748,0.25199728682377537,23,6.5,0.00040280057835203085
749,0.25206167425608456,24,31.5,0.00040280057835203085
750,0.25213061768496486,24,4.5,0.00040280057835203085
751,0.25220201715207674,24,19.5,0.00040280057835203085
752,0.2522789165661775,25,1,0.0004137854515896188
753,0.25234537008653024,24,2.5,0.0004137854515896188
754,0.25241697454256284,24,1.5,0.0004137854515896188
755,0.2524937950241482,23,24,0.0004137854515896188
756,0.25257438188262604,21,16,0.00042496824516438295
757,0.25265345753686286,20,38,0.00042496824516438295
758,0.2527271357385711,19,12,0.0004363507262221909
759,0.25280007321163667,19,37,0.0004363507262221909
760,0.25287457284164905,19,12,0.0004363507262221909
761,0.25294677518203357,19,7,0.0004363507262221909
762,0.25302144445804936,19,44,0.0004479346619089103
763,0.25308016524260957,18,44,0.0004479346619089103
764,0.2531220645656558,19,36.5,0.0004597218193704088
765,0.25316774616990734,20,24,0.0004597218193704088
766,0.2532174857301196,21,68.5,0.000471713965752554
767,0.2532715730582149,22,11.5,0.0004839128682012136
768,0.2533257078047243,21,14.5,0.0004839128682012136
769,0.25338418472315477,22,15.5,0.0004839128682012136
770,0.2534469384291093,22,43,0.0004963202938622552
771,0.2535113246833212,22,14,0.0005089380098815464
772,0.253570564419718,20,31,0.0005089380098815464
773,0.2536328224412566,21,7.5,0.0005217677834049551
774,0.25369607742758893,21,1.5,0.0005217677834049551
775,0.25376028696721414,22,18.5,0.0005217677834049551
776,0.25382928900643237,22,8,0.0005217677834049551
777,0.2539033951519649,23,44,0.0005348113815783486
778,0.253979247532139,23,21.5,0.0005480705715475947
779,0.25405373508665474,22,8.5,0.0005480705715475947
780,0.2541313331124218,23,27,0.0005480705715475947
781,0.2541868052938287,21,34.5,0.0005480705715475947
782,0.25423551313537857,21,93,0.0005615471204585611
783,0.2542692597309644,20,24.5,0.0005615471204585611
784,0.25430001278145037,20,11,0.0005615471204585611
785,0.254331602870029,19,13,0.0005615471204585611
786,0.25436595353497726,20,18,0.0005752427954571154
787,0.25440400872671265,21,16.5,0.0005752427954571154
788,0.2544454851128478,21,1,0.0005891593636891253
789,0.25448904142966927,20,20.5,0.0005891593636891253
790,0.254534702417219,21,5.5,0.0006032985923004582
791,0.25458475358415256,22,34,0.0006032985923004582
792,0.2546394988795592,23,30,0.0006032985923004582
793,0.2546992563896952,24,25.5,0.0006176622484369821
794,0.25476180599030196,24,1,0.0006176622484369821
795,0.25482414677317217,22,68.5,0.0006322520992445643
796,0.2548809145670244,21,6.5,0.0006322520992445643
797,0.25493763847675416,22,37,0.0006470699118690727
798,0.2549987752442398,22,29,0.0006470699118690727
799,0.2550644980497763,23,2.5,0.0006773964911523383
800,0.2551322778131027,23,15,0.0007086561234537202
801,0.25519587297501456,23,15,0.0007086561234537202
802,0.25526469888869463,23,8.5,0.0007246402523508737
803,0.25533530402373916,22,8,0.0007246402523508737
804,0.25540470514339914,21,27,0.0007246402523508737
805,0.25547816039020377,22,14,0.0007573259713674446
806,0.2555501668719212,22,20.5,0.0007573259713674446
807,0.25561102413583553,21,28,0.0007740310957785971
808,0.25566262980208404,21,42,0.0007909800863194844
809,0.25571863978488335,22,25,0.0007909800863194844
810,0.2557762401989635,22,17,0.0007909800863194844
811,0.2558377492451786,21,3,0.0008081747101359743
812,0.2559038319594235,22,3,0.0008081747101359743
813,0.2559683934556006,22,6,0.0008256167343739343
814,0.2560312514231613,22,4,0.0008256167343739343
815,0.256098284861883,21,31,0.0008433079261792323
816,0.25616015204966064,20,8,0.0008612500526977358
817,0.2562259443629345,21,30.5,0.0008794448810753124
818,0.2562966567048284,21,38.5,0.0009165997119911554
819,0.25636690870522355,19,0.5,0.0009165997119911554
820,0.25644122455206586,19,0.5,0.0009165997119911554
821,0.2565137234784319,18,24.5,0.0009355632488211573
822,0.256580959844404,18,17,0.0009355632488211573
823,0.2566496349616367,19,1.5,0.0009547865560937028
824,0.2567228978840661,19,25.5,0.0009742714009546595
825,0.2567967575127501,18,24,0.0009742714009546595
826,0.25687132782859734,19,8,0.001014032772025278
827,0.25694370276022827,17,13.5,0.001014032772025278
828,0.2570164699982418,18,29,0.001014032772025278
829,0.257093789993059,19,10,0.0010343128325266747
830,0.2571759242822683,20,26.5,0.0010548614991999533
831,0.25726052403448735,20,15,0.0010967717196456272
832,0.25734758571542415,21,21,0.0010967717196456272
833,0.25743992821726225,22,64,0.0011181368077097576
834,0.25753045733291585,20,64.5,0.0011181368077097576
835,0.25758225296734516,19,7,0.0011181368077097576
836,0.25763512332098626,20,0.5,0.0011397775705292404
837,0.2576920581101229,20,13,0.0011616957752499436
838,0.2577533335985592,21,18,0.0011616957752499436
839,0.2578178164567452,20,3,0.0011616957752499436
840,0.2578855102189727,21,16.5,0.0011616957752499436
841,0.25795664638135046,21,37,0.0011838931890177343
842,0.25803248668602785,20,7.5,0.0011838931890177343
843,0.2581132149161751,21,23,0.0012291327122780499
844,0.2581993087902252,22,2.5,0.00125217835606231
845,0.2582910722572672,23,10,0.00125217835606231
846,0.25838013140208327,21,5,0.00125217835606231
847,0.25847031032833073,21,18,0.0012991302436683727
848,0.25855924518388723,21,18.5,0.0013230400217819108
849,0.2586515096367829,21,22.5,0.0013472413789636104
850,0.258734984600657,18,15.5,0.0013472413789636104
851,0.25881601000583443,18,27,0.0013717360823593387
852,0.2589015224888941,19,17,0.0013965258991149635
853,0.2589902673762699,19,23.5,0.0014726837009998944
854,0.2590822906137546,20,21,0.0014726837009998944
855,0.2591790182880632,20,26,0.0014986716426537822
856,0.2592794499001104,20,3,0.0015249635333969046
857,0.2593630406120389,17,24,0.0015515611403751296
858,0.25944763359019873,18,14.5,0.0015515611403751296
859,0.2595363602170673,18,11,0.0015784662307343248
860,0.2596294431530239,19,4,0.0016056805716203578
861,0.2597271707373693,20,13.5,0.0016056805716203578
862,0.2598298186448588,21,7,0.0016056805716203578
863,0.2599376766874148,22,18.5,0.0016332059301790958
864,0.26001733078739886,21,11,0.001661044073556407
865,0.2601005439191604,21,8.5,0.0016891967688981591
866,0.26018375116043563,20,9,0.0017176657833502195
867,0.2602671436575027,20,13,0.0017176657833502195
868,0.26035511718570736,21,21.5,0.0017755598381687353
869,0.26044672396581586,20,3,0.0018049884128269267
870,0.2605415519583168,20,23,0.0018049884128269267
871,0.26064092004307593,21,9,0.0018648174923705132
872,0.2607417492629433,20,5,0.001895221531547644
873,0.26084612131575113,20,25.5,0.0019259542598561565
874,0.260955151565066,20,24.5,0.0019570174444419187
875,0.26103510401817737,16,23.5,0.0019570174444419187
876,0.26108600046988434,17,15,0.0019570174444419187
877,0.261136509622122,16,14,0.0019884128524507976
878,0.2611830158944451,15,5,0.0019884128524507976
879,0.2612251396450164,16,19.5,0.0019884128524507976
880,0.26126947939650574,15,4.5,0.0020201422510286618
881,0.26131150713215157,14,17.5,0.002052207407321378
882,0.26134919063420614,14,16.5,0.0021173520616348386
883,0.26138925124197704,14,15.5,0.002150435093947318
884,0.2614318338614253,15,7,0.0022517482172581646
885,0.26147704599392474,15,13.5,0.0023917144166563055
886,0.26152520631477993,16,12.5,0.002612354948252765
887,0.26157653395007857,17,11.5,0.0026503983590157217
888,0.2616312621630752,18,0.5,0.0031360948664460107
889,0.26168963069655926,18,2,0.00367777455496327
890,0.26174846575655225,18,8.5,0.00367777455496327
891,0.26180938899391226,15,7.5,0.004492376963668489
892,0.26187223076263594,16,6.5,0.004657386859778573
893,0.26193690889044025,16,5.5,0.004941297987495857
894,0.2620034057058668,17,4.5,0.005117059199064688
895,0.26207378376266727,18,3.5,0.0052969396276509985
896,0.2621482904612632,19,2.5,0.005926903567521275
897,0.2622125974884354,19,1.5,0.007035559048602499
898,0.26226629486634256,20,0.5,0.01747088762046496
