"t","S [м²]","N активних","T життя [с]"
844,0.746822547204013,6,1
845,0.7469128679928039,7,1.5
846,0.747243520619594,7,5.25
847,0.7473723259183913,8,5.5
848,0.7478129342880571,8,3.5
849,0.7479817948931877,9,4
850,0.7484742395416377,8,0.25
851,0.7485959762569644,7,3.75
852,0.7489721819772317,7,2.25
853,0.7490837085164344,8,0.5
854,0.7494481332642506,7,4.25
855,0.749567513785087,8,3
856,0.7499287969402498,8,0.75
857,0.7499994827749558,6,0.5
858,0.7501502792223279,3,4.75
859,0.7501816951488638,4,2.5
860,0.750314427438478,5,0.75
861,0.7503544827448113,5,2.5
862,0.7505099915811638,5,3.25
863,0.7505484760911704,5,0.25
864,0.7506655004175167,4,2.5
865,0.750711838909157,5,1.25
866,0.7508642061528561,5,1.25
867,0.7509254672096012,6,1.25
868,0.7510731220643199,5,0.25
869,0.7510958986110585,3,1.5
870,0.7511084649816728,2,4.5
871,0.7511186751577971,3,2.25
872,0.7511563742696401,3,0.5
873,0.7511752238255617,4,1.75
874,0.7512537636419013,4,0.5
875,0.7512922481519079,5,0.5
876,0.7513684317737573,2,2
877,0.7513927791168227,3,3.75
878,0.7514948808780643,4,1.5
879,0.7515412193697047,5,5
880,0.7516229007786981,4,3
881,0.7516551021033974,5,1.75
882,0.7517642724481096,5,2.25
883,0.7518161087268939,6,2.5
884,0.7519928233136581,5,0.5
885,0.7520462303887693,6,5
886,0.7522276573645139,5,2.75
887,0.752277137448808,5,2.5
888,0.7524389294704679,5,2.75
889,0.7524711307951671,5,2.25
890,0.7526156440572322,6,2.25
891,0.7526824029011211,7,6.25
892,0.7528771816456435,6,0.25
893,0.7529478674803494,6,1.75
894,0.7531300798542574,5,1.5
895,0.7531536417991593,4,1
896,0.7532510311714206,4,0.25
897,0.7532800909034663,3,1.75
898,0.7533609869142961,3,0.75
899,0.7533971152298125,4,4.25
900,0.7535196373433023,3,0.5
901,0.7535620488441259,4,1.5
902,0.7537112744951713,4,2.5
903,0.7537733209500798,5,1.25
904,0.7538605001462169,4,0.5
905,0.7538989846562234,5,2
906,0.7540152235844061,4,2.25
907,0.754066274465027,5,1.75
908,0.7541259647254452,4,2
909,0.7541448142813668,4,0.75
910,0.7542225686995431,3,1.25
911,0.754234349671994,3,1.25
912,0.7542854005526148,3,5.5
913,0.7542956107287391,3,4.5
914,0.7543246704607848,3,1.25
915,0.7543435200167063,4,7.5
916,0.7544385531944774,5,3.25
917,0.7544770377044839,5,1.5
918,0.7546404005224706,6,2.75
919,0.7547134425516666,7,3.75
920,0.754977336334568,7,0.25
921,0.7550817942903,7,0.25
922,0.7553904557685152,6,3.5
923,0.7554815619554692,6,1
924,0.7556637743293774,5,0.5
925,0.7557273915806126,5,3
926,0.7559253119177886,4,2
927,0.7559889291690239,5,0.25
928,0.7562159092382458,5,5
929,0.7563070154251998,6,2
930,0.7564538848817552,4,1.25
931,0.7564727344376768,4,2
932,0.7565677676154479,5,4.25
933,0.7565929003566767,4,0.25
934,0.7566950021179184,4,5.25
935,0.7567279888407811,4,0.25
936,0.7568536525469246,4,3
937,0.756907845020199,5,0.25
938,0.7570743494308393,4,2.25
939,0.7571222587188066,5,1.25
940,0.7573138958706754,6,6.75
941,0.7573688737421134,6,1
942,0.7575408759398973,5,1.25
943,0.7575801458480671,4,6
944,0.7577364400825832,5,1.5
945,0.7577615728238121,4,1.5
946,0.7578754555575047,5,0.25
947,0.7579265064381255,5,1
948,0.7580702343020271,4,1.25
949,0.7581204997844846,4,0.75
950,0.7583042829547196,4,1.25
951,0.7583671148077914,4,2.25
952,0.7585940948770132,5,2
953,0.7586765616841701,5,2.75
954,0.758883906799307,5,5.75
955,0.7589161081240062,5,4.75
956,0.7589977895329996,4,4.25
957,0.7590299908576988,5,1.5
958,0.7591564399620058,5,0.75
959,0.7592035638518096,6,4
960,0.7593677120679596,5,0.75
961,0.7594336855136852,6,0.25
962,0.7596645925737239,5,5.5
963,0.7597556987606779,6,0.75
964,0.760050223071952,5,5.75
965,0.760115411119514,5,4
966,0.7602834863264809,5,0.25
967,0.7603149022530169,4,0.75
968,0.7604421367554872,4,4.5
969,0.7604947584324349,5,1.5
970,0.7607005327512449,6,3.5
971,0.7607877119473822,7,3.5
972,0.761094017231107,7,1.25
973,0.7611890504088782,7,3.25
974,0.7614301676450412,7,0.25
975,0.7615212738319954,6,0.75
976,0.7617710304479557,5,0.75
977,0.7618558534496026,6,0.25
978,0.7619312516732888,2,2.5
979,0.7619540282200273,3,0.25
980,0.7619713069796221,2,2.25
981,0.761983087952073,3,1.25
982,0.7620474906014716,4,2.75
983,0.7620812627224978,5,4.75
984,0.7621456653718963,4,4.5
985,0.7621645149278179,4,0.75
986,0.7622540503184452,4,2.5
987,0.7622941056247784,5,4
988,0.7624244817199023,5,4
989,0.7624778887950134,6,3.75
990,0.7626954440862744,7,0.75
991,0.7627896918658822,8,1.75
992,0.7630512294542934,6,4
993,0.7631368378541038,7,2
994,0.763356749339855,6,1
995,0.7634164396002733,6,1.25
996,0.7635955103815276,4,0.5
997,0.7636206431227565,4,1.25
998,0.7636874019666452,3,0.75
999,0.7637188178931812,4,1.25
1000,0.7637824351444162,2,1.5
1001,0.7637926453205405,3,4.5
1002,0.7638217050525862,3,1
1003,0.7638405546085077,4,4.75
1004,0.7638931762854553,3,0.25
1005,0.763914382035867,3,0.5
1006,0.7639976342411872,3,2.5
1007,0.7640337625567034,4,1.5
1008,0.7641806320132587,5,4
1009,0.7642450346626574,6,0.75
1010,0.7644083974806439,4,0.25
1011,0.7644586629631014,4,8.75
1012,0.7645631209188332,3,0.5
1013,0.764588253660062,4,1
1014,0.7646856430323232,4,0.75
1015,0.7647233421441663,4,1.75
1016,0.7648364394796954,3,1
1017,0.7648662846099046,4,1.75
1018,0.7649754549546166,3,2
1019,0.765011583270133,4,5.5
1020,0.7651466717542372,4,0.5
1021,0.7651977226348582,5,1
1022,0.7653689394344787,4,2
1023,0.7654239173059165,4,1.75
1024,0.7656273354302364,5,0.25
1025,0.7657082314410665,5,1.75
1026,0.7659736960202946,4,4.75
1027,0.7660608752164318,5,0.25
1028,0.7662909968783073,3,1.5
1029,0.7663349791754576,4,1
1030,0.7664331539458822,4,1.5
1031,0.7664598574834377,4,1.25
1032,0.7665431096887578,4,2.75
1033,0.7665831649950912,5,0.25
1034,0.7666734857838818,3,0.25
1035,0.7667103994975615,3,6.75
1036,0.7667873685175743,3,1.75
1037,0.7668125012588032,4,6.25
1038,0.7668886848806526,4,0.75
1039,0.7669208862053519,5,3.5
1040,0.7670277003555739,4,3.5
1041,0.7670708972545608,5,3
1042,0.7672483972394886,6,3
1043,0.7673261516576649,7,0.25
1044,0.7676143927836317,7,0.5
1045,0.7677322025081414,8,1
1046,0.7680981980522845,7,1.75
1047,0.7682081537951604,6,2.5
1048,0.7684594812074474,4,2.75
1049,0.7685168152733756,5,3.25
1050,0.7685867157099179,4,2
1051,0.7686189170346172,5,3
1052,0.7687288727774928,5,0.75
1053,0.7687759966672967,6,3
1054,0.7689110851514009,4,0.5
1055,0.7689542820503878,5,3
1056,0.7690469590336687,4,8
1057,0.7690705209785706,4,0.5
1058,0.7691702665453222,4,4.5
1059,0.7691953992865508,4,5.25
1060,0.7693092820202434,5,0.5
1061,0.7693430541412696,5,2.75
1062,0.7694757864308837,5,0.25
1063,0.7695331204968118,5,1.5
1064,0.769753031982563,6,3.75
1065,0.7698449235676805,7,1.5
1066,0.7701473018605884,6,3.75
1067,0.7702533306126471,7,0.5
1068,0.7705148682010584,5,1.5
1069,0.7706138283696465,6,1.25
1070,0.7708620141892801,6,5
1071,0.7709633305523586,7,0.5
1072,0.7711573238987176,3,1.75
1073,0.7711903106215803,4,1
1074,0.7712774898177173,4,2.75
1075,0.7713041933552728,4,1.25
1076,0.771397655736717,4,1
1077,0.7714377110430504,5,1.75
1078,0.7715680871381742,4,6.25
1079,0.7716207088151219,5,0.75
1080,0.7717393039377948,2,0.75
1081,0.7717510849102457,3,1
1082,0.7718029211890298,3,3.25
1083,0.771820985346788,3,5.25
1084,0.7719042375521081,4,3
1085,0.7719442928584415,5,6.75
1086,0.7721123680654084,6,0.75
1087,0.7721869808909312,7,3
1088,0.7724650118407739,7,0.25
1089,0.7725545472314013,6,1.5
1090,0.7728608525151262,6,3.25
1091,0.7729299675535052,6,4
1092,0.7731726555859949,6,3.25
1093,0.773249624606008,6,1.25
1094,0.7734318369799161,6,4.5
1095,0.7735111621944194,7,4.5
1096,0.773785266153445,7,1.75
1097,0.7738771577385627,7,5.25
1098,0.774176394438817,7,4.75
1099,0.7742235183286209,6,1
1100,0.7743970913227317,6,1
1101,0.774463064768457,6,0.5
1102,0.7747018258101297,5,1.75
1103,0.7747929319970839,6,0.25
1104,0.7749602218058875,4,4
1105,0.7750191266681423,5,4.5
1106,0.7752186178016451,5,2.5
1107,0.775297157617985,6,0.25
1108,0.7754094695553508,4,2.25
1109,0.7754495248616841,5,4.75
1110,0.7756176000686511,6,3.25
1111,0.775692212894174,7,0.25
1112,0.7758909186295134,5,2.75
1113,0.7759419695101342,5,1.75
1114,0.7760833411795457,5,0.75
1115,0.7761367482546568,6,0.5
1116,0.7763205314248917,4,1
1117,0.776364513722042,4,1.75
1118,0.7764595468998129,2,1.75
1119,0.7764697570759371,3,0.25
1120,0.7765058853914534,2,1
1121,0.7765176663639043,3,1
1122,0.7765498676886035,2,3
1123,0.776553009281257,2,0.5
1124,0.776572644235342,2,2.25
1125,0.7765844252077929,3,2.75
1126,0.7766488278571915,4,0.75
1127,0.7766825999782176,5,5
1128,0.7767996243045637,4,0.5
1129,0.7768231862494657,4,5.5
1130,0.7768977990749883,3,0.25
1131,0.7769190048254001,3,1.75
1132,0.777011681808681,4,0.25
1133,0.7770525225131777,4,4.5
1134,0.777201748164223,4,1.75
1135,0.7772575114338244,5,3
1136,0.7774727105305952,6,4
1137,0.7775308299946866,6,0.25
1138,0.7777256087392092,5,1.5
1139,0.7778025777592221,6,0.5
1140,0.7780091374761956,5,3.25
1141,0.7780617591531432,5,4.5
1142,0.7781725002941823,4,1.75
1143,0.7782125556005156,5,1.75
1144,0.7783547126680904,5,1.75
1145,0.7784018365578943,6,1.5
1146,0.7785636285795541,5,4.25
1147,0.7786021130895606,5,1
1148,0.7787183520177433,4,2.25
1149,0.7787560511295863,4,0.25
1150,0.7788361617422529,3,2.25
1151,0.7788628652798084,4,1.75
1152,0.7789814604024814,5,0.25
1153,0.7790191595143245,4,1.5
1154,0.7791589603874091,4,0.5
1155,0.7791691705635333,3,2.75
1156,0.7791903763139449,2,0.75
1157,0.7792005864900692,3,2.5
1158,0.779247710379873,3,0.25
1159,0.7792689161302847,3,4
1160,0.7793435289558074,3,1.25
1161,0.7793670909007093,4,0.25
1162,0.7794299227537812,3,2.25
1163,0.7794464161152125,3,0.75
1164,0.7795194581444085,3,1
1165,0.7795508740709444,4,0.75
1166,0.779671039989944,3,0.5
1167,0.7796741815825976,2,0.75
1168,0.7796812501660682,1,2.75
1169,0.7796843917587217,2,2
1170,0.7797134514907674,3,3.75
1171,0.779732301046689,4,2.5
1172,0.77982733422446,5,2.5
1173,0.7798611063454862,5,2.25
1174,0.7799726328846885,5,3.5
1175,0.7800197567744924,6,0.75
1176,0.7801784072034987,5,2
1177,0.7802396682602437,6,2
1178,0.7803268474563807,4,6.5
1179,0.7803606195774069,5,3.25
1180,0.7804964934596746,5,3
1181,0.780536548766008,5,2
1182,0.780631581943779,5,0.75
1183,0.7806787058335829,6,0.25
1184,0.7808530642258571,5,0.75
1185,0.780911969088112,5,1
1186,0.7810360619979286,3,8.25
1187,0.7810666925263011,3,1.75
1188,0.7811876438434644,4,0.25
1189,0.7812379093259219,4,5
1190,0.7814154093108495,4,1.25
1191,0.7814805973584116,5,0.25
1192,0.7815826991196533,4,0.75
1193,0.7816203982314963,4,2.5
1194,0.7817594137064175,4,0.5
1195,0.7818167477723457,5,1.75
1196,0.7820201658966656,5,0.25
1197,0.7821010619074955,5,2.25
1198,0.782345320736312,4,3
1199,0.7823955862187695,4,0.5
1200,0.7825754423981875,4,0.5
1201,0.7826469136310567,5,0.25
1202,0.782831482199455,3,3.75
1203,0.7828495463572132,3,0.5
1204,0.7829037388304876,2,1
1205,0.7829155198029385,3,0.25
1206,0.7829610728964155,2,1
1207,0.7829791370541737,3,0.75
1208,0.7830498228888794,2,1
1209,0.7830741702319447,3,0.5
1210,0.7831095131492974,1,1.5
1211,0.783112654741951,2,1.75
1212,0.7831417144739967,3,2.5
1213,0.7831605640299183,4,0.5
1214,0.7831990485399247,2,3.25
1215,0.7832108295123756,3,4.25
1216,0.7832752321617742,4,2.25
1217,0.7833090042828004,5,2.5
1218,0.7834040374605714,5,7.25
1219,0.7834511613503753,6,4.25
1220,0.7836498670857148,7,0.25
1221,0.7836993471700089,5,0.25
1222,0.7838493582192178,4,1.25
1223,0.7839066922851458,5,2
1224,0.78403942457476,5,2.5
1225,0.7840904754553809,5,1.75
1226,0.7842915373852105,6,0.25
1227,0.7843614378217529,5,5.5
1228,0.7845200882507591,4,4.25
1229,0.784578993113014,5,0.75
1230,0.7847439267273275,4,1
1231,0.7848091147748893,5,0.5
1232,0.7850360948441112,4,2.25
1233,0.7850737939559543,4,1.5
1234,0.78522537580149,5,1.5
1235,0.7852913492472154,6,4.25
1236,0.7855246125017443,6,3.25
1237,0.7855756633823653,5,1.25
1238,0.7856691257638095,4,3.5
1239,0.7857013270885088,5,1
1240,0.7858152098222014,5,1
1241,0.7858615483138419,5,2.25
1242,0.7860414044932598,5,1.25
1243,0.7860924553738807,5,0.75
1244,0.7862008403204296,4,2.75
1245,0.7862385394322726,4,1.75
1246,0.7862675991643183,3,1.25
1247,0.7862864487202399,4,3.5
1248,0.7863697009255599,4,1
1249,0.7863948336667888,4,2.5
1250,0.7864639487051676,3,2.25
1251,0.7864875106500695,4,1.25
1252,0.7865966809947817,5,1.25
1253,0.786648517273566,6,0.75
1254,0.7867435504513371,3,4.75
1255,0.7867466920439907,2,0.75
1256,0.7867702539888927,2,1.75
1257,0.7867820349613436,3,1
1258,0.7868464376107421,4,1.5
1259,0.7868731411482977,4,6.75
1260,0.7869666035297419,4,0.5
1261,0.7870066588360752,5,1.5
1262,0.7871228977642579,4,0.25
1263,0.7871715924503886,4,0.75
1264,0.7872658402299962,2,1
1265,0.7872886167767348,3,1
1266,0.7873789375655253,3,2.25
1267,0.787407997297571,3,0.5
1268,0.7875148114477931,3,0.5
1269,0.7875587937449434,4,2.5
1270,0.7877127317849691,4,1.25
1271,0.7877614264710999,4,1
1272,0.7879027981405115,4,0.25
1273,0.7879169353074525,2,2
1274,0.7879444242431715,2,3
1275,0.7879546344192957,3,2.25
1276,0.7880143246797139,4,4.5
1277,0.7880331742356355,4,0.5
1278,0.7881187826354458,4,1.5
1279,0.788158837941779,5,2.75
1280,0.788257798110367,4,0.25
1281,0.788289214036903,4,1.5
1282,0.7883866034091642,4,2.75
1283,0.7884313711044779,5,1.75
1284,0.7885735281720527,4,4.75
1285,0.7886198666636932,5,3.75
1286,0.7887031188690132,4,1.25
1287,0.7887368909900394,5,0.75
1288,0.788842919742098,4,2
1289,0.7888743356686339,4,2.5
1290,0.789007067958248,5,2
1291,0.7890667582186663,6,1.25
1292,0.7892654639540058,5,2.25
1293,0.789325154214424,6,0.25
1294,0.7894084064197442,2,0.5
1295,0.7894201873921951,3,1.75
1296,0.7894680966801623,3,0.75
1297,0.7894783068562865,3,7
1298,0.7895136497736392,2,1.25
1299,0.7895238599497635,3,2
1300,0.7895835502101817,4,2.25
1301,0.7896071121550836,4,1
1302,0.7897162824997959,5,2.25
1303,0.7897476984263317,4,1
1304,0.7898804307159458,5,0.75
1305,0.7899181298277889,4,1.75
1306,0.7900571453027101,4,0.25
1307,0.7900972006090435,3,4
1308,0.7902346452876379,3,1.75
1309,0.7902833399737687,4,4.25
1310,0.790467908542167,5,0.5
1311,0.7905001098668663,5,2.5
1312,0.7906029970262712,4,2.5
1313,0.7906461939252581,5,1.25
1314,0.7908236939101859,6,1.75
1315,0.7908755301889702,6,3
1316,0.7910231850436888,5,0.25
1317,0.791080519109617,5,0.75
1318,0.7911284283975841,2,0.5
1319,0.7911449217590154,3,4
1320,0.7912069682139238,3,4
1321,0.791217178390048,3,1.25
1322,0.7912768686504662,4,2
1323,0.7913090699751655,5,1.25
1324,0.7914229527088581,5,1
1325,0.7914763597839692,6,2.25
1326,0.7916428641946094,4,1.25
1327,0.7916742801211454,4,1.75
1328,0.7917810942713673,4,0.25
1329,0.7918023000217791,3,1.75
1330,0.7918337159483149,2,1.25
1331,0.7918439261244391,3,0.5
1332,0.7918824106344455,2,0.5
1333,0.7918855522270991,2,0.5
1334,0.7918886938197527,1,3
1335,0.7918918354124063,2,3.25
1336,0.791920895144452,3,3.25
1337,0.7919397447003735,4,1.5
1338,0.7920347778781446,5,3.5
1339,0.7920819017679485,6,0.25
1340,0.792227200428177,4,0.5
1341,0.7922735389198174,5,0.25
1342,0.7923638597086081,3,2.25
1343,0.7923819238663663,3,0.5
1344,0.7924557512937257,3,0.5
1345,0.7924887380165884,4,0.75
1346,0.7925311495174118,2,0.5
1347,0.7925342911100653,2,3.75
1348,0.7925468574806797,2,1.25
1349,0.7925570676568039,3,4.75
1350,0.7926167579172221,4,0.25
1351,0.7926379636676338,3,1.25
1352,0.7927306406509147,4,1
1353,0.7927738375499016,5,4.25
1354,0.7928892910799209,3,1.5
1355,0.7929191362101301,4,3.75
1356,0.7930471561107638,5,1.25
1357,0.7931052755748552,6,3.25
1358,0.7932709945873321,5,0.5
1359,0.793314191486319,5,1.75
1360,0.7934751981098154,5,0.75
1361,0.7935443131481944,6,3.75
1362,0.7936731184469914,3,1.75
1363,0.7937029635772006,4,5.75
1364,0.7937626538376188,4,1.25
1365,0.7937948551623181,5,3.75
1366,0.7939142356831544,5,1.25
1367,0.7939574325821414,5,4.75
1368,0.7941105852240038,5,0.75
1369,0.7941537821229907,5,3
1370,0.7943187157373041,5,3.5
1371,0.7943878307756831,6,1.25
1372,0.7946281626136826,6,2
1373,0.7947122002171663,7,2
1374,0.7949635276294533,6,0.25
1375,0.7950208616953814,5,1.25
1376,0.7951967908839824,4,1.25
1377,0.7952282068105184,4,1.5
1378,0.7952572665425641,3,2
1379,0.7952674767186884,3,1.25
1380,0.7953051758305314,3,2.5
1381,0.795324025386453,4,1.5
1382,0.7953750762670738,3,2
1383,0.7953939258229954,4,3.25
1384,0.7954669678521913,4,6
1385,0.7955007399732175,5,5.25
1386,0.7955824213822108,4,0.5
1387,0.7956146227069101,5,0.25
1388,0.7957308616350929,4,1.75
1389,0.7957819125157137,5,1.5
1390,0.7959146448053279,5,0.25
1391,0.795971978871256,5,1.5
1392,0.7961447664672032,4,2
1393,0.7962083837184385,5,1
1394,0.7964251536115362,5,3.5
1395,0.7965029080297126,5,3.25
1396,0.7966262155413659,3,1.25
1397,0.7966450650972875,4,0.75
1398,0.7967346004879148,4,0.5
1399,0.7967660164144507,4,2.75
1400,0.7968822553426335,4,0.75
1401,0.7969333062232544,5,1.25
1402,0.7969804301130582,3,3.25
1403,0.7970039920579601,4,5.25
1404,0.7970644677165417,3,2.25
1405,0.7970833172724633,4,5.25
1406,0.7971783504502343,5,1
1407,0.7972254743400382,6,1
1408,0.7974171114919071,6,2.75
1409,0.7974532398074233,4,0.75
1410,0.7975946114768349,4,2.75
1411,0.7976519455427629,5,0.5
1412,0.7978624322505533,5,0.5
1413,0.7979472552522003,6,4.25
1414,0.7980988370977359,4,0.75
1415,0.7981561711636641,5,2.25
1416,0.7982197884148992,3,0.5
1417,0.7982433503598011,4,2
1418,0.798336027343082,4,1.25
1419,0.7983792242420689,5,2.5
1420,0.7985072441427026,5,0.5
1421,0.7985433724582189,4,0.5
1422,0.798577144579245,2,6.5
1423,0.7985936379406763,3,4.5
1424,0.7986376202378266,3,1.25
1425,0.7986564697937482,4,1
1426,0.7987515029715192,5,2.5
1427,0.7987829188980551,4,1.75
1428,0.7989156511876693,5,1.5
1429,0.7989753414480876,6,1.5
1430,0.799199965322819,6,2.75
1431,0.7992871445189562,7,2
1432,0.7994442241516357,4,1.25
1433,0.7994968458285834,5,0.75
1434,0.7996971223602497,5,0.25
1435,0.7997528856298509,3,0.75
1436,0.7997764475747527,1,1.5
1437,0.7997795891674063,2,1.75
1438,0.799808648899452,3,0.75
1439,0.7998274984553736,4,0.75
1440,0.7998573435855826,1,2.75
1441,0.7998604851782362,2,1.5
1442,0.7998895449102819,3,0.25
1443,0.7999060382717132,3,3
1444,0.7999625869394777,3,2.5
1445,0.7999877196807066,4,0.5
1446,0.8000544785245953,3,1.75
1447,0.8000796112658239,4,3.25
1448,0.8001934939995166,5,0.25
1449,0.8002249099260526,4,0.5
1450,0.8002688922232027,2,1
1451,0.800285385584634,3,2
1452,0.8003568568175031,3,0.25
1453,0.8003843457532221,3,1.25
1454,0.800427542652209,3,1.25
1455,0.8004377528283332,3,3.25
1456,0.8004668125603789,3,3
1457,0.8004770227365031,3,2.5
1458,0.8005367129969213,4,1.5
1459,0.8005689143216206,5,2.5
1460,0.8007134275836857,6,1.75
1461,0.8007801864275745,7,2.25
1462,0.8008893567722868,4,1.25
1463,0.8009215580969861,5,1.75
1464,0.801006381098633,4,0.5
1465,0.8010299430435349,4,1.25
1466,0.8010613589700707,2,0.25
1467,0.8010692129517047,2,1.5
1468,0.801081779322319,2,1.25
1469,0.8010919894984433,3,1.5
1470,0.8011296886102863,3,2.25
1471,0.8011398987864106,3,3.25
1472,0.8011775978982536,3,1.75
1473,0.8011964474541752,4,1
1474,0.8012914806319462,5,0.25
1475,0.8013142571786847,3,0.5
1476,0.8013770890317564,2,1.75
1477,0.801399865578495,3,3.25
1478,0.8014289253105407,3,5
1479,0.8014477748664622,4,1.25
1480,0.8015176753030046,4,1.75
1481,0.8015498766277038,5,1.25
1482,0.8016637593613964,5,4
1483,0.8017171664365076,6,1
1484,0.8018106288179518,4,4.75
1485,0.8018436155408145,4,0.25
1486,0.801969279246958,4,2.5
1487,0.8020234717202325,5,1
1488,0.8022017571033236,5,1
1489,0.8022496663912909,5,1.25
1490,0.802408316820297,4,2.25
1491,0.8024546553119376,5,3.5
1492,0.8025567570731792,4,4
1493,0.8026030955648197,5,2.75
1494,0.8027271884746364,5,2.25
1495,0.8027593897993357,5,1.75
1496,0.8029039030614008,6,0.5
1497,0.8029706619052897,7,0.75
1498,0.8031387371122566,3,1.5
1499,0.8031630844553219,3,4
1500,0.8032392680771714,3,1.75
1501,0.803258117633093,4,2.25
1502,0.8033178078935111,4,0.5
1503,0.8033500092182104,5,0.25
1504,0.8034411154051645,3,1.75
1505,0.8034772437206807,4,2.75
1506,0.803574633092942,4,1.5
1507,0.8035934826488635,4,0.75
1508,0.8036578852982621,3,1.5
1509,0.8036830180394907,4,0.25
1510,0.8037317127256214,2,1.25
1511,0.8037434936980723,3,1.25
1512,0.803772553430118,3,2.25
1513,0.8037827636062422,3,3
1514,0.8038118233382879,3,0.25
1515,0.8038283166997193,3,3.25
1516,0.803906856516059,4,2
1517,0.8039304184609609,4,0.75
1518,0.8040340910185294,4,3.25
1519,0.804059223759758,4,0.5
1520,0.8041503299467122,3,0.75
1521,0.8041817458732481,4,0.5
1522,0.8042241573740715,2,1.5
1523,0.8042422215318297,3,1
1524,0.8043254737371498,4,2
1525,0.8043372547096007,3,2.5
1526,0.8043663144416464,3,0.75
1527,0.804385163997568,4,1
1528,0.8044542790359469,3,1.75
1529,0.8044707723973782,3,0.5
1530,0.8045053299165678,2,3.75
1531,0.8045171108890187,3,3.5
1532,0.8045563807971885,3,2
1533,0.8045752303531101,4,3.25
1534,0.8046702635308811,5,3.75
1535,0.804717387420685,6,1.5
1536,0.8049027413872468,6,2.25
1537,0.8049757834164428,7,0.25
1538,0.805130506854632,4,1.75
1539,0.8051768453462725,5,1
1540,0.8052954404689455,5,1
1541,0.8053284271918082,4,0.75
1542,0.805377907276102,1,4.5
1543,0.8053810488687556,2,0.75
1544,0.8054046108136576,2,0.25
1545,0.8054140355916183,2,2.25
1546,0.8054619448795854,3,2.5
1547,0.8054870776208143,4,1.5
1548,0.8056009603545069,5,1
1549,0.8056543674296179,6,1.25
1550,0.8057933829045391,4,0.5
1551,0.8058460045814868,5,1.75
1552,0.8058585709521011,2,0.75
1553,0.8058687811282254,3,2.25
1554,0.8059041240455781,2,0.75
1555,0.8059143342217023,3,1.25
1556,0.8059614581115061,3,0.75
1557,0.805985020056408,4,1.25
1558,0.8060015134178393,2,2
1559,0.8060117235939636,3,0.25
1560,0.8060290023535583,2,0.25
1561,0.8060384271315191,2,1.5
1562,0.8060729846507085,2,1
1563,0.8060831948268328,3,3
1564,0.8061138253552051,2,0.75
1565,0.8061240355313294,3,2.5
1566,0.8061711594211332,3,1.5
1567,0.8061947213660351,4,2.25
1568,0.8063038917107473,5,0.5
1569,0.8063360930354466,5,2.25
1570,0.806394212499538,3,3.5
1571,0.80641777444444,4,1.25
1572,0.8064774647048581,4,2.5
1573,0.8065096660295574,5,0.5
1574,0.8065646439009952,3,1.25
1575,0.8065913474385508,4,0.25
1576,0.8066981615887728,4,2.75
1577,0.8067374314969428,4,0.5
1578,0.8067570664510277,2,1.25
1579,0.8067688474234787,3,0.5
1580,0.8068238252949165,3,0.5
1581,0.8068418894526747,3,4.5
1582,0.8068709491847202,2,2
1583,0.8068811593608445,3,2.25
1584,0.8069408496212627,4,0.5
1585,0.806973050945962,5,0.75
1586,0.8070822212906742,3,2.25
1587,0.8071183496061904,4,0.25
1588,0.8072039580060008,3,1.5
1589,0.8072416571178438,4,0.5
1590,0.8073241239250005,3,3
1591,0.8073359048974514,3,4
1592,0.8073649646294971,3,1.5
1593,0.8073838141854187,4,1.25
1594,0.8074788473631898,5,0.25
1595,0.8075236150585035,5,0.75
1596,0.8076147212454575,2,1.25
1597,0.8076374977921961,3,0.75
1598,0.8077293893773135,3,2.75
1599,0.8077325309699671,2,3.75
1600,0.8077615907020128,3,0.75
1601,0.8077804402579344,4,0.25
1602,0.8078511260926401,3,1.25
1603,0.807882542019176,4,0.5
1604,0.8079681504189863,3,1
1605,0.8079909269657248,3,2.5
1606,0.8080569004114501,2,0.25
1607,0.8080647543930841,2,0.25
1608,0.80809617031962,2,1.75
1609,0.8081126636810513,3,1.5
1610,0.8081566459782016,3,0.25
1611,0.808173139339633,3,1.25
1612,0.8082045552661687,2,0.25
1613,0.8082124092478028,2,1.75
1614,0.8082249756184171,2,0.5
1615,0.8082351857945413,3,0.5
1616,0.8082571769431164,1,1
1617,0.80826031853577,2,2.25
1618,0.808282309684345,2,2
1619,0.8082925198604692,3,0.25
1620,0.8083404291484365,3,3.5
1621,0.8083655618896651,4,0.75
1622,0.8084111149831422,2,0.75
1623,0.8084228959555931,3,1.5
1624,0.8084747322343773,3,1.25
1625,0.8084998649756061,4,2.25
1626,0.8085917565607236,4,0.25
1627,0.8086208162927694,3,0.5
1628,0.8086545884137954,2,2
1629,0.8086710817752267,3,1.75
1630,0.8087001415072724,3,0.75
1631,0.808718991063194,4,2
1632,0.8087763251291219,2,2.25
1633,0.8087865353052461,3,2.75
1634,0.8088462255656643,4,2.75
1635,0.8088650751215859,4,1.75
1636,0.8089601082993569,5,2.5
1637,0.8089923096240562,5,0.25
1638,0.8090951967834612,3,0.5
1639,0.8091219003210167,4,1.5
1640,0.8091863029704152,3,1.75
1641,0.809211435711644,4,1
1642,0.809249134823487,3,1.75
1643,0.809260915795938,3,1.5
1644,0.8093001857041078,3,1.25
1645,0.8093190352600294,4,4
1646,0.8093669445479965,3,5.5
1647,0.8093771547241208,3,1
1648,0.8094368449845389,4,3.25
1649,0.8094619777257676,4,0.5
1650,0.8095664356814994,4,2.25
