"t","V [м³]","N активних","T життя [с]","V вкінці [м³]"
535,0.03695084845074217,376,365,0.00011934831951171531
536,0.03714922186762546,377,141,0.00012031862632091596
537,0.03734881573434975,378,359,0.00012031862632091596
538,0.03754877255634193,377,395,0.00012031862632091596
539,0.03774995439448008,378,253,0.00012031862632091596
540,0.03794941952344985,376,259,0.00012129417801905175
541,0.03815010546982701,377,575,0.00012227498874328965
542,0.038352017563323515,378,92,0.00012227498874328965
543,0.03855516114778846,379,134,0.00012227498874328965
544,0.03875848466775806,378,251,0.00012227498874328965
545,0.038963044273275266,379,96,0.00012425244381873953
546,0.03916751775281537,378,286,0.00012425244381873953
547,0.039373230187748,379,347,0.00012425244381873953
548,0.0395801869360595,380,684,0.00012524911644428544
549,0.03978839336987332,381,282,0.0001262511046446012
550,0.03999785487545,382,92,0.0001262511046446012
551,0.04020764799655162,382,750,0.0001292891040658371
552,0.040418701872557285,383,33,0.0001292891040658371
553,0.040631021918001824,384,155,0.00013031249593690176
554,0.04084368884475545,383,395,0.00013134127406857102
555,0.04105762578625742,384,330,0.00013134127406857102
556,0.04127018405474599,383,191,0.00013237545259801178
557,0.04147962504729342,382,168,0.00013237545259801178
558,0.0416889154201081,381,9,0.000133415045662391
559,0.0418994629145749,382,435,0.000133415045662391
560,0.042110223100362075,381,189,0.00013446006739887563
561,0.042322243843132955,382,211,0.00013551053194463258
562,0.042528823800602536,377,202,0.00013656645343682885
563,0.04273178862530392,375,369,0.00013656645343682885
564,0.04293597893267776,376,208,0.00013762784601263134
565,0.04313587166146739,373,347,0.00013762784601263134
566,0.043335157041071916,372,48,0.000138694723809207
567,0.04353494233681757,371,370,0.000138694723809207
568,0.043734968697177766,370,239,0.00013976710096372277
569,0.04393373876997866,369,471,0.00013976710096372277
570,0.0441337101933081,370,455,0.00014084499161334558
571,0.044334888197917824,371,289,0.00014192840989524236
572,0.044537278028696725,372,30,0.00014192840989524236
573,0.044740884944671,373,125,0.00014192840989524236
574,0.04494571421900391,374,71,0.00014192840989524236
575,0.04515062190984556,373,315,0.00014301736994658013
576,0.04535423060474666,372,299,0.00014411188590452573
577,0.04555905918400219,373,519,0.00014411188590452573
578,0.045763419215133716,373,157,0.00014521197190624615
579,0.04596900276387158,374,435,0.00014521197190624615
580,0.04617123384840296,372,457,0.00014521197190624615
581,0.046372571574724714,371,493,0.00014521197190624615
582,0.04657512059000342,372,464,0.00014521197190624615
583,0.04677888615326511,373,315,0.00014521197190624615
584,0.04698387353767306,374,315,0.00014631764208890836
585,0.0471900376409523,373,93,0.00014631764208890836
586,0.04739606845666544,372,143,0.00014631764208890836
587,0.04760332659288277,373,316,0.00014966829909421483
588,0.04781181732276752,374,125,0.00014966829909421483
589,0.048019642104910214,373,399,0.00015079644737231345
590,0.048228701247866206,374,263,0.00015079644737231345
591,0.04843900003893597,375,171,0.00015193025051718855
592,0.048650543779557104,376,197,0.000153069722666007
593,0.04886156025804379,375,264,0.00015421487795593583
594,0.04907316258072851,375,222,0.00015536573052414197
595,0.04928578874531744,375,377,0.00015536573052414197
596,0.049499664256116654,376,163,0.00015536573052414197
597,0.049714794428700894,377,651,0.0001565222945077923
598,0.04992960533693177,375,95,0.00015768458404405376
599,0.05014534235683176,375,337,0.00015768458404405376
600,0.05036233601772022,376,471,0.00015768458404405376
601,0.05057733395831351,374,482,0.00015885261327009342
602,0.050791918808532587,373,142,0.00015885261327009342
603,0.05100775443281582,374,278,0.00015885261327009342
604,0.051222922441171215,373,235,0.00016002639632307808
605,0.05143934296246235,374,478,0.00016120594734017472
606,0.05165702128398954,375,27,0.00016120594734017472
607,0.05187320117420587,373,84,0.00016120594734017472
608,0.05209063521726936,374,109,0.00016477934954780605
609,0.05230858605625125,373,2,0.00016598211379302008
610,0.05252779533164183,374,187,0.00016598211379302008
611,0.05274572783471829,373,194,0.0001671907166881808
612,0.0529649208382297,374,206,0.0001671907166881808
613,0.05318537962947654,375,89,0.0001671907166881808
614,0.05340397859865785,372,230,0.0001684051723704552
615,0.053622340852759715,371,189,0.0001684051723704552
616,0.05383921195383555,368,302,0.00017085169864501258
617,0.05405437694861816,366,243,0.00017085169864501258
618,0.05427077668591773,367,346,0.00017208379751162953
619,0.05448711786471554,366,246,0.00017208379751162953
620,0.05470469693861844,367,32,0.00017208379751162953
621,0.0549235190959666,368,591,0.00017208379751162953
622,0.0551435895392376,369,413,0.00017456573738937453
623,0.05536432722615767,368,297,0.00017456573738937453
624,0.05558631810459745,369,112,0.00017456573738937453
625,0.05580877648501075,369,17,0.0001758156066748365
626,0.0560301941696607,368,203,0.0001758156066748365
627,0.056252510129898084,368,66,0.00017707142770758067
628,0.05647608266043809,369,471,0.00017707142770758067
629,0.056700916977895206,370,450,0.00017707142770758067
630,0.05692701831302143,371,258,0.00017707142770758067
631,0.057154391910705406,372,284,0.00017833321462477404
632,0.05738304302997344,373,163,0.0001821545120547185
633,0.05761040565721595,372,209,0.00018344030388137793
634,0.0578384543446767,371,333,0.00018344030388137793
635,0.05806778226431867,372,36,0.00018344030388137793
636,0.058298394675167974,373,298,0.00018473213227832122
637,0.058530296850387784,374,344,0.00018473213227832122
638,0.0587630025374089,373,456,0.00018733395533172722
639,0.058997003346786835,374,554,0.00018996009431227197
640,0.05923135954804825,373,268,0.00018996009431227197
641,0.05946428804860133,372,34,0.00018996009431227197
642,0.05969316135229741,369,258,0.00018996009431227197
643,0.05991799984257501,365,46,0.0001912823176181388
644,0.06013914070500286,361,269,0.0001912823176181388
645,0.06035975789613672,360,461,0.0001912823176181388
646,0.060580165800651176,360,719,0.0001926106623172911
647,0.060801810455160185,361,716,0.00019394514254689586
648,0.06101967535666046,356,638,0.00019394514254689586
649,0.06123786765845376,355,211,0.00019394514254689586
650,0.061457278572256385,356,210,0.00019934470151317837
651,0.061676011521724965,355,336,0.00020345948652882124
652,0.06189148190287552,352,196,0.00020484355994005558
653,0.06210680709296539,351,141,0.00020484355994005558
654,0.06232333537245527,352,201,0.00020484355994005558
655,0.06254107171762799,353,243,0.00020484355994005558
656,0.06275655056694149,352,191,0.00020623389611624482
657,0.06297323348111962,353,418,0.00020763050919455595
658,0.0631905248165514,353,129,0.00020903341331215592
659,0.06340822721603004,352,227,0.00021044262260621162
660,0.06362713799220923,353,291,0.00021185815121389003
661,0.06384324970122568,350,400,0.00021185815121389003
662,0.06405836417212987,349,323,0.0002132800132723581
663,0.06427467152539959,350,213,0.0002132800132723581
664,0.06449217670904325,351,454,0.0002132800132723581
665,0.06471088468520647,352,477,0.0002147082229187827
666,0.06492699369402403,350,286,0.00021614279429033086
667,0.06514032406859743,349,377,0.00021614279429033086
668,0.06535282170277695,347,118,0.00021614279429033086
669,0.06556401679494314,347,258,0.00021758374152416947
670,0.06577288869583536,346,314,0.00021758374152416947
671,0.06598201962732515,344,188,0.00021903107875746543
672,0.06619231430447932,345,894,0.00021903107875746543
673,0.0664037776046205,346,669,0.0002204848201273858
674,0.06661465575092865,345,207,0.0002204848201273858
675,0.06682669392247018,345,448,0.00022194497977109744
676,0.06703990492987448,346,491,0.00022194497977109744
677,0.06724991673174299,343,267,0.00022194497977109744
678,0.06745923948338234,341,153,0.00022341157182576729
679,0.06766351750952079,339,345,0.00022488461042856234
680,0.06786866791195698,339,307,0.00022488461042856234
681,0.06807496014744874,340,162,0.00022636410971664945
682,0.06828239902263304,341,479,0.00022785008382719563
683,0.06849098935828371,342,159,0.00022934254689736783
684,0.06869653735911525,341,373,0.00022934254689736783
685,0.06890131610014495,341,236,0.00023084151306433293
686,0.06910723807380967,342,261,0.00023234699646525788
687,0.0693143081150209,343,303,0.00023234699646525788
688,0.0695225310728267,344,43,0.0002338590112373097
689,0.06972896167348377,342,36,0.0002338590112373097
690,0.06993654141611183,343,372,0.00023537757151765522
691,0.07014522467771703,343,669,0.00023537757151765522
692,0.07035506559186767,344,337,0.00023537757151765522
693,0.07056597329427954,343,475,0.00024306905034463222
694,0.07077492487931318,343,365,0.00024306905034463222
695,0.0709825245364971,341,234,0.000244627180555246
696,0.07119127501797484,342,459,0.000244627180555246
697,0.07140118115865766,343,161,0.000244627180555246
698,0.0716106244602756,342,442,0.0002461919552343222
699,0.07182122480654106,343,215,0.0002461919552343222
700,0.07203298704650199,344,236,0.0002461919552343222
701,0.07224281875264467,342,46,0.0002461919552343222
702,0.07244633487030802,339,39,0.0002477633885190277
703,0.07265098623310731,340,235,0.0002525177813785892
704,0.07285262673042116,339,8,0.00025572092882783715
705,0.0730553975248625,340,390,0.00025572092882783715
706,0.07325930342306793,341,489,0.0002573326106268241
707,0.0734643492458116,342,330,0.0002573326106268241
708,0.07366449896237814,338,218,0.0002589510499916089
709,0.07386577097443557,339,125,0.0002622082579672399
710,0.0740681700744837,340,191,0.00026384705485241997
711,0.07427170106915909,341,49,0.00026384705485241997
712,0.07447363669396993,339,609,0.0002654926658520656
713,0.07467659071787576,339,212,0.0002671451051033439
714,0.07488067749877612,340,531,0.00027047052490946597
715,0.07508547581742579,340,16,0.00027047052490946597
716,0.07529115110695235,340,337,0.00027382342736812166
717,0.0754975167968073,339,68,0.0002755102199350669
718,0.07570323155494771,339,198,0.0002755102199350669
719,0.07591008503596716,340,140,0.0002755102199350669
720,0.07611693119393409,340,88,0.0002755102199350669
721,0.07632241332499233,339,181,0.0002789045584300271
722,0.07652903188870876,340,195,0.00028061213263237586
723,0.07673679169171976,341,553,0.0002823266623208597
724,0.07694569755479944,342,32,0.0002823266623208597
725,0.07715200239828787,339,126,0.00028404816163264554
726,0.07735944612016427,340,420,0.00028404816163264554
727,0.07756803352706515,341,123,0.00028577664470490026
728,0.07777776943976462,342,168,0.00028577664470490026
729,0.0779834166929329,339,80,0.00028751212567479085
730,0.07818619676842421,337,297,0.0002892546186794843
731,0.07838096640232814,332,149,0.0002892546186794843
732,0.07857683172557475,333,561,0.0002910041378561475
733,0.0787737974458408,334,297,0.0002945243112740509
734,0.07896841373625117,333,317,0.00029807275902583657
735,0.07916252893242294,332,153,0.00029807275902583657
736,0.07935643246457513,331,167,0.00029985762111985265
737,0.07955142549399101,332,150,0.00029985762111985265
738,0.07974751271420992,333,67,0.00029985762111985265
739,0.07994469883290875,334,208,0.00030164959420884014
740,0.08014298857190082,335,373,0.00030344869242996596
741,0.08034130326063635,334,159,0.00030525492992039706
742,0.08054072497672275,335,96,0.00030525492992039706
743,0.08074125845611065,336,165,0.0003088888792578429
744,0.08094061971931482,334,286,0.00031071661937919143
745,0.08113854029211041,334,247,0.0003125515553185131
746,0.08133756534756674,335,185,0.0003143937012129747
747,0.08153742511555159,334,264,0.0003143937012129747
748,0.0817383954734533,335,390,0.0003162430711997433
749,0.08194022732203403,335,402,0.00031996353999886896
750,0.08214317656050892,336,157,0.0003274917887401489
751,0.08234504452955116,335,176,0.0003274917887401489
752,0.0825480290119831,336,190,0.0003293921232137403
753,0.08275106238073837,336,330,0.0003293921232137403
754,0.082952780905789,335,290,0.0003293921232137403
755,0.08315313988776908,335,324,0.0003293921232137403
756,0.08335382189930149,333,83,0.0003312997948769742
757,0.08355414489747938,333,120,0.00033321481786701746
758,0.08375557374962314,334,133,0.0003351372063210371
759,0.08395439598857003,333,35,0.0003370669743762
760,0.08415188899217628,332,224,0.0003390041361696732
761,0.08435048073875341,333,24,0.0003390041361696732
762,0.08454843772182245,331,29,0.0003409487058386234
763,0.08474749112936703,332,344,0.0003409487058386234
764,0.0849420752200234,329,336,0.0003409487058386234
765,0.08513774210692628,330,67,0.0003429006975202178
766,0.08533449645534084,331,716,0.00034486012535162323
767,0.08553234294466926,332,375,0.0003468270034700067
768,0.08572832237605896,330,31,0.0003488013460125351
769,0.08592538810971262,331,131,0.00035078316711637534
770,0.08612110505867968,331,290,0.00035277248091869436
771,0.08631092236760594,330,289,0.00035476930155665915
772,0.08650118835958032,329,478,0.00035878551988819383
773,0.0866925252443066,330,37,0.0003608049458560975
774,0.08688116114789061,328,542,0.0003648665020820124
775,0.0870665714801224,325,586,0.0003710158092036577
776,0.0872513068474558,325,323,0.00037515349407355066
777,0.08743708637415844,326,196,0.0003793218283213721
778,0.0876211644339148,325,134,0.0003835209250444575
779,0.0878062837973328,326,342,0.0003835209250444575
780,0.08799139860858313,326,280,0.000389877497170627
781,0.08817623015341938,326,439,0.000389877497170627
782,0.08835957217571615,325,142,0.000389877497170627
783,0.08854395097778116,326,47,0.0003963039210386527
784,0.08872755777743375,326,196,0.0003984616509107418
785,0.08891099797999884,324,96,0.0004006271986361492
786,0.08909479510126149,323,236,0.0004006271986361492
787,0.08927950891883991,323,399,0.0004028005783520422
788,0.08946526071784588,324,335,0.00040498180419558735
789,0.0896496589490906,322,306,0.00040717089030395187
790,0.08983509060959494,323,526,0.00040717089030395187
791,0.09001758413562523,320,523,0.00041157269986380647
792,0.09019565221239635,317,243,0.00041600612012894153
793,0.09037472585407116,318,58,0.00041600612012894153
794,0.09054763038009718,314,94,0.00041600612012894153
795,0.09071901552353093,312,182,0.00041823471961890653
796,0.09089137976709172,313,722,0.00041823471961890653
797,0.09106447903023618,313,229,0.0004204712641966925
798,0.09123247883112554,312,241,0.0004227157679994663
799,0.09139824036741519,307,73,0.0004227157679994663
800,0.09156495591036055,308,192,0.00043177365820377923
801,0.09173160642233796,308,130,0.0004340581701889965
802,0.0918992142773425,309,120,0.0004432767999814302
803,0.09206719958056712,309,321,0.00044793466190892306
804,0.09223589307103261,309,295,0.00045262503932038057
805,0.09239996765689032,305,232,0.0004549824566755134
806,0.0925635199733895,305,37,0.0004573480453131383
807,0.09272604426102711,304,106,0.00046689239543189616
808,0.09288944966173145,304,172,0.0004692990525394851
809,0.09305303173225482,303,2,0.0004741371492083107
810,0.09321754204915948,303,266,0.0004765686170438813
811,0.09338299426894889,303,157,0.0004765686170438813
812,0.09354939269167782,304,197,0.0004863776149277776
813,0.09371483394338177,304,203,0.0004863776149277776
814,0.09388122265623312,305,5,0.00048885071671999
815,0.09404856314206793,306,347,0.0004913321877150315
816,0.09421303991383166,304,392,0.000493822042050069
817,0.09437846041453084,305,305,0.000493822042050069
818,0.09454081723328878,304,534,0.0005013420464668278
819,0.09470003231409439,301,342,0.0005038655755335191
820,0.09486017294343878,302,12,0.0005063975586260414
821,0.09502124339074612,303,421,0.0005089380098815613
822,0.09518324793957826,304,261,0.000511486943437246
823,0.0953449050958072,304,405,0.0005140443734302623
824,0.09550396454525445,303,52,0.0005140443734302623
825,0.09566106021497896,303,432,0.0005140443734302623
826,0.09581907812514519,304,215,0.0005166103139977771
827,0.09597802257345177,305,26,0.0005191847792769575
828,0.0961341378330051,304,384,0.0005191847792769575
829,0.09629088115033711,304,81,0.0005217677834049703
830,0.09644853073075565,304,85,0.0005243593405189827
831,0.09660530860874857,302,500,0.0005243593405189827
832,0.09676121766594116,299,230,0.0005269594647561612
833,0.09691803851620899,300,211,0.000529568170253673
834,0.09707566406815626,300,212,0.0005321854711486851
835,0.09723247964526083,300,387,0.0005321854711486851
836,0.09738211772144834,298,375,0.0005374459156798776
837,0.09753264969305768,299,274,0.0005374459156798776
838,0.09767977577610674,297,283,0.0005427409114470745
839,0.09782476325451435,295,178,0.0005427409114470745
840,0.09796868300925149,295,109,0.0005561303047238491
841,0.09811347637257602,296,108,0.0005615471204585777
842,0.09825865745948494,295,54,0.0005642686688226139
843,0.09840356405444817,293,11,0.0005697381172298645
844,0.09854896799494424,293,327,0.0005835661161109885
845,0.09869524572781081,294,460,0.0005891593636891428
846,0.09884240140937511,295,388,0.0005976160685130885
847,0.09899017998865182,295,326,0.0006004528489248621
848,0.09913717888667854,294,129,0.0006061533127770981
849,0.09928505649680966,295,369,0.0006090170244918945
850,0.09943238083241936,294,21,0.0006118897415820324
851,0.09957789618321577,291,300,0.0006118897415820324
852,0.09972428030768836,292,114,0.0006147714781846787
853,0.09987104158114446,291,250,0.0006147714781846787
854,0.10001514042551249,289,53,0.0006176622484370005
855,0.10015795809855127,287,111,0.0006234709464393376
856,0.10030162964469236,288,263,0.0006234709464393376
857,0.10044442660678148,287,261,0.0006263889024636871
858,0.10058789156414587,287,133,0.0006293159486863795
859,0.10073181996376071,286,103,0.0006322520992445822
860,0.10087202482209867,282,262,0.0006381517699161857
861,0.10101306463800963,283,511,0.0006470699118690901
862,0.10115494341231175,284,195,0.0006500609853208591
863,0.10129621141859042,284,344,0.0006500609853208591
864,0.1014383200090347,285,30,0.0006560707562486002
865,0.10157822965740879,283,149,0.0006590894819989062
866,0.10171897229828968,284,97,0.0006897875860293842
867,0.10186055194663265,285,185,0.0006991794220349858
868,0.10200072015436543,285,469,0.0007023288741679966
869,0.10214007984338375,285,602,0.0007054877699285239
870,0.10228027383966519,286,147,0.0007054877699285239
871,0.102418029596408,285,112,0.0007246402523508882
872,0.10255366167971401,284,113,0.0007408629459401728
873,0.10268896357534889,284,81,0.0007474192173303581
874,0.10282080724898776,283,272,0.000750711808278648
875,0.10295283032327494,283,69,0.0007540140549119589
876,0.10308532494040926,282,24,0.0007540140549119589
877,0.10321853038843457,282,58,0.0007875706940979378
878,0.10334888215035268,282,564,0.0008012672715189812
879,0.10347878169257461,282,239,0.0008291349827809486
880,0.10360834475372999,281,80,0.0008326632120278136
881,0.103737793567727,279,443,0.000864868745675865
882,0.10386804229326,280,604,0.000864868745675865
883,0.10399909488873575,281,546,0.0008757856144280765
884,0.10413095532669843,282,32,0.0008794448810753191
885,0.10426033196103333,281,156,0.0008867939647875643
886,0.10439014544796393,281,216,0.0008941838766379353
887,0.10452060228908776,281,229,0.0009241540673673908
888,0.10464731441145872,277,183,0.0009470659476342469
889,0.10477481424499054,278,335,0.000994019550549896
890,0.10490240211066096,278,184,0.001101022768101021
891,0.10502343414083729,275,155,0.001252178356062295
892,0.10514523464149039,276,61,0.0014216125963763262
893,0.10526780751447827,277,22,0.0015355657912797794
894,0.10538936253500841,275,100,0.0016778978314283448
895,0.10551059831003454,275,212,0.0016835409808496065
896,0.10563146690984855,273,420,0.0016948652097110324
897,0.1057530992159141,274,77,0.0020201422510285902
898,0.10587437637985278,273,738,0.0029763789058154487
899,0.10599571348302313,272,undefined
900,0.1061144175812621,266,undefined
901,0.10623360904183797,265,undefined
902,0.10635331527671746,264,undefined
903,0.10647286391988485,262,undefined
904,0.1065931582420596,262,undefined
905,0.10671420194717955,262,undefined
906,0.10683473097224361,261,undefined
907,0.10695389282723577,258,undefined
908,0.10706950846343623,254,undefined
909,0.10718585145687563,254,undefined
910,0.10730287844650702,253,undefined
911,0.10742063881581074,253,undefined
912,0.10753815469223688,251,undefined
913,0.10765581070568649,249,undefined
914,0.10777387037530764,248,undefined
915,0.10789203504873619,245,undefined
916,0.10801064406274657,243,undefined
917,0.10812971342296795,242,undefined
918,0.10824886713730805,241,undefined
919,0.10836436395768882,239,undefined
920,0.1084799533458825,238,undefined
921,0.1085958647198344,237,undefined
922,0.10871239081786004,236,undefined
923,0.10882963591805916,236,undefined
924,0.10894567495769704,234,undefined
925,0.10906211134832994,233,undefined
926,0.1091760633957666,231,undefined
927,0.10928869645259634,228,undefined
928,0.10940202849337116,228,undefined
929,0.10951453456545505,226,undefined
930,0.10962773706265672,226,undefined
931,0.1097412755673299,224,undefined
932,0.10985454732958098,223,undefined
933,0.10996740969125857,222,undefined
934,0.11008033604953467,221,undefined
935,0.11019393095207906,220,undefined
936,0.11030702036137008,218,undefined
937,0.11041982947069597,217,undefined
938,0.11053293439788371,216,undefined
939,0.11064672690032305,216,undefined
940,0.11076121003164172,216,undefined
941,0.11087638684546779,216,undefined
942,0.11098911310392673,214,undefined
943,0.1111025274041636,214,undefined
944,0.11121609282600271,212,undefined
945,0.11133034756196457,212,undefined
946,0.11144529460912878,212,undefined
947,0.11156014631052676,210,undefined
948,0.11167568965868016,210,undefined
949,0.11179065398381854,207,undefined
950,0.11190630719896484,207,undefined
951,0.11202205159648172,206,undefined
952,0.11213790640291614,205,undefined
953,0.11225442394324354,204,undefined
954,0.11236888199051548,202,undefined
955,0.1124840245028623,202,undefined
956,0.11259985433599132,202,undefined
957,0.11271637434561055,202,undefined
958,0.11283358738742745,202,undefined
959,0.1129514963171498,202,undefined
960,0.11306744947821093,200,undefined
961,0.11318409449808489,200,undefined
962,0.11330135848318289,199,undefined
963,0.11341734364372137,197,undefined
964,0.11353317025357643,196,undefined
965,0.11364968486279764,196,undefined
966,0.11376670969179875,194,undefined
967,0.1138836386684518,193,undefined
968,0.11400108065226258,192,undefined
969,0.11411921148366967,192,undefined
970,0.11423803387700925,192,undefined
971,0.11435614133732325,191,undefined
972,0.11447393215101591,190,undefined
973,0.11459213805784807,189,undefined
974,0.1147109894370922,188,undefined
975,0.11483053031424253,188,undefined
976,0.11495076334708608,188,undefined
977,0.11507133722231237,186,undefined
978,0.11519260414387347,186,undefined
979,0.11531456674128274,186,undefined
980,0.11543674437442576,184,undefined
981,0.11555877880984887,183,undefined
982,0.11568150667331027,183,undefined
983,0.11580484108956329,182,undefined
984,0.11592781709564745,180,undefined
985,0.11604880487177872,177,undefined
986,0.1161704737059276,177,undefined
987,0.11629135732883761,175,undefined
988,0.11641178974757142,174,undefined
989,0.11653289592954455,174,undefined
990,0.11665402723090705,173,undefined
991,0.11677347833940345,171,undefined
992,0.11689290150814545,169,undefined
993,0.11701298785138879,169,undefined
994,0.11713232773336806,167,undefined
995,0.11725232797655219,167,undefined
996,0.1173700911238092,166,undefined
997,0.11748851029216088,166,undefined
998,0.11760758782837698,166,undefined
999,0.1177273260792273,166,undefined
1000,0.11784772739148143,166,undefined
1001,0.11796879411190918,166,undefined
1002,0.11809052858728016,166,undefined
1003,0.11821293316436421,166,undefined
1004,0.11833601018993099,166,undefined
1005,0.11845976201075029,166,undefined
1006,0.1185841909735916,166,undefined
1007,0.11870929942522476,166,undefined
1008,0.11883508971241961,166,undefined
1009,0.11895872252185502,164,undefined
1010,0.11908303053652088,164,undefined
1011,0.11920752155445662,163,undefined
1012,0.11933268866826409,163,undefined
1013,0.1194585341823015,163,undefined
1014,0.11958356178583308,161,undefined
1015,0.11970926411393142,161,undefined
1016,0.11983535071614529,160,undefined
1017,0.11996173470309054,158,undefined
1018,0.12008879272188126,158,undefined
1019,0.12021652700618975,158,undefined
1020,0.1203449397896884,158,undefined
1021,0.1204740333060496,158,undefined
1022,0.12060341442657886,157,undefined
1023,0.12073347739680682,157,undefined
1024,0.1208633806571037,156,undefined
1025,0.12099249872265537,155,undefined
1026,0.12112192163971863,154,undefined
1027,0.12125139503824894,153,undefined
1028,0.12137924994086571,152,undefined
1029,0.12150696785197873,151,undefined
1030,0.12163414547827034,149,undefined
1031,0.12176198250443955,149,undefined
1032,0.12189048103692426,149,undefined
1033,0.12201964318216246,149,undefined
1034,0.12214947104659185,149,undefined
1035,0.1222783390209478,147,undefined
1036,0.122407867625115,147,undefined
1037,0.12253542523253583,144,undefined
1038,0.12266363317791032,144,undefined
1039,0.12279208124070908,143,undefined
1040,0.12291960885848648,142,undefined
1041,0.123047281419924,140,undefined
1042,0.1231755970528114,140,undefined
1043,0.12330455773635207,140,undefined
1044,0.12343224541748976,137,undefined
1045,0.12356056965284327,137,undefined
1046,0.1236875171472628,134,undefined
1047,0.12381509327908467,134,undefined
1048,0.12394329994268934,134,undefined
1049,0.12407213903245712,134,undefined
1050,0.12420161244276832,134,undefined
1051,0.12433100951002193,133,undefined
1052,0.12446079695864723,132,undefined
1053,0.1245904121152628,131,undefined
1054,0.1247206572240373,131,undefined
1055,0.12485153413693954,131,undefined
1056,0.12498304470593846,131,undefined
1057,0.1251139345354989,129,undefined
1058,0.12524545366690856,129,undefined
1059,0.1253740851641608,127,undefined
1060,0.12550159079864348,124,undefined
1061,0.12562857147535006,123,undefined
1062,0.12575257211501986,120,undefined
1063,0.1258771629389978,120,undefined
1064,0.1260023456437442,120,undefined
1065,0.12612812192571896,120,undefined
1066,0.1262544934813821,120,undefined
1067,0.1263814620071937,120,undefined
1068,0.1265090291996137,120,undefined
1069,0.12663719675510218,120,undefined
1070,0.12676596637011922,120,undefined
1071,0.12689353029214132,118,undefined
1072,0.1270216903926304,118,undefined
1073,0.12714771801222763,117,undefined
1074,0.12727016148537032,114,undefined
1075,0.12739194180992996,113,undefined
1076,0.1275137906549816,112,undefined
1077,0.12763620787069285,112,undefined
1078,0.12775919504042654,112,undefined
1079,0.1278805748519782,110,undefined
1080,0.12800251681383604,110,undefined
1081,0.1281250224810885,110,undefined
1082,0.12824809340882395,110,undefined
1083,0.12836721163180653,106,undefined
1084,0.1284868762421542,106,undefined
1085,0.12860708873840673,106,undefined
1086,0.12872785061910372,106,undefined
1087,0.1288461446570346,105,undefined
1088,0.12896498183078217,105,undefined
1089,0.12908436362474895,105,undefined
1090,0.1292042915233376,105,undefined
1091,0.12932476701095055,105,undefined
1092,0.1294457915719902,105,undefined
1093,0.1295673666908593,105,undefined
1094,0.12968802081335745,104,undefined
1095,0.12980748007193058,102,undefined
1096,0.12992557032731247,101,undefined
1097,0.13004419334183037,101,undefined
1098,0.1301633505433384,101,undefined
1099,0.13027696549945417,97,undefined
1100,0.13039029222465426,96,undefined
1101,0.1305041277182181,96,undefined
1102,0.1306181420163133,95,undefined
1103,0.1307322211733742,94,undefined
1104,0.13084680653997177,94,undefined
1105,0.1309618994449997,94,undefined
1106,0.13107355596759818,92,undefined
1107,0.13118454974923519,90,undefined
1108,0.13129603229514494,90,undefined
1109,0.1314080048776723,90,undefined
1110,0.13152046876916246,90,undefined
1111,0.13163289262183955,89,undefined
1112,0.13174580644044848,89,undefined
1113,0.13185822539930966,88,undefined
1114,0.13197113155321796,88,undefined
1115,0.1320845261462441,88,undefined
1116,0.13219569700060949,86,undefined
1117,0.13230734738767755,86,undefined
1118,0.13241712954106563,83,undefined
1119,0.13252688934123671,82,undefined
1120,0.13263285299871017,81,undefined
1121,0.13273787539889628,79,undefined
1122,0.13284219934763736,77,undefined
1123,0.13294474719697166,75,undefined
1124,0.13303871458472258,72,undefined
1125,0.13313308861394352,72,undefined
1126,0.1332278703025103,72,undefined
1127,0.133323060668299,72,undefined
1128,0.13341866072918576,72,undefined
1129,0.13351467150304627,72,undefined
1130,0.13360545085833572,71,undefined
1131,0.13369663032372386,71,undefined
1132,0.13378821090294965,71,undefined
1133,0.13388019359975187,71,undefined
1134,0.13397257941786944,71,undefined
1135,0.1340653693610412,71,undefined
1136,0.13415856443300603,71,undefined
1137,0.1342521656375026,71,undefined
1138,0.13434509608762046,70,undefined
1139,0.13443842915011558,70,undefined
1140,0.13453078174117847,69,undefined
1141,0.134623532661057,69,undefined
1142,0.13470902141016958,66,undefined
1143,0.13479488640584308,66,undefined
1144,0.13488112858113058,66,undefined
1145,0.134967748869085,66,undefined
1146,0.1350529734463837,64,undefined
1147,0.13513856819126152,64,undefined
1148,0.1352245340084973,64,undefined
1149,0.13531087180286955,64,undefined
1150,0.13539758247915704,64,undefined
1151,0.13548288349140494,62,undefined
1152,0.13556854924256,62,undefined
1153,0.1356545806091264,62,undefined
1154,0.1357409784676087,62,undefined
1155,0.13582625123144082,61,undefined
1156,0.13591188573710072,61,undefined
1157,0.1359978828469555,61,undefined
1158,0.13608424342337222,61,undefined
1159,0.13616813154830648,60,undefined
1160,0.13625237590157335,60,undefined
1161,0.13633452293072626,58,undefined
1162,0.1364161626735617,57,undefined
1163,0.13649814460652282,57,undefined
1164,0.13658046953542838,57,undefined
1165,0.13666313826609666,57,undefined
1166,0.1367461516043464,57,undefined
1167,0.13682315935626985,55,undefined
1168,0.13689889669760413,54,undefined
1169,0.13697495588568104,54,undefined
1170,0.13705133768390756,54,undefined
1171,0.13712728470534583,53,undefined
1172,0.13720355122675687,53,undefined
1173,0.13727938446991939,52,undefined
1174,0.13735553408874082,52,undefined
1175,0.13743200081835394,52,undefined
1176,0.13750878539389136,52,undefined
